rank	word	english	ipa
58	nic	nothing	[ˈɲɪt͡s]
59	takže	therefore, so	[ˈtaɡʒɛ]
60	má	to have	[ˈmaː]
61	ve	alternative form of v	[ˈvɛ]
62	vám	you	[ˈvaːm]
63	nebo	or	[ˈnɛbo]
64	kdo	who	[ˈɡdo]
65	aby	Denotes desire or wish; if only; had better	[ˈabɪ]
66	tom	the, this, that	[ˈtom]
67	byla	to be	[ˈbɪla]
68	ji	she	[ˈjɪ]
69	bylo	to be	[ˈbɪlo]
70	kde	where?	[ˈɡdɛ]
71	ještě	still	[ˈjɛʃcɛ]
72	i	and, and even	/ˈiː/
73	po	after	[ˈpo]
74	pane	alternative form of pán	[ˈpanɛ]
75	protože	because	[ˈprotoʒɛ]
76	než	than	[ˈnɛʃ]
77	můj	my, mine	[ˈmuːj]
78	jeho	his: possessive pronoun of on	[ˈjɛɦo]
79	od	from	/ot/
80	myslím	mind	[ˈmɪsliːm]
81	tím	the... the	[ˈciːm]
82	jestli	if	[ˈjɛstlɪ]
83	máš	to have	[ˈmaːʃ]
84	měl	to have	[ˈmɲɛl]
85	vím	to know	[ˈviːm]
86	nás	we	[ˈnaːs]
87	všechno	everything	[ˈfʃɛxno]
88	možná	maybe, perhaps	[ˈmoʒnaː]
89	víš	to know	[ˈviːʃ]
90	nikdy	never	[ˈɲɪɡdɪ]
91	prosím	please	[ˈprosiːm]
92	moc	too	[ˈmot͡s]
93	mu	he	[ˈmu]
94	vy	you	[ˈvɪ]
95	ani	neither, nor, or	[ˈaɲɪ]
96	chci	to want	[ˈxt͡sɪ]
97	taky	alternative form of také	[ˈtakɪ]
98	nevím	to know	[ˈnɛviːm]
99	až	until, up	[ˈaʃ]
100	pokud	if	[ˈpokut]
101	moje	my, mine	[ˈmojɛ]
102	tebe	you	[ˈtɛbɛ]
103	pak	then	[ˈpak]
104	nám	we	[ˈnaːm]
105	ahoj	hello, hi	/aˈɦoj/
106	ta	the, this, that	[ˈta]
107	jí	she	[ˈjiː]
108	díky	thanks to	[ˈɟiːkɪ]
109	říct	to say	[ˈr̝iːt͡st]
110	sem	hither	[ˈsɛm]
111	máme	to have	[ˈmaːmɛ]
112	řekl	to say	[ˈr̝ɛkl̩]
113	u	at	/u/
114	chceš	to want	[ˈxt͡sɛʃ]
115	musím	must	[ˈmusiːm]
116	budu	to be	[ˈbudu]
117	před	before	[ˈpr̝̊ɛt]
118	pořádku	genitive/vocative/locative singular of pořádek	[ˈpor̝aːtku]
119	jít	to walk, go	[ˈjiːt]
120	opravdu	really; indeed	[ˈopravdu]
121	on	he	[ˈon]
122	někdo	someone, somebody	[ˈɲɛɡdo]
123	tomu	the, this, that	[ˈtomu]
124	asi	I guess/I think	[ˈasɪ]
125	všichni	all	[ˈfʃɪxɲɪ]
126	trochu	a bit; a little	[ˈtroxu]
127	mít	to have	[ˈmiːt]
128	hej	hey, hi	[ˈɦɛj]
129	vážně	seriously	[ˈvaːʒɲɛ]
130	myslíš	to think	[ˈmɪsliːʃ]
131	dobrý	good	[ˈdobriː]
132	abych	Denotes desire or wish; if only; had better	[ˈabɪx]
133	pořád	always, constantly	[ˈpor̝aːt]
134	který	which	[ˈktɛriː]
135	mohl	can, be able to	[ˈmoɦl̩]
136	měla	to have	[ˈmɲɛla]
137	ze	alternative form of z	[ˈzɛ]
138	bys	to be	[ˈbɪs]
139	my	we	[ˈmɪ]
140	máte	to have	[ˈmaːtɛ]
141	rád	glad	[ˈraːt]
142	které	which	[ˈktɛrɛː]
143	dělat	to do	[ˈɟɛlat]
144	musíme	must	[ˈmusiːmɛ]
145	nemůžu	can, be able to	[ˈnɛmuːʒu]
146	všechny	all	[ˈfʃɛxnɪ]
147	prostě	simply	[ˈproscɛ]
148	víc	alternative form of více	[ˈviːt͡s]
149	den	gout	[ˈdɛn]
150	chtěl	to want	[ˈxcɛl]
151	udělat	to do	[ˈuɟɛlat]
152	můžu	can, be able to	[ˈmuːʒu]
153	dva	two	[ˈdva]
154	stalo	neuter singular past active participle of stát pf	[ˈstalo]
155	mnou	first-person pronoun; I	[ˈmnou̯]
156	jenom	only	[ˈjɛnom]
157	kdy	when	[ˈɡdɪ]
158	jde	to walk, go	[ˈjdɛ]
159	budeš	to be	[ˈbudɛʃ]
160	vaše	your, yours	[ˈvaʃɛ]
161	tvůj	your, yours, thy, thine	[ˈtvuːj]
162	další	another	[ˈdalʃiː]
163	ní	she	[ˈɲiː]
164	pojď	to walk, go	[ˈpojc]
165	kvůli	due to, because of	[ˈkvuːlɪ]
166	měli	to have	[ˈmɲɛlɪ]
167	může	can, be able to	[ˈmuːʒɛ]
168	dost	enough	[ˈdost]
169	jeden	one	[ˈjɛdɛn]
170	nikdo	no one, nobody	[ˈɲɪɡdo]
171	bože	god	[ˈboʒɛ]
172	bez	without	[ˈbɛs]
173	ať	let	[ˈac]
174	lidi	human	[ˈlɪɟɪ]
175	můžeš	can, be able to	[ˈmuːʒɛʃ]
176	své	one's own; belonging to the subject, of the subject, or…	[ˈsvɛː]
177	dnes	today	[ˈdnɛs]
178	víte	to know	[ˈviːtɛ]
179	život	life	[ˈʒɪvot]
180	pár	pair, couple	[ˈpaːr]
181	tebou	you	[ˈtɛbou̯]
182	právě	just, exactly	[ˈpraːvjɛ]
183	musí	must	[ˈmusiː]
184	dobrá	good	[ˈdobraː]
185	mně	me	[ˈmɲɛ]
186	jasně	clearly	[ˈjasɲɛ]
187	děláš	to do	[ˈɟɛlaːʃ]
188	sakra	damn	[ˈsakra]
189	děkuji	thank you	[ˈɟɛkujɪ]
190	velmi	very	[ˈvɛlmɪ]
191	hodně	very; to a great degree or extent	[ˈɦodɲɛ]
192	udělal	to do	[ˈuɟɛlal]
193	její	her, its	[ˈjɛjiː]
194	budeme	to be	[ˈbudɛmɛ]
195	takhle	so, in this manner	[ˈtaɡɦlɛ]
196	jim	dative of oni /ony /ona	[ˈjɪm]
197	věci	thing	[ˈvjɛt͡sɪ]
198	ses	contraction of jsi + se	[ˈsɛs]
199	hned	immediately, right away	[ˈɦnɛt]
200	musíš	must	[ˈmusiːʃ]
201	děje	process	[ˈɟɛjɛ]
202	proto	therefore, hence, that is why	[ˈproto]
203	té	the, this, that	[ˈtɛː]
204	tvoje	your, yours, thy, thine	[ˈtvojɛ]
205	říkal	to say	[ˈr̝iːkal]
206	vůbec	at all	[ˈvuːbɛt͡s]
207	pravdu	truth	[ˈpravdu]
208	nejsem	first-person singular present indicative of nebýt	[ˈnɛjsɛm]
209	ona	she	[ˈona]
210	nechci	first-person singular present of nechtít	[ˈnɛxt͡sɪ]
211	zpátky	back, backwards	[ˈspaːtkɪ]
212	bychom	to be	[ˈbɪxom]
213	vědět	to know	[ˈvjɛɟɛt]
214	první	first	[ˈpr̩vɲiː]
215	naše	our, ours	[ˈnaʃɛ]
216	místo	instead of, in lieu of	[ˈmiːsto]
217	nemám	first-person singular present indicative of nemít	[ˈnɛmaːm]
218	práci	work	[ˈpraːt͡sɪ]
219	byli	to be	[ˈbɪlɪ]
220	můžeme	can, be able to	[ˈmuːʒɛmɛ]
221	práce	work	[ˈpraːt͡sɛ]
222	vypadá	to appear, look like, seem	[ˈvɪpadaː]
223	řekla	to say	[ˈr̝ɛkla]
224	přesně	exactly	[ˈpr̝̊ɛsɲɛ]
225	chce	to want	[ˈxt͡sɛ]
226	myslel	to think	[ˈmɪslɛl]
227	byste	plural, second person of conditional auxiliary of být; would	[ˈbɪstɛ]
228	něj	he	[ˈɲɛj]
229	kam	where, whither	[ˈkam]
230	let	summer	[ˈlɛt]
231	kdyby	Denotes desire or wish; if only; had better	[ˈɡdɪbɪ]
232	čas	time	[ˈt͡ʃas]
233	tři	three	[ˈtr̝̊ɪ]
234	jejich	their: possessive pronoun of oni /ony /ona	[ˈjɛjɪx]
235	mé	my, mine	[ˈmɛː]
236	svou	one's own; belonging to the subject, of the subject, or…	[ˈsvou̯]
237	vždycky	always	[ˈvʒdɪt͡skɪ]
238	dlouho	long, a long time	[ˈdlou̯ɦo]
239	podívej	to look, take a look, check out	[ˈpoɟiːvɛj]
240	viděl	to see	[ˈvɪɟɛl]
241	věc	thing	[ˈvjɛt͡s]
242	domů	homeward	[ˈdomuː]
243	pryč	away	[ˈprɪt͡ʃ]
244	mluvit	to speak	[ˈmluvɪt]
245	zase	again, once more	[ˈzasɛ]
246	ním	instrumental of on and ono	[ˈɲiːm]
247	dobré	good	[ˈdobrɛː]
248	tobě	you	[ˈtobjɛ]
249	sám	oneself, himself, herself, itself	[ˈsaːm]
250	jdeme	to walk, go	[ˈjdɛmɛ]
251	sebe	myself	[ˈsɛbɛ]
252	chcete	to want	[ˈxt͡sɛtɛ]
253	někdy	sometimes	[ˈɲɛɡdɪ]
254	promiň	sorry! excuse me!	[ˈpromɪɲ]
255	abys	Denotes desire or wish; if only; had better	[ˈabɪs]
256	stejně	equally	[ˈstɛjɲɛ]
257	jednou	once	[ˈjɛdnou̯]
258	můžete	can, be able to	[ˈmuːʒɛtɛ]
259	dál	further	[ˈdaːl]
260	ráda	glad	[ˈraːda]
261	která	which	[ˈktɛraː]
262	ke	to	[ˈkɛ]
263	vlastně	actually, as a matter of fact	[ˈvlastɲɛ]
264	vidět	to see	[ˈvɪɟɛt]
265	mohla	can, be able to	[ˈmoɦla]
266	peníze	money	[ˈpɛɲiːzɛ]
267	cože	what	[ˈt͡soʒɛ]
268	počkej	to wait	[ˈpot͡ʃkɛj]
269	omlouvám	to excuse	[ˈomlou̯vaːm]
270	každý	each, every	[ˈkaʒdiː]
271	noc	night, nighttime	[ˈnot͡s]
272	dostat	to get	[ˈdostat]
273	lidé	human	[ˈlɪdɛː]
274	nejlepší	best, finest, superlative degree of dobrý	[ˈnɛjlɛpʃiː]
275	fajn	well	[ˈfajn]
276	spolu	together	[ˈspolu]
277	určitě	surely, definitely	[ˈurt͡ʃɪcɛ]
278	poslední	last	[ˈposlɛdɲiː]
279	váš	your, yours	[ˈvaːʃ]
280	řekni	to say	[ˈr̝ɛkɲɪ]
281	nějaké	some	[ˈɲɛjakɛː]
282	večer	evening, night	[ˈvɛt͡ʃɛr]
283	nebude	third-person singular future of nebýt	[ˈnɛbudɛ]
284	dej	to give	[ˈdɛj]
285	chtěla	to want	[ˈxcɛla]
286	ráno	in the morning	[ˈraːno]
287	dítě	child	[ˈɟiːcɛ]
288	problém	problem	[ˈproblɛːm]
289	budou	to be	[ˈbudou̯]
290	žádné	none, no	[ˈʒaːdnɛː]
291	říká	to say	[ˈr̝iːkaː]
292	mají	to have	[ˈmajiː]
293	někoho	someone, somebody	[ˈɲɛkoɦo]
294	jistě	certainly, surely	[ˈjɪscɛ]
295	mezi	between	[ˈmɛzɪ]
296	fakt	fact	[ˈfakt]
297	děti	child	[ˈɟɛcɪ]
298	paní	Mrs	[ˈpaɲiː]
299	ok	eye	[ˈok]
300	také	too, also, as well	[ˈtakɛː]
301	přišel	to reach a place by walking; to come	[ˈpr̝̊ɪʃɛl]
302	nějaký	some	[ˈɲɛjakiː]
303	rychle	quickly	[ˈrɪxlɛ]
304	nech	to leave	[ˈnɛx]
305	podle	according to	[ˈpodlɛ]
306	sis	contraction of jsi + si	[ˈsɪs]
307	znamená	to mean	[ˈznamɛnaː]
308	budete	to be	[ˈbudɛtɛ]
309	pravda	truth	[ˈpravda]
310	svůj	one's own; belonging to the subject, of the subject, or…	[ˈsvuːj]
311	vše	all	[ˈfʃɛ]
312	kolik	how much, how many	[ˈkolɪk]
313	zlato	gold	[ˈzlato]
314	dvě	two	[ˈdvjɛ]
315	mami	mom, mum	[ˈmamɪ]
316	těch	the, this, that	[ˈcɛx]
317	lepší	better, comparative degree of dobrý	[ˈlɛpʃiː]
318	chvíli	moment	[ˈxviːlɪ]
319	žádný	none, no	[ˈʒaːdniː]
320	znovu	again, anew	[ˈznovu]
321	nebyl	masculine singular past participle of nebýt	[ˈnɛbɪl]
322	pod	under	[ˈpot]
323	snad	hopefully	[ˈsnat]
324	kterou	which	[ˈktɛrou̯]
325	otec	father	[ˈotɛt͡s]
326	úplně	completely, wholly	[ˈuːpl̩ɲɛ]
327	jedna	one	[ˈjɛdna]
328	lidí	human	[ˈlɪɟiː]
329	při	at, during	[ˈpr̝̊ɪ]
330	promiňte	sorry! excuse me!	[ˈpromɪɲtɛ]
331	tenhle	this	[ˈtɛnɦlɛ]
332	samozřejmě	of course	[ˈsamozr̝ɛjm̩ɲɛ]
333	dokud	while; until not	[ˈdokut]
334	třeba	necessary, needed	[ˈtr̝̊ɛba]
335	celý	whole	[ˈt͡sɛliː]
336	najít	to find	[ˈnajiːt]
337	čem	what	[ˈt͡ʃɛm]
338	jméno	name	[ˈjmɛːno]
339	ven	out, outwards	[ˈvɛn]
340	dát	to give	[ˈdaːt]
341	jdu	to walk, go	[ˈjdu]
342	myslíte	to think	[ˈmɪsliːtɛ]
343	náš	our, ours	[ˈnaːʃ]
344	stále	always, all the time	[ˈstaːlɛ]
345	zrovna	just, exactly	[ˈzrovna]
346	tati	dad	[ˈtacɪ]
347	kurva	fucking	[ˈkurva]
348	mohli	can, be able to	[ˈmoɦlɪ]
349	potom	afterwards, subsequently	[ˈpotom]
350	žena	woman	[ˈʒɛna]
351	muž	man	[ˈmuʃ]
352	dostal	to get	[ˈdostal]
353	přes	across	[ˈpr̝̊ɛs]
354	dělá	to do	[ˈɟɛlaː]
355	zítra	tomorrow	[ˈziːtra]
356	byly	to be	[ˈbɪlɪ]
357	člověk	human	[ˈt͡ʃlovjɛk]
358	dal	to give	[ˈdal]
359	potřebuju	to need	[ˈpotr̝̊ɛbuju]
360	proti	against	[ˈprocɪ]
361	mého	my, mine	[ˈmɛːɦo]
362	pomoc	help, aid, assistance	[ˈpomot͡s]
363	vidím	to see	[ˈvɪɟiːm]
364	jedno	one	[ˈjɛdno]
365	nich	locative of oni /ony /ona	[ˈɲɪx]
366	líto	way or manner of pity	[ˈliːto]
367	dneska	today	[ˈdnɛska]
368	věděl	to know	[ˈvjɛɟɛl]
369	ví	to know	[ˈviː]
370	děkuju	thank you	[ˈɟɛkuju]
371	nemá	third-person singular present indicative of nemít	[ˈnɛmaː]
372	neměl	masculine singular past active participle of nemít	[ˈnɛmɲɛl]
373	svého	one's own; belonging to the subject, of the subject, or…	[ˈsvɛːɦo]
374	jaký	what	[ˈjakiː]
375	pomoct	to help	[ˈpomot͡st]
376	musíte	must	[ˈmusiːtɛ]
377	říkám	to say	[ˈr̝iːkaːm]
378	muset	must	[ˈmusɛt]
379	auto	car, automobile	[ˈau̯to]
380	tvé	your, yours, thy, thine	[ˈtvɛː]
381	jdi	to walk, go	[ˈjɟɪ]
382	doma	at home	[ˈdoma]
383	doufám	to hope	[ˈdou̯faːm]
384	oni	they	[ˈoɲɪ]
385	štěstí	happiness	[ˈʃcɛsciː]
386	vlastní	own	[ˈvlastɲiː]
387	tolik	so much	[ˈtolɪk]
388	celou	whole	[ˈt͡sɛlou̯]
389	sobě	myself	[ˈsobjɛ]
390	tedy	therefore, thus, so	[ˈtɛdɪ]
391	teda	alternative form of tedy	[ˈtɛda]
392	vzít	to take	[ˈvziːt]
393	pan	alternative form of pán	[ˈpan]
394	nechat	to leave	[ˈnɛxat]
395	pojďme	to walk, go	[ˈpojɟmɛ]
396	vámi	you	[ˈvaːmɪ]
397	běž	to run	[ˈbjɛʃ]
398	příliš	too	[ˈpr̝̊iːlɪʃ]
399	nejsou	third-person plural present indicative of nebýt	[ˈnɛjsou̯]
400	řeknu	to say	[ˈr̝ɛknu]
401	líbí	to please	[ˈliːbiː]
402	zabít	to kill	[ˈzabiːt]
403	námi	we	[ˈnaːmɪ]
404	toto	this	[ˈtoto]
405	kámo	dude	[ˈkaːmo]
406	minut	minute	[ˈmɪnut]
407	našel	to find	[ˈnaʃɛl]
408	nebylo	neuter singular past active participle of nebýt	[ˈnɛbɪlo]
409	jaké	what	[ˈjakɛː]
410	sebou	myself	[ˈsɛbou̯]
411	viděla	to see	[ˈvɪɟɛla]
412	musel	must	[ˈmusɛl]
413	zabil	to kill	[ˈzabɪl]
414	všem	all	[ˈfʃɛm]
415	přece	yet, in spite of that	[ˈpr̝̊ɛt͡sɛ]
416	matka	mother	[ˈmatka]
417	táta	dad	[ˈtaːta]
418	myslí	mind	[ˈmɪsliː]
419	máma	mum, mom, mommy	[ˈmaːma]
420	tento	this	[ˈtɛnto]
421	chlap	dude	[ˈxlap]
422	přímo	directly	[ˈpr̝̊iːmo]
423	což	which	[ˈt͡soʃ]
424	přestaň	to stop, desist, cease	[ˈpr̝̊ɛstaɲ]
425	stát	to stand	[ˈstaːt]
426	nějak	somehow	[ˈɲɛjak]
427	počkat	to wait	[ˈpot͡ʃkat]
428	nejsi	second-person singular present indicative of nebýt	[ˈnɛjsɪ]
429	nemáš	second-person singular present of nemít	[ˈnɛmaːʃ]
430	nebyla	feminine singular past participle of nebýt	[ˈnɛbɪla]
431	vždy	always, every time	[ˈvʒdɪ]
432	včera	yesterday	[ˈft͡ʃɛra]
433	koho	who	[ˈkoɦo]
434	nápad	idea	[ˈnaːpat]
435	pět	five	[ˈpjɛt]
436	pozor	attention	[ˈpozor]
437	oba	both	/oba/
438	vidíš	to see	[ˈvɪɟiːʃ]
439	mou	my, mine	[ˈmou̯]
440	pojďte	to walk, go	[ˈpojctɛ]
441	noci	night, nighttime	/ˈnotsi/
442	skoro	almost, nearly	[ˈskoro]
443	kolem	around	[ˈkolɛm]
444	jinak	differently	[ˈjɪnak]
445	později	later	[ˈpozɟɛjɪ]
446	buď	either	[ˈbuc]
447	takový	such	[ˈtakoviː]
448	ruce	hand	[ˈrut͡sɛ]
449	zpět	back, backwards	[ˈspjɛt]
450	času	time	[ˈt͡ʃasu]
451	správně	correctly	[ˈspraːvɲɛ]
452	nad	over, above	[ˈnat]
453	chápu	to understand	[ˈxaːpu]
454	srdce	heart	[ˈsr̩t͡sɛ]
455	zemi	earth	[ˈzɛmɪ]
456	jednoho	one	[ˈjɛdnoɦo]
457	promluvit	to speak, to say	[ˈpromluvɪt]
458	ostatní	other	[ˈostatɲiː]
459	muže	man	[ˈmuʒɛ]
460	tuhle	this	[ˈtuɦlɛ]
461	velký	big	[ˈvɛlkiː]
462	mohu	can, be able to	[ˈmoɦu]
463	haló	hello	[ˈɦaloː]
464	celé	whole	[ˈt͡sɛlɛː]
465	dobrou	good	[ˈdobrou̯]
466	vrátit	to return	[ˈvraːcɪt]
467	cokoliv	alternative form of cokoli	[ˈt͡sokolɪf]
468	dělám	to do	[ˈɟɛlaːm]
469	číslo	number	[ˈt͡ʃiːslo]
470	šel	to walk, go	[ˈʃɛl]
471	odsud	from here, hence	[ˈotsut]
472	poslouchej	to listen	[ˈposlou̯xɛj]
473	venku	outside	[ˈvɛŋku]
474	docela	quite	[ˈdot͡sɛla]
475	děláte	to do	[ˈɟɛlaːtɛ]
476	dům	house	[ˈduːm]
477	naší	our, ours	[ˈnaʃiː]
478	jistý	certain, sure	[ˈjɪstiː]
479	pozdě	late	[ˈpozɟɛ]
480	více	more	[ˈviːt͡sɛ]
481	tahle	this	[ˈtaɦlɛ]
482	dám	to give	[ˈdaːm]
483	znám	to know	[ˈznaːm]
484	skvělý	great	[ˈskvjɛliː]
485	cítím	to feel	[ˈt͡siːciːm]
486	předtím	previously	[ˈpr̝̊ɛtciːm]
487	vždyť	tags a sentence to contradict or counteract the preceding…	[ˈvʒdɪc]
488	dveře	door	[ˈdvɛr̝ɛ]
489	brzy	early	[ˈbr̩zɪ]
490	stane	third-person singular future of stát pf	[ˈstanɛ]
491	půjdu	to walk, go	[ˈpuːjdu]
492	přijde	to reach a place by walking; to come	[ˈpr̝̊ɪjdɛ]
493	zatím	in the meantime	[ˈzaciːm]
494	dovnitř	inside	[ˈdovɲɪtr̝̊]
495	zdá	to seem	[ˈzdaː]
496	vzal	to take	[ˈvzal]
497	svět	world	[ˈsvjɛt]
498	hodin	hour	[ˈɦoɟɪn]
499	konec	end	[ˈkonɛt͡s]
500	zde	here	[ˈzdɛ]
501	nový	new	[ˈnoviː]
502	důvod	reason	[ˈduːvot]
503	vaší	your, yours	[ˈvaʃiː]
504	svým	one's own; belonging to the subject, of the subject, or…	[ˈsviːm]
505	přišla	to reach a place by walking; to come	[ˈpr̝̊ɪʃla]
506	čím	the... the	[ˈt͡ʃiːm]
507	špatně	badly	[ˈʃpatɲɛ]
508	čtyři	four	[ˈt͡ʃtɪr̝ɪ]
509	zbraň	weapon	[ˈzbraɲ]
510	žít	to live	[ˈʒiːt]
511	zní	to sound	[ˈzɲiː]
512	někde	somewhere	[ˈɲɛɡdɛ]
513	ni	alternative form of ji	[ˈɲɪ]
514	aspoň	alternative form of alespoň	[ˈaspoɲ]
515	dokonce	even	[ˈdokont͡sɛ]
516	dřív	early	[ˈdr̝iːf]
517	super	super, great	[ˈsupɛr]
518	dělal	to do	[ˈɟɛlal]
519	jasný	clear	[ˈjasniː]
520	dejte	to give	[ˈdɛjtɛ]
521	zůstat	to stay, to remain	[ˈzuːstat]
522	týden	week	[ˈtiːdɛn]
523	holka	girl	[ˈɦolka]
524	našli	to find	[ˈnaʃlɪ]
525	jiný	different	[ˈjɪniː]
526	páni	Mr	[ˈpaːɲɪ]
527	mohlo	can, be able to	[ˈmoɦlo]
528	konečně	at last, finally	[ˈkonɛt͡ʃɲɛ]
529	vaši	your, yours	[ˈvaʃɪ]
530	svoje	one's own; belonging to the subject, of the subject, or…	[ˈsvojɛ]
531	žádná	none, no	[ˈʒaːdnaː]
532	pocit	feeling	[ˈpot͡sɪt]
533	radši	glad	[ˈratʃɪ]
534	rok	year, the time it takes a planetary body to complete one…	[ˈrok]
535	dolů	down, downward, downwards	[ˈdoluː]
536	hrát	to play	[ˈɦraːt]
537	věcí	thing	[ˈvjɛt͡siː]
538	této	this	[ˈtɛːto]
539	víme	to know	[ˈviːmɛ]
540	smrti	death	/ˈsmr̩ci/
541	něm	mute, dumb	[ˈɲɛm]
542	říkáš	to say	[ˈr̝iːkaːʃ]
543	daleko	far, afar	[ˈdalɛko]
544	nechal	to leave	[ˈnɛxal]
545	kluk	boy	[ˈkluk]
546	mrtvý	dead	[ˈmr̩tviː]
547	dobu	age	[ˈdobu]
548	tělo	body	[ˈcɛlo]
549	ženy	woman	[ˈʒɛnɪ]
550	věřit	to believe	[ˈvjɛr̝ɪt]
551	hlavu	head	[ˈɦlavu]
552	tvá	your, yours, thy, thine	[ˈtvaː]
553	jediný	only, sole	[ˈjɛɟɪniː]
554	oči	eye	[ˈot͡ʃɪ]
555	muži	man	[ˈmuʒɪ]
556	ně	alternative form of je	[ˈɲɛ]
557	způsob	way, manner	[ˈspuːsop]
558	přijít	to reach a place by walking; to come	[ˈpr̝̊ɪjiːt]
559	podívat	to look, take a look, check out	[ˈpoɟiːvat]
560	naši	our, ours	[ˈnaʃɪ]
561	chlape	dude	[ˈxlapɛ]
562	tomhle	this	[ˈtomɦlɛ]
563	chtít	to want	[ˈxciːt]
564	cestě	road	[ˈt͡sɛscɛ]
565	dny	day	[ˈdnɪ]
566	roky	year, the time it takes a planetary body to complete one…	[ˈrokɪ]
567	mluvíš	to speak	[ˈmluviːʃ]
568	takové	such	[ˈtakovɛː]
569	dělej	to do	[ˈɟɛlɛj]
570	přítel	friend	[ˈpr̝̊iːtɛl]
571	neměla	feminine singular past active participle	[ˈnɛmɲɛla]
572	slovo	word	[ˈslovo]
573	nyní	now	[ˈnɪɲiː]
574	jídlo	meal	[ˈjiːdlo]
575	syn	son	[ˈsɪn]
576	během	during	[ˈbjɛɦɛm]
577	domu	house	[ˈdomu]
578	strach	fear	[ˈstrax]
579	mnohem	much	[ˈmnoɦɛm]
580	policie	police	[ˈpolɪt͡sɪjɛ]
581	moji	my, mine	[ˈmojɪ]
582	čau	hello, hi	[ˈt͡ʃau̯]
583	bůh	god	[ˈbuːx]
584	malý	small	[ˈmaliː]
585	věděla	to know	[ˈvjɛɟɛla]
586	cestu	road	[ˈt͡sɛstu]
587	místě	place	[ˈmiːscɛ]
588	tou	the, this, that	[ˈtou̯]
589	hodiny	clock	[ˈɦoɟɪnɪ]
590	tys	Combined form of ty + -s	[ˈtɪs]
591	plán	plan	[ˈplaːn]
592	doby	age	[ˈdobɪ]
593	říkat	to say	[ˈr̝iːkat]
594	jdeš	to walk, go	[ˈjdɛʃ]
595	ženu	woman	[ˈʒɛnu]
596	případ	case	[ˈpr̝̊iːpat]
597	otce	father	[ˈott͡sɛ]
598	jich	genitive of oni /ony /ona	[ˈjɪx]
599	jistá	certain, sure	[ˈjɪstaː]
600	vězení	prison, jail	[ˈvjɛzɛɲiː]
601	skvěle	superbly, splendidly	[ˈskvjɛlɛ]
602	nové	new	[ˈnovɛː]
603	stačí	to suffice, do	[ˈstat͡ʃiː]
604	pěkně	nicely	[ˈpjɛkɲɛ]
605	mým	my, mine	[ˈmiːm]
606	země	earth	[ˈzɛmɲɛ]
607	mimo	outside of, out of	[ˈmɪmo]
608	auta	car, automobile	/ˈaʊta/
609	nejdřív	alternative spelling of nejdříve	[ˈnɛjdr̝iːf]
610	loď	ship	[ˈloc]
611	pánové	Mr	[ˈpaːnovɛː]
612	doktor	doctor, physician	[ˈdoktor]
613	dá	to give	[ˈdaː]
614	odejít	to go away, walk off	[ˈodɛjiːt]
615	rozhodně	definitely	[ˈrozɦodɲɛ]
616	dala	to give	[ˈdala]
617	mojí	my, mine	[ˈmojiː]
618	nahoru	up, upward, upwards	[ˈnaɦoru]
619	stojí	to stand	[ˈstojiː]
620	rodina	family	[ˈroɟɪna]
621	potřebovat	to need	[ˈpotr̝̊ɛbovat]
622	velké	big	[ˈvɛlkɛː]
623	smysl	sense, meaning	[ˈsmɪsl̩]
