rank	word	english	ipa
190	ანუ	Used to connect words of similar meaning when the next word…	
191	წინ	forward, ahead	[t͡sʼin]
192	ისეთი	such	[ise̞tʰi]
193	ესე	synonym of ასე	[e̞se̞]
194	ამბობს	to say	[ämbo̞bs]
195	ფა	fa	[pʰä]
196	ასევე	also, similarly, in the same way	[äse̞ve̞]
197	ლამაზი	beautiful, handsome	[ɫämäzi]
198	რამდენი	how many	[ɾämde̞ni]
199	სურს	to want	[suɾs]
200	ჯანდაბა	hell	[d͡ʒändäbä]
201	გარეშე	without; out of	[ɡ̊äɾe̞ʃe̞]
202	გთხოვ	first-person singular present active indicative with…	[ɡ̊tʰχo̞v]
203	შავი	black	[ʃävi]
204	წადი	to go	[t͡sʼädi]
205	ვაჟი	son	[väʒi]
206	თავად	head	[tʰävätʰ]
207	ნამდვილად	actually, authentically, indeed, really, sheer	[nämdʷiɫätʰ]
208	მართალი	true, correct	[mäɾtʰäli]
209	ოჯახი	family	[o̞d͡ʒäχi]
210	არავინ	nobody, no one	[äɾävin]
211	მჭირდება	to need	[mt͡ʃʼiɾde̞bä]
212	ღმერთი	God	[ʁme̞ɾtʰi]
213	ახალგაზრდა	young, youthful	[äχälɡäzɾdä]
214	რამდენიმე	several	[ɾämde̞nime̞]
215	აკეთებ	to make	[äkʼe̞tʰe̞pʰ]
216	აბა	used to encourage, literally or rhetorically, a particular…	[äbä]
217	გვერდით	alongside	[ɡ̊ʷe̞ɾditʰ]
218	ვგრძნობ	to feel	[vɡɾd͡zno̞pʰ]
219	მილედი	milady	[mile̞di]
220	გოგო	girl	[ɡ̊o̞ɡo̞]
221	ჩანს	to be visible	[t͡ʃʰäns]
222	თავისი	his, her, its	[tʰävisi]
223	ხოლმე	Used to mark repetitive or habitual action. In past…	
224	გვჭირდება	to need	[ɡ̊ʷt͡ʃʼiɾde̞bä]
225	მეორე	second	[me̞o̞ɾe̞]
226	ახალი	new, fresh	[äχäli]
227	იქნებ	maybe	[ikʰne̞pʰ]
228	ჩვენთან	postpositional suffixed with -თან of ჩვენ	[t͡ʃʰʷe̞ntʰän]
229	ამიტომ	therefore	[ämitʼo̞m]
230	სიკვდილი	death	[sikʼʷdili]
231	ცუდი	bad	[t͡sʰudi]
232	გვაქვს	to have	[ɡ̊ʷäkʰʷs]
233	მეგობრები	friend	[me̞ɡo̞bɾe̞bi]
234	პირველი	first	[pʼiɾʷe̞li]
235	დედოფალი	queen	[d̥e̞do̞pʰäli]
236	ბოლოს	finally, at last, in the end	[b̥o̞ɫo̞s]
237	უკაცრავად	excuse me, sorry	[ukʼät͡sʰɾävätʰ]
238	გთხოვთ	please, I ask...; I'm begging you	[ɡ̊tʰχo̞ftʰ]
239	ვიცოდი	to know	[vit͡sʰo̞di]
240	რკინის	iron	
241	არმია	army	[äɾmiä]
242	ნამდვილი	real	[nämdʷili]
243	სუნთქვა	to breathe	
244	მინდოდა	to want	[mindo̞dä]
245	სახელი	name	[säχe̞li]
246	რათა	in order to, so that	[ɾätʰä]
247	იყვნენ	to be	[iχʼʷne̞n]
248	ხმა	voice, sound	[χmä]
249	ხელი	hand	[χe̞li]
250	მასთან	postpositional suffixed with -თან of ის	[mästʰän]
251	მგონი	maybe	[mɡo̞ni]
252	შეგვიძლია	to be able to	[ʃe̞ɡʷid͡zliä]
253	მეგობარი	friend	[me̞ɡo̞bäɾi]
254	ამაღამ	tonight	[ämäʁäm]
255	გაქვთ	to have	[ɡ̊äkʰʷtʰ]
256	დახმარება	Money given to people from the government to help improve…	[d̥äχmäɾe̞bä]
257	არაფერს	nothing	[äɾäpʰe̞ɾs]
258	იცის	to know	[it͡sʰis]
259	ჩემთან	postpositional suffixed with -თან of მე	[t͡ʃʰe̞mtʰän]
260	თავიდან	from the beginning	[tʰävidän]
261	მადლობთ	misspelling of გმადლობთ	[mädɫo̞btʰ]
262	გამა	gamma, gammas	[ɡ̊ämä]
263	არსებობს	to exist	[äɾse̞bo̞bs]
264	სიყვარული	love	[siχʼʷäɾuli]
265	მოვიდა	third-person singular aorist indicative of მოვა	[mo̞vidä]
266	ხალხს	people, folk, folks, public, nation	[χälχs]
267	მახსოვს	to remember	[mäχso̞fs]
268	წელი	year	[t͡sʼe̞li]
269	ძმა	brother	[d͡zmä]
270	ხედავ	to see	[χe̞däv]
271	გოგონა	alternative spelling of გოგო	[ɡ̊o̞ɡo̞nä]
272	ზუსტად	precisely	[zustʼätʰ]
273	ვიქნები	to be	[vikʰne̞bi]
274	მუდამ	always	[mudäm]
275	წყეული	cussed, goddam, god-damn, god-damned	[t͡sʼχʼe̞uli]
276	თქვენს	dative/adverbial attributive of თქვენი	[tʰkʰʷe̞ns]
277	სიტყვა	word	[sitʼχʼʷä]
278	ერთმანეთს	each other	[e̞ɾtʰmäne̞tʰs]
279	კვლავ	again	[kʼʷɫäv]
280	ჩემთვის	postpositional form with -თვის of მე	[t͡ʃʰe̞mtʰʷis]
281	ღმერთო	God	
282	სადაც	where	[sädät͡sʰ]
283	ერთხელ	once	[e̞ɾtʰχe̞l]
284	ხო	yeah	[χo̞]
285	მესმის	first-person singular present indicative of ესმის	[me̞smis]
286	იმედი	hope	[ime̞di]
287	გავიგე	first-person singular aorist indicative of გაიგებს	[ɡ̊äviɡe̞]
288	ქალაქი	town, city	[kʰäɫäkʰi]
289	სახლი	home, house, dwelling	[säχli]
290	სიცილი	laughter	[sit͡sʰili]
291	სახლს	home, house, dwelling	[säχls]
292	ვხედავ	to see	[fχe̞däv]
293	ბალა	misfortune, trouble	[b̥äɫä]
294	დაე	let; expresses warning or threat by emphasizing an…	[d̥äe̞]
295	გზა	way, path, road	[ɡ̊zä]
296	დალიე	to drink	[d̥älie̞]
297	თან	with, alongside	[tʰän]
298	მაშ	well	[mäʃ]
299	ქალა	skull	[kʰäɫä]
300	კეთილი	kind, good	[kʼe̞tʰili]
301	ომი	war	[o̞mi]
302	წმინდა	holy	[t͡sʼmindä]
303	ჭიხვინი	neigh	[t͡ʃʼiχʷini]
304	შე	you	[ʃe̞]
305	გული	heart	[ɡ̊uli]
306	გიყვარს	to love	[ɡ̊iχʼʷäɾs]
307	შენთან	postpositional suffixed with -თან of შენ	[ʃe̞ntʰän]
308	თეთრი	white	[tʰe̞tʰɾi]
309	არაფრის	nothing	[äɾäpʰɾis]
310	თქვენთან	postpositional form with -თან of თქვენ	[tʰkʰʷe̞ntʰän]
311	იმაზე	on that, about that, thereupon	[imäze̞]
312	ადრე	early	[ädɾe̞]
313	ბრძოლა	battle	[b̥ɾd͡zo̞ɫä]
314	ფიქრობს	to think	[pʰikʰɾo̞bs]
315	ნება	will	[ne̞bä]
316	ოდესმე	ever	[o̞de̞sme̞]
317	მისთვის	postpositional form with -თვის of ის: for him/her/it	[mistʰʷis]
318	წინააღმდეგ	contrarily	[t͡sʼinääʁmde̞kʰ]
319	ხალხის	people, folk, folks, public, nation	[χälχis]
320	ადამიანები	human, person	[ädämiäne̞bi]
321	იქნები	to be	[ikʰne̞bi]
322	მეტად	too	[me̞tʼätʰ]
323	ერთადერთი	only, sole	[e̞ɾtʰäde̞ɾtʰi]
324	ალა	a flour hopper in a mill	[äɫä]
325	გინდათ	to want	[ɡ̊indätʰ]
326	მომავალი	future	[mo̞mäväli]
327	გვყავს	to have	[ɡ̊ʷχʼäfs]
328	გჭირდება	to need	[ɡ̊t͡ʃʼiɾde̞bä]
329	გყავს	to have	[ɡ̊χʼäfs]
330	ნიშნავს	to mean	[niʃnäfs]
331	გაკეთება	to make	[ɡ̊äkʼe̞tʰe̞bä]
332	ამით	hereby, herewith, thereby, therewith, therewithal	[ämitʰ]
333	ორივე	both	[o̞ɾive̞]
334	ვეღარ	no longer, not anymore	[ve̞ʁäɾ]
335	მივდივარ	first-person singular present simple of მისვლა: I am going	[mivdiväɾ]
336	მაღაზიაში	shop, store	[mäʁäziäʃi]
337	ასეთი	such	[äse̞tʰi]
338	თავისუფალი	free	[tʰävisupʰäli]
339	მიყვარხარ	first-person singular present indicative, taking…	[miχʼʷäɾχäɾ]
340	თვითონ	used in forming intensive and reflexive forms of the…	[tʰʷitʰo̞n]
341	მქონდა	to have	[mkʰo̞ndä]
342	წავალ	first-person singular future indicative of წასვლა: I will go	[t͡sʼäväl]
343	თევზი	fish	[tʰe̞vzi]
344	საიდან	from where, whence	[säidän]
345	მეშინია	to be afraid, to be scared, to be terrified	[me̞ʃiniä]
346	საკმარისი	enough, sufficient	[säkʼmäɾisi]
347	მძიმე	comma	[md͡zime̞]
348	ზოგჯერ	sometimes	[zo̞ɡd͡ʒe̞ɾ]
349	თითქოს	as if	[tʰitʰkʰo̞s]
350	ოჯახის	family	
351	შესაძლოა	possibly	[ʃe̞säd͡zɫo̞ä]
352	იცოდი	to know	[it͡sʰo̞di]
353	კაცების	man	
354	ღრიალი	roar	[ʁɾiäli]
355	სამი	three	[sämi]
356	წავიდეთ	to go	
357	რაიმე	any, anything	[ɾäime̞]
358	ვის	who	[vis]
359	ძლიერი	strong	[d͡zlie̞ɾi]
360	მშვენიერი	wonderful	[mʃʷe̞nie̞ɾi]
361	მიმართ	toward	[mimäɾtʰ]
362	სწორად	correctly	[st͡sʼo̞ɾätʰ]
363	კაცს	man	[kʼät͡sʰs]
364	შორის	between, among	[ʃo̞ɾis]
365	საშინელი	awful, bloodcurdling, damnable, deuced, dire, direful,…	[säʃine̞li]
366	პირდაპირ	directly, straight	[pʼiɾdäpʼiɾ]
367	ხვალ	tomorrow	[χʷäl]
368	გაუმარჯოს	cheers	[ɡ̊äumäɾd͡ʒo̞s]
369	გზას	way, path, road	[ɡ̊zäs]
370	დიდებული	majestic	[d̥ide̞buli]
371	ააა	ah!, oh!, aha!	[äää]
372	ბავშვი	baby, child	[b̥äfʃʷi]
373	სიცოცხლე	life	[sit͡sʰo̞t͡sʰχle̞]
374	მიუხედავად	in spite of	[miuχe̞dävätʰ]
375	შეუძლიათ	to be able to	[ʃe̞ud͡zliätʰ]
376	სამეფოს	kingdom	[säme̞pʰo̞s]
377	ყორანი	raven	[χʼo̞ɾäni]
378	ღვთის	God	
379	დაცვა	to defend	[d̥ät͡sʰʷä]
380	სიყვარულო	love	
381	მშვიდობისა	peace	
382	უბედური	calamitous, hapless, ill-fated, sorry, unhappy, unlucky,…	[ube̞duɾi]
383	ცოცხალი	alive, animate, brisk, live, lively, living, spirited, spry	[t͡sʰo̞t͡sʰχäli]
384	წითელი	red	[t͡sʼitʰe̞li]
385	აქამდე	so far, until now	[äkʰämde̞]
386	ვინმე	someone	[vinme̞]
387	ცუდად	badly, ill	[t͡sʰudätʰ]
388	უკეთესი	nice, okay, well, good	[ukʼe̞tʰe̞si]
389	მართლაც	indeed, truly	[mäɾtʰɫät͡sʰ]
390	სინამდვილეში	in fact, in realty	[sinämdʷile̞ʃi]
391	სადმე	somewhere, someplace	[sädme̞]
392	აქედან	from here	[äkʰe̞dän]
393	ყველამ	everybody	[χʼʷe̞ɫäm]
394	ჰქონდა	to have	[hkʰo̞ndä]
395	შემთხვევაში	in case of	[ʃe̞mtʰχʷe̞väʃi]
396	ღამე	night	[ʁäme̞]
397	გავაკეთე	to make	[ɡ̊äväkʼe̞tʰe̞]
398	მგონია	to believe	[mɡo̞niä]
399	ძალა	power, force, strength	[d͡zäɫä]
400	ახლავე	right away, right now, now, this instant	[äχɫäve̞]
401	თორემ	or else, otherwise	[tʰo̞ɾe̞m]
402	მეგობარს	friend	[me̞ɡo̞bäɾs]
403	იცით	to know	[it͡sʰitʰ]
404	ღმერთები	God	
405	საუკეთესო	nice, okay, well, good	[säukʼe̞tʰe̞so̞]
406	ადგილი	place	[ädɡili]
407	მომეცი	to give	[mo̞me̞t͡sʰi]
408	ცოლი	wife	[t͡sʰo̞li]
409	ამაზე	on this, about this, hereof	[ämäze̞]
410	ცხოვრებას	life	[t͡sʰχo̞vɾe̞bäs]
411	ძმას	brother	[d͡zmäs]
412	საუბარი	conversation, talk	[säubäɾi]
413	ბიჭო	bastard, illegitimate child	
414	ლამა	llama, lama	[ɫämä]
415	წასვლა	to go	[t͡sʼäsʷɫä]
416	ციხე	fortress	[t͡sʰiχe̞]
417	ჩემმა	my, mine, singular first person possessive pronoun	[t͡ʃʰe̞mmä]
418	იგივე	same	[iɡive̞]
419	როდის	when	[ɾo̞dis]
420	ვიქნებით	to be	[vikʰne̞bitʰ]
421	ისევე	in that same way	[ise̞ve̞]
422	უკანასკნელი	last	[ukʼänäskʼne̞li]
423	შვილები	child	
424	ადამიანის	human, person	[ädämiänis]
425	შვიდი	seven	[ʃʷidi]
426	მოგვიანებით	later	[mo̞ɡʷiäne̞bitʰ]
427	უფლება	right, claim	[upʰle̞bä]
428	ღმერთს	God	
429	გითხრა	to tell	[ɡ̊itʰχɾä]
430	თვალები	eye	
431	მკვდარი	dead	/mkʼvdari/
432	იციან	to know	[it͡sʰiän]
433	ღმერთმა	God	
434	მომწონს	to like	[mo̞mt͡sʼo̞ns]
435	ხანი	A period of time; time	[χäni]
436	უფლის	The Lord	
437	ვთქვი	to say	[ftʰkʰʷi]
438	არანაირი	Lacking anything similar	[äɾänäiɾi]
439	მოგწონს	to like	[mo̞ɡt͡sʼo̞ns]
440	მიყვარს	to love	[miχʼʷäɾs]
441	სუნი	smell, scent, odour, odor	[suni]
442	მამაჩემი	the speaker's father; my father	[mämät͡ʃʰe̞mi]
443	ჰა	Used when calling someone. Usually used between a repeated…	[hä]
444	რომელი	that, which	[ɾo̞me̞li]
445	სახე	face	[säχe̞]
446	ცხოვრების	life	[t͡sʰχo̞vɾe̞bis]
447	სულელი	silly	[sule̞li]
448	ამაში	postpositional form with -ში of ეს: in this, herein	[ämäʃi]
449	ჰყავს	to have	[hχʼäfs]
450	ბრძოლის	battle	[b̥ɾd͡zo̞lis]
451	ესეთი	like that	[e̞se̞tʰi]
452	ვაკეთებ	to make	[väkʼe̞tʰe̞pʰ]
453	შინ	home	[ʃin]
454	ბებია	grandmother, grannie, granny	[b̥e̞biä]
455	ადამიანი	human, person	[ädämiäni]
456	ღამის	night	
457	დაბრუნება	to return, to give back	[d̥äbɾune̞bä]
458	სახლიდან	postpositional suffixed with -დან of სახლი	[säχlidän]
459	არჩევანი	assortment, choice, option	[äɾt͡ʃʰe̞väni]
460	ცოცხლად	alively, lively, in a lifelike manner	[t͡sʰo̞t͡sʰχɫätʰ]
461	ტომი	tribe	[tʼo̞mi]
462	საკმარისად	sufficiently	[säkʼmäɾisätʰ]
463	მოკვდა	to die	[mo̞kʼʷdä]
464	გრძელდება	to get longer, to lengthen	[ɡ̊ɾd͡ze̞lde̞bä]
465	გმადლობთ	thank you	[ɡ̊mädɫo̞btʰ]
466	რისთვის	postpositional suffixed with -თვის of რა	[ɾistʰʷis]
467	მრავალი	many, much, plenty of, a lot of	[mɾäväli]
468	ძუკნა	bitch	[d͡zukʼnä]
469	დედაჩემი	mother of the speaker, my mother	[d̥e̞dät͡ʃʰe̞mi]
470	დაბრუნდა	to return	[d̥äbɾundä]
471	ქვეშ	under	[kʰʷe̞ʃ]
472	გსურს	to want	[ɡ̊suɾs]
473	სახელს	name	[säχe̞ls]
474	ველური	savage, wild	[ve̞ɫuɾi]
475	გაიღვიძე	to wake up, to awake	[ɡ̊äiʁʷid͡ze̞]
476	ვიცით	to know	[vit͡sʰitʰ]
477	თქვენთვის	postpositional form with -თვის of თქვენ: for you	[tʰkʰʷe̞ntʰʷis]
478	სრულიად	absolutely, totally, entirely, wholly, completely, utterly,…	[sɾuliätʰ]
479	ძველი	old	[d͡zʷe̞li]
480	ძმასთან	postpositional suffixed with -თან of ძმა	[d͡zmästʰän]
481	წავიდა	to go	[t͡sʼävidä]
482	გავაკეთო	to make	[ɡ̊äväkʼe̞tʰo̞]
483	საბოლოოდ	conclusively, decisively, eventually, terminally,…	[säbo̞ɫo̞o̞tʰ]
484	ქმარი	husband	[kʰmäɾi]
485	მყავს	to have	[mχʼäfs]
486	გახსოვს	to remember	[ɡ̊äχso̞fs]
487	კაი	nice, okay, well, good	[kʼäi]
488	ღვინო	wine	[ʁʷino̞]
489	ჩრდილოეთი	north	/t͡ʃrdiloetʰi/
490	მირჩევნია	to prefer	[miɾt͡ʃʰe̞vniä]
491	ვიყავით	to be	[viχʼävitʰ]
492	ფიქრობთ	to think	[pʰikʰɾo̞btʰ]
493	უკეთესად	well	[ukʼe̞tʰe̞sätʰ]
494	შიგნით	inside	[ʃiɡnitʰ]
495	ხშირად	often, frequently	[χʃiɾätʰ]
496	ერთმანეთი	each other	[e̞ɾtʰmäne̞tʰi]
497	ქალები	woman	
498	სამეფო	kingdom	[säme̞pʰo̞]
499	ახალ	new, fresh	[äχäl]
500	მოდით	let's	[mo̞ditʰ]
501	მოსწონს	to like	[mo̞st͡sʼo̞ns]
502	სიმართლე	truth	[simäɾtʰle̞]
503	კაცის	man	
504	კვნესა	groan, moan, groan, lament, moan	[kʼʷne̞sä]
505	რწმენა	faith, belief	[ɾt͡sʼme̞nä]
506	არამედ	On the contrary, but rather, but	[äɾäme̞tʰ]
507	საღამო	evening	[säʁämo̞]
508	სიკვდილის	death	[sikʼʷdilis]
509	მეფეს	king	[me̞pʰe̞s]
510	ერთგული	devoted, faithful	[e̞ɾtʰɡuli]
511	ხვდები	to meet	[χʷde̞bi]
512	ნაწილი	part, segment, portion	[nät͡sʼili]
513	არმიის	army	[äɾmiis]
514	იცნობ	to know	[it͡sʰno̞pʰ]
515	სიტყვას	word	[sitʼχʼʷäs]
516	ნახვა	to see	[näχʷä]
517	გზაზე	გზა suffixed with the postposition: -ზე: on the path	[ɡ̊zäze̞]
518	უკეთ	better	[ukʼe̞tʰ]
519	შენმა	your, yours	[ʃe̞nmä]
520	აკეთებს	to make	[äkʼe̞tʰe̞bs]
521	ქმრის	husband	[kʰmɾis]
522	დედის	mother	
523	ქვეყნად	country	[kʰʷe̞χʼnätʰ]
524	საკმაოდ	enough, pretty, quite, rather	[säkʼmäo̞tʰ]
525	ხანგრძლივი	lasting, long-lived	[χäŋɡɾd͡zlivi]
526	მოდის	to come	[mo̞dis]
527	ფრთხილად	carefully, discreetly, gingerly, guardedly, warily	[pʰɾtʰχiɫätʰ]
528	სამყარო	world, Universe	[sämχʼäɾo̞]
529	მაინტერესებს	third-person singular present indicative with first-person…	[mäintʼe̞ɾe̞se̞bs]
530	ვუთხარი	to tell	[vutʰχäɾi]
531	გოგოს	girl	[ɡ̊o̞ɡo̞s]
532	დეიდა	aunt, maternal aunt, a sister of one's mother mother’s…	[d̥e̞idä]
533	სასიამოვნო	agreeable, delightful, gratifying, likable, pleasant,…	[säsiämo̞vno̞]
534	მაგ	that	[mäkʰ]
535	უყვარს	to love	[uχʼʷäɾs]
536	ია	violet	[iä]
537	უფროსი	elder, older	[upʰɾo̞si]
538	მოვა	to come	[mo̞vä]
539	რის	what	[ɾis]
540	მიხარია	to be happy because of something; to be made happy by…	[miχäɾiä]
541	დიდხანს	long	[d̥idχäns]
