rank	word	english	ipa
167	tulla	to come	/ˈtulːɑˣ/
168	katso	to look, have a look, take a look	/ˈkatso/
169	pidä	to hold, grasp, grip	/ˈpidæ/
170	heidän	they	/ˈhei̯dæn/
171	päästä	in, after, a from	/ˈpæːstæˣ/
172	puhua	to speak, talk	/ˈpuhuɑˣ/
173	tänään	today	/ˈtænæːn/
174	sinusta	you, thou	/ˈsinustɑ/
175	pahoillani	sorry; upset, sad	/ˈpahoilˌlanɪ/
176	kerro	to tell	/ˈkerːoˣ/
177	tuli	to come	/ˈtuli/
178	vaikka	although, though, even though	/ˈʋɑi̯kːɑ/
179	niitä	partitive plural of ne	/ˈniːtæ/
180	etkö	apocopic form of että	/ˈetkø/
181	liian	too	/ˈliː.ɑn/
182	meitä	we	/ˈmei̯tæ/
183	kotiin	home	/ˈkotɪːn/
184	tee	to do, perform, execute, carry out	/ˈteː/
185	muuta	other, another	/ˈmuːtɑ/
186	näyttää	to show, present, display	/ˈnæy̯tːæːˣ/
187	teidän	you	/ˈtei̯dæn/
188	vuotta	year	/ˈvuotːa/
189	kiinni	closed, shut	/ˈkiːnːiˣ/
190	nähdä	to see	/ˈnæhdæˣ/
191	ilman	without	/ˈilmɑn/
192	tapahtui	to happen, take place, occur, come about, come up	/ˈtapahtui/
193	nämä	this	/ˈnæmæ/
194	sinne	there	/ˈsinːeˣ/
195	mennään	to go	/ˈmennæːn/
196	heti	right away, as soon as, immediately, at once	/ˈheti(ˣ)/
197	sanoa	to say, tell	/ˈsɑnoɑˣ/
198	jotka	who, which, that	/ˈjotkɑ/
199	haluatko	to want, desire, wish, crave	/ˈhaluˌatko/
200	varmasti	certainly, definitely, surely, positively	/ˈʋɑrmɑstiˣ/
201	ette	The negative verb or negation verb; not, be not, do not, etc	/ˈetːe/
202	saat	to get, receive	/ˈsɑːt/
203	tähän	here, hither	/ˈtæhæn/
204	antaa	to give	/ˈɑntɑːˣ/
205	tiedät	to know, be aware of	/ˈtiedæt/
206	kolme	three	/ˈkolme(ˣ)/
207	tarvitse	to need, require	/ˈtarvɪtse/
208	haluaa	to want, desire, wish, crave	/ˈhaluaː/
209	kertoa	to tell	/ˈkertoɑˣ/
210	ota	to take	/ˈotɑ/
211	meidät	we	/ˈmei̯dæt/
212	pian	soon	/ˈpiɑn/
213	odota	to wait, await, expect, anticipate	/ˈodotɑˣ/
214	saada	to get, receive	/ˈsɑːdɑˣ/
215	menee	to go	/ˈmeneː/
216	teitä	you	/ˈtei̯tæ/
217	nähnyt	to see	/ˈnæhnyt/
218	teen	to do, perform, execute, carry out	/ˈteːn/
219	hänestä	he, she, one, they sg	/ˈhænestæ/
220	luoja	creator	/ˈluo̯jɑ/
221	tehnyt	to do, perform, execute, carry out	/ˈtehnyt/
222	enemmän	more	/ˈenemːæn/
223	täältä	from here, hence	/ˈtæːltæ/
224	tekee	to do, perform, execute, carry out	/ˈtekeː/
225	sanoin	to say, tell	/ˈsanoin/
226	vastaan	towards	/ˈʋɑstɑːn/
227	n	abbreviation of naiset, used to mark toilets and similar…	/n/
228	usko	to believe, have faith	/ˈusko/
229	heidät	they	/ˈhei̯dæt/
230	olevan	genitive singular of oleva	/ˈoleʋɑn/
231	takia	because of, due to	/ˈtɑkiɑ(ˣ)/
232	sisään	into, in, inside, inwards	/ˈsisæːn/
233	käy	to visit, go to, attend	/ˈkæy̯/
234	poika	boy	/ˈpoi̯kɑ/
235	jonka	who, which, that	/ˈjoŋka/
236	voimme	butter	/ˈvoimme/
237	olit	to be	/ˈolɪt/
238	asia	matter, issue, affair, concern, business, subject, case,…	/ˈɑsiɑ/
239	heitä	they	/ˈhei̯tæ/
240	olivat	to be	/ˈolɪvat/
241	sain	to get, receive	/ˈsain/
242	meille	we	/ˈmei̯lːeˣ/
243	piti	to hold, grasp, grip	/ˈpiti/
244	luulin	to believe, think, suppose, guess	/ˈluːlɪn/
245	varmaan	probably	/ˈʋɑrmɑːn/
246	yhä	still	/ˈyhæ(ˣ)/
247	sano	to say, tell	/ˈsano/
248	hienoa	fine	/ˈhienoa/
249	tuon	that	/ˈtuon/
250	ikinä	ever; never; never ever	/ˈikinæ/
251	tuolla	there, over there	/ˈtuo̯lːɑ/
252	teille	you	/ˈtei̯lːeˣ/
253	tiedätkö	to know, be aware of	/ˈtiedætkø/
254	varma	sure, certain	/ˈʋɑrmɑ/
255	yhdessä	together	/ˈyhdesːæ/
256	rakastan	to love	/ˈrɑkɑstɑn/
257	joo	yeah, yes	/ˈjoː/
258	juttu	tale, anecdote	/ˈjutːu/
259	tarvitsen	to need, require	/ˈtarvɪtsen/
260	kuollut	to die	/ˈkuo̯lːut/
261	siksi	therefore, that's why; because, thence; consequently, as a…	/ˈsiksi/
262	voisi	butter	/ˈʋoi̯si/
263	oikeassa	right, in the right, correct	/ˈoi̯keɑsːɑ/
264	ottaa	to take	/ˈotːɑːˣ/
265	ajan	for, during, throughout	/ˈɑjɑn/
266	kerran	once	/ˈkerːɑn/
267	mihin	where, whereto, whither	/ˈmihin/
268	lähteä	to leave, go, go away, set off, take off, depart, embark,…	/ˈlæhteæˣ/
269	minne	where, whereto, whither	/ˈminːeˣ/
270	yhtä	equally, as	/ˈyhtæ/
271	tappaa	to kill, slay	/ˈtɑpːɑːˣ/
272	teki	to do, perform, execute, carry out	/ˈteki/
273	valmis	completed, finished, done	/ˈʋɑlmis/
274	toinen	other, another	/ˈtoi̯nen/
275	tapahtuu	to happen, take place, occur, come about, come up	/ˈtapahtuː/
276	ihmiset	human, human being	/ˈihmɪset/
277	pidän	to hold, grasp, grip	/ˈpidæn/
278	silloin	then	/ˈsilːoi̯n/
279	hauskaa	pleasant, nice, merry, fun, enjoyable	/ˈhauskaː/
280	voinut	can, to be able to, to be capable	/ˈvoinut/
281	tulen	to come	/ˈtulen/
282	pitänyt	to hold, grasp, grip	/ˈpitænyt/
283	tyttö	girl	/ˈtytːø/
284	teillä	you	/ˈtei̯lːæ/
285	teidät	you	/ˈtei̯dæt/
286	nainen	to marry, wed	/ˈnɑi̯nen/
287	rouva	Mrs	/ˈrou̯ʋɑ/
288	kyse	question, discussion	/ˈkyseˣ/
289	kauan	a long time	/ˈkɑu̯.ɑn/
290	rahaa	money	/ˈrahaː/
291	ensin	first, firstly, before, foremost	/ˈensin/
292	enkä	nor	/ˈeŋkæ/
293	yksin	alone, by oneself	/ˈyksin/
294	joskus	sometimes, occasionally	/ˈjoskus/
295	olisin	to be	/ˈolɪsɪn/
296	tosi	really, very	/ˈtosi/
297	lisää	more	/ˈlisæː/
298	apua	help!	/ˈɑpuɑ/
299	tuota	that	/ˈtuo̯tɑ/
300	sai	to get, receive	/ˈsɑi̯/
301	oliko	to be	/ˈolɪko/
302	lopeta	to stop, end, finish, quit	/ˈlopeta/
303	kulta	gold	/ˈkultɑ/
304	meni	to go	/ˈmenɪ/
305	päivä	day	/ˈpæi̯ʋæ/
306	pari	a couple of	/ˈpɑri/
307	tällä	this	/ˈtællæ/
308	kertaa	times	/ˈkertɑː/
309	tohtori	doctor, one with a doctorate	/ˈtohtori/
310	tuntuu	to feel	/ˈtuntuː/
311	menen	to go	/ˈmenen/
312	päivää	day	/ˈpæi̯ʋæː/
313	jotta	so that, in order that, for the purpose that	/ˈjotːɑ/
314	huomenna	tomorrow	/ˈhuo̯menːɑ/
315	myöhemmin	late	/ˈmyø̯hemːin/
316	uusi	to renew	/ˈuːsi/
317	tavata	to meet	/ˈtɑʋɑtɑˣ/
318	sanoit	to say, tell	/ˈsanoit/
319	niinkö	like that, in that way, so	/ˈniːŋkø/
320	älkää	The negative verb or negation verb; not, be not, do not, etc	/ˈælkæː/
321	halusin	to want, desire, wish, crave	/ˈhalusɪn/
322	nähdään	to see	/ˈnæhdæːn/
323	ainoa	only, sole, lone	/ˈɑi̯noɑ/
324	odottaa	to wait, await, expect, anticipate	/ˈodotːɑːˣ/
325	saanut	to get, receive	/ˈsaːnut/
326	jonkun	someone, somebody	/ˈjoŋkun/
327	milloin	when	/ˈmilːoi̯n/
328	minäkin	I	/ˈminækin/
329	saan	to get, receive	/ˈsaːn/
330	etten	contraction of että + ei, literally “that not”	/ˈetːen/
331	paras	good	/ˈpɑrɑs/
332	yhden	one	/ˈyhden/
333	silti	however, still, yet, nevertheless, nonetheless, anyway,…	/ˈsilti(ˣ)/
334	asiaa	matter, issue, affair, concern, business, subject, case,…	/ˈasɪaː/
335	parempi	good	/ˈpɑrempi/
336	vie	to take away, take, bring away	/ˈʋie̯/
337	jota	who, which, that	/ˈjoːtɑ/
338	osaa	part	/ˈosaː/
339	viime	last, past	/ˈʋiːme/
340	alas	down, downward, downwards	/ˈɑlɑs/
341	paikka	place, location, spot, site	/ˈpɑi̯kːɑ/
342	tein	to do, perform, execute, carry out	/ˈtei̯n/
343	kuuluu	to be heard/audible	/ˈkuːluː/
344	mikään	anything, any; nothing, no	/ˈmikæːn/
345	teit	to do, perform, execute, carry out	/ˈteit/
346	ihmisiä	human, human being	/ˈihmɪˌsiæ/
347	ketään	partitive singular of kukaan /kenkään	/ˈketæːn/
348	ajattelin	to think	/ˈajatːelɪn/
349	ylös	up, upward, upwards	/ˈyløs/
350	okei	okay	/ˈokei̯/
351	jotakin	something	/ˈjotakɪn/
352	alkaa	to begin, start, initiate, set in, be initiated, originate,…	/ˈɑlkɑːˣ/
353	miehen	man	/ˈmiehen/
354	ymmärrän	to understand	/ˈymmærræn/
355	hetki	moment, instant	/ˈhetki/
356	ohi	past, beyond	/ˈohi(ˣ)/
357	ymmärrä	to understand	/ˈymmærræ/
358	sama	same	/ˈsɑmɑ/
359	hieman	a little, bit, tad, slightly	/ˈhie̯mɑn/
360	yli	over	/ˈyli/
361	muista	other, another	/ˈmuista/
362	yritän	to try, attempt, endeavour/endeavor	/ˈyrɪtæn/
363	kuuntele	to listen	/ˈkuːnteleˣ/
364	oletteko	to be	/ˈoleˌtːeko/
365	tullut	to come	/ˈtullut/
366	pieni	To cut into pieces	/ˈpie̯ni/
367	oikea	right	/ˈoi̯keɑ/
368	riittää	to be enough, suffice, do	/ˈriːtːæːˣ/
369	tiennyt	to know, be aware of	/ˈtiennyt/
370	minkä	what, which	/ˈmiŋkæ/
371	asioita	matter, issue, affair, concern, business, subject, case,…	/ˈɑsioi̯tɑ/
372	tulin	fire	/ˈtulɪn/
373	jokin	something	/ˈjokin/
374	isäni	father	/ˈisænɪ/
375	teemme	to do, perform, execute, carry out	/ˈteːmːe/
376	neiti	Miss	/ˈnei̯ti/
377	jossa	who, which, that	/ˈjossa/
378	toivottavasti	hopefully, it is hoped that	/ˈtoi̯ʋotːɑʋɑstiˣ/
379	tarkoittaa	to mean, intend	/ˈtɑrkoi̯tːɑːˣ/
380	vanha	old	/ˈʋɑnhɑ/
381	kuoli	to die	/ˈkuo̯li/
382	poissa	absent, gone, not there/here, away	/ˈpoi̯sːɑ/
383	läpi	through	/ˈlæpi/
384	voisin	can, to be able to, to be capable	/ˈʋoi̯sin/
385	muuten	else, or else, otherwise	/ˈmuːten/
386	soittaa	to play	/ˈsoi̯tːɑːˣ/
387	halunnut	to want, desire, wish, crave	/ˈhalunnut/
388	otan	to take	/ˈotan/
389	haluaisin	to want, desire, wish, crave	/ˈhaluˌaisɪn/
390	saanko	to get, receive	/ˈsaːŋko/
391	pyydän	to ask, request	/ˈpyːdæn/
392	minuun	I	/ˈminuːn/
393	puhu	to speak, talk	/ˈpuhuˣ/
394	nopeasti	rapidly, quickly	/ˈnopeɑstiˣ/
395	oikeasti	really, actually, for real	/ˈoi̯keɑstiˣ/
396	voinko	can, to be able to, to be capable	/ˈvoiŋko/
397	kanssasi	with	/ˈkanssasɪ/
398	täysin	totally, fully, completely	/ˈtæy̯sin/
399	nimi	name	/ˈnimi/
400	kunnes	until, till	/ˈkunːes/
401	hyvältä	good	/ˈhyvæltæ/
402	löytää	to find; to discover; to come across	/ˈløy̯tæːˣ/
403	vasta	Expressing delay or that something takes place later; not…	/ˈʋɑstɑ/
404	tarpeeksi	enough	/ˈtɑrpeːksi/
405	iso	big, large, great	/ˈiso/
406	töitä	work, toil, effort, labour	/ˈtøi̯tæ/
407	olisit	to be	/ˈolɪsɪt/
408	käyttää	to use, make use of‚ employ, apply, utilize, exploit, take…	/ˈkæy̯tːæːˣ/
409	poliisi	police	/ˈpoliːsi/
410	asti	up to, all the way to	/ˈɑstiˣ/
411	heille	they	/ˈhei̯lːeˣ/
412	viisi	five	/ˈʋiːsi/
413	ettet	contraction of että + et, literally “that not”	/ˈetːet/
414	irti	loose, unfastened, free, separate, detached	/ˈirti(ˣ)/
415	kohta	soon, in a moment, presently	/ˈkohtɑ/
416	kuulostaa	to sound	/ˈkuːlostɑːˣ/
417	luulen	to believe, think, suppose, guess	/ˈluːlen/
418	kuitenkin	anyway, regardless, still	/ˈkui̯teŋkin/
419	tahansa	any, -ever, either; used with interrogative pronouns to…	/ˈtɑhɑnsɑˣ/
420	isäsi	father	/ˈisæsi/
421	kiltti	kind, nice	/ˈkiltːi/
422	vuoden	year	/ˈvuoden/
423	tulossa	coming, arrival	/ˈtulossa/
424	yrittää	to try, attempt, endeavour/endeavor	/ˈyritːæːˣ/
425	samaa	same	/ˈsamaː/
426	kiva	nice, pleasant	/ˈkiʋɑ/
427	ainakin	at least	/ˈɑi̯nɑkin/
428	tulkaa	to come	/ˈtulkaː/
429	hiljaa	quietly, quiet, silently	/ˈhiljɑː/
430	mukana	along, with	/ˈmukɑnɑ/
431	eli	that is, that is to say, i.e.; in other words, to put it…	/ˈeli(ˣ)/
432	sellaista	such, that kind of, like that	/ˈsellaista/
433	miltä	what, which	/ˈmiltæ/
434	pakko	obligation, force, necessity, compulsion, coercion, must,…	/ˈpɑkːo/
435	ensimmäinen	first	/ˈensimːæi̯nen/
436	eilen	yesterday	/ˈei̯len/
437	neljä	four	/ˈneljæ/
438	rahat	money	/ˈrahat/
439	kaunis	beautiful, pretty, fair	/ˈkɑu̯nis/
440	pysy	to stay, remain	/ˈpysy/
441	kello	watch	/ˈkelːo/
442	liikaa	too much	/ˈliːkɑː/
443	kuulin	to hear	/ˈkuːlɪn/
444	tunnen	to feel, sense	/ˈtunnen/
445	senkin	that	/ˈseŋkin/
446	mieltä	mind, reason	/ˈmieltæ/
447	varten	for	/ˈʋɑrten/
448	sanoo	to say, tell	/ˈsanoː/
449	mukava	comfortable	/ˈmukɑʋɑ/
450	tarkoitat	to mean, intend	/ˈtarkoitat/
451	dollaria	dollar	/ˈdollaˌria/
452	hitto	damn, heck, hell, rats or crap	/ˈhitːo/
453	muut	other, another	/ˈmuːt/
454	kerron	to tell	/ˈkerron/
455	kotona	at home, at somebody's place; home	/ˈkotonɑ/
456	asian	matter, issue, affair, concern, business, subject, case,…	/ˈasɪan/
457	kertonut	to tell	/ˈkertonut/
458	niistä	elative plural of ne	/ˈniːstæ/
459	melkein	almost, nearly, close to	/ˈmelkei̯n/
460	kertoi	to tell	/ˈkertoi/
461	näytä	to show, present, display	/ˈnæytæ/
462	sait	to get, receive	/ˈsait/
463	siltä	that	/ˈsiltæ/
464	meistä	we	/ˈmei̯stæ/
465	kuulla	to hear	/ˈkuːlːɑˣ/
466	toisen	other, another	/ˈtoisen/
467	tunne	to feel, sense	/ˈtunːeˣ/
468	paska	bullshit, crap, shit, nonsense	/ˈpɑskɑ/
469	kuullut	to hear	/ˈkuːllut/
470	kaveri	friend, buddy, pal, mate	/ˈkɑʋeri/
471	näen	to see	/ˈnæen/
472	hieno	fine	/ˈhie̯no/
473	luulet	to believe, think, suppose, guess	/ˈluːlet/
474	eri	different, other, another	/ˈeri/
475	pysty	upright, vertical	/ˈpysty/
476	halusi	to want, desire, wish, crave	/ˈhalusɪ/
477	jopa	even	/ˈjopɑ/
478	uskoa	faith	/ˈuskoɑˣ/
479	tehdään	to do, perform, execute, carry out	/ˈtehdæːn/
480	osa	part	/ˈosɑ/
481	hauska	pleasant, nice, merry, fun, enjoyable	/ˈhɑu̯skɑ/
482	kapteeni	captain	/ˈkɑpteːni/
483	olimme	to be	/ˈolɪmme/
484	auta	to help, assist, give assistance, lend a hand, aid	/ˈauta/
485	paitsi	except, other than	/ˈpɑi̯tsi(ˣ)/
486	uuden	new	/ˈuːden/
487	kanssani	with	/ˈkanssanɪ/
488	äitisi	mother	/ˈæitɪsɪ/
489	luuletko	to believe, think, suppose, guess	/ˈluːletko/
490	tänä	this	/ˈtænæ/
491	kanssaan	with	/ˈkanssaːn/
492	puhut	to speak, talk	/ˈpuhut/
493	vuoksi	due to, because of, for someone's sake, on account of	/ˈʋuo̯ksi/
494	suoraan	straight	/ˈsuo̯rɑːn/
495	näytät	to show, present, display	/ˈnæytæt/
496	kaikkea	everything	/ˈkaikːea/
497	aikaan	at the time of, at a time	/ˈɑi̯kɑːn/
498	päivän	day	/ˈpæivæn/
499	haloo	hello	/ˈhɑloː/
500	mikset	contraction of miksi + et, literally “why do you not ”	/ˈmikset/
501	sieltä	from there, thence	/ˈsie̯ltæ/
502	voitte	can, to be able to, to be capable	/ˈvoitːe/
503	kävi	to visit, go to, attend	/ˈkævɪ/
504	uskon	faith	/ˈuskon/
505	tietenkin	of course	/ˈtie̯teŋkin/
506	ystäväni	friend	/ˈystæʋæni/
507	löysin	to find; to discover; to come across	/ˈløysɪn/
508	minuuttia	minute	/ˈminuːˌtːia/
509	asiat	matter, issue, affair, concern, business, subject, case,…	/ˈasɪat/
510	hätää	emergency	/ˈhætæː/
511	toki	of course	/ˈtoki/
512	maailman	the Earth, the world	/ˈmɑː(ˌ)ilmɑn/
513	nuo	that	/ˈnuo̯/
514	tietysti	of course, naturally	/ˈtie̯tystiˣ/
515	palaa	to burn	/ˈpɑlɑːˣ/
516	kuule	to hear	/ˈkuːleˣ/
517	pikku	little, small	/ˈpikːu/
518	tarvitsee	to need, require	/ˈtarvɪtseː/
519	jumala	god, deity	/ˈjumɑlɑ/
520	maksaa	liver	/ˈmɑksɑːˣ/
521	tarvitsemme	to need, require	/ˈtarvɪtˌsemme/
522	hetkinen	moment, minute	/ˈhetkinen/
523	auto	car, automobile	/ˈɑu̯to/
524	tuntia	hour	/ˈtuntɪa/
525	tapahtunut	to happen, take place, occur, come about, come up	/ˈtapahtunut/
526	soita	to play	/ˈsoita/
527	sanonut	to say, tell	/ˈsanonut/
528	voitko	butter	/ˈʋoi̯tko/
529	mä	I	/ˈmæ/
530	sille	that	/ˈsilːeˣ/
531	jää	to stay, remain	/ˈjæː/
532	menossa	leaving, on one's way out	/ˈmenosːɑ/
533	jolla	if	/ˈjolːɑ/
534	tervetuloa	welcome; great to see you, nice you could come	/ˈterʋeˣˌtuloɑ/
535	lähellä	near, close, nearby; nigh	/ˈlæhelːæ/
536	työtä	work, toil, effort, labour	/ˈtyø̯tæ/
537	elää	to live, be alive	/ˈelæːˣ/
538	kovin	very, really, so, rather	/ˈkoʋin/
539	pojat	boy	/ˈpojat/
540	sanon	to say, tell	/ˈsanon/
541	ongelma	problem, trouble, issue	/ˈoŋːelmɑ/
542	yötä	night	/ˈyø̯tæ/
543	jätä	to leave, leave behind	/ˈjætæ/
544	hullu	crazy, mad, insane, lunatic	/ˈhulːu/
545	saamme	to get, receive	/ˈsaːmme/
546	muita	other, another	/ˈmui̯tɑ/
547	sinuun	you, thou	/ˈsinuːn/
548	näe	to see	/ˈnæe/
549	minulta	I	/ˈminultɑ/
550	tiesin	to know, be aware of	/ˈtiesɪn/
551	katsokaa	to look, have a look, take a look	/ˈkatsokaː/
552	sellainen	such, that kind of, like that	/ˈselːɑi̯nen/
553	jättää	to leave, leave behind	/ˈjætːæːˣ/
554	tavalla	habit	/ˈtavalla/
555	ai	ouch!	/ˈɑi̯/
556	lapset	child	/ˈlɑpset/
557	aiemmin	early	/ˈɑi̯.emːin/
558	tapa	to kill, slay	/ˈtɑpɑ/
559	ensi	next	/ˈensi/
560	viedä	to take away, take, bring away	/ˈʋie̯dæˣ/
561	menkää	to go	/ˈmeŋkæː/
562	huomenta	good morning	/ˈhuo̯mentɑ/
563	niiden	their; used without possessive suffix in the main word owned	/ˈniːden/
564	yhtään	at all	/ˈyhtæːn/
565	yritä	to try, attempt, endeavour/endeavor	/ˈyrɪtæ/
566	muistatko	to remember, recall, recollect	/ˈmuistatko/
567	vuonna	in the year	/ˈʋuo̯nːɑ/
