rank	word	english	ipa
62	yeah	Yes	/jɛ(ə)/
63	've	Have	/v/
64	will	To be able to, to have the capacity to	[wɪɫ]
65	got	To obtain; to acquire	/ɡɑt/
66	want	To wish for or desire; to feel a need or desire for; to…	/wɑnt/
67	think	To ponder, to go over in one's mind	/ˈθɪŋk/
68	as	To such an extent or degree; to the same extent or degree	/əz/
69	see	To perceive or detect someone or something with the eyes,…	/si/
70	did	A syntactic marker in a question whose main verb is not…	/dɪd/
71	good	Well; satisfactorily or thoroughly	/ɡɵd/
72	who	What person or people; which person or people; asks for the…	/hu/
73	why	Introducing a complete question	/waɪ̯/
74	from	Originating at	/ˈfɹʌm/
75	let	To allow to, not to prevent	/lɛt/
76	his	Belonging to him	/ɪz/
77	yes	Answer to a question presuming one answer when all answers…	/jɛs/
78	when	At what time? At which time? Upon which occasion or…	/ˈwɛn/
79	going	To move through space	/ˈɡoʊ.ɪŋ/
80	time	The inevitable progression into the future with the passing…	/taɪm/
81	an	Used before a vowel sound	[ˈeən]
82	okay	Alternative spelling of OK	/ˌəʊˈkeɪ/
83	back	To or in a previous condition or place	/bæk/
84	look	As an intransitive verb, often with “at”	/lʊk/
85	us	Me and at least one other person, excluding the person…	/əs/
86	would	Used to, did repeatedly, habitually; indicates an action…	/wəd/
87	them	Used as the direct object of a verb	/ˈðɛm/
88	where	In, at or to what place	/wɛː/
89	were	To tend to do, often do; marks the habitual aspect	/wə(ɹ)/
90	take	To get into one's hands, possession, or control, with or…	/ˈteɪ̯k/
91	then	At that time	/ðɛn/
92	had	To possess, own	/hæd/
93	or	Connects at least two alternative words, phrases, clauses,…	/oɹ/
94	been	To tend to do, often do; marks the habitual aspect	/ˈbɪn/
95	our	Belonging to us, excluding the person being addressed	/æwɝ/
96	gonna	A modal used to express a future action that is being…	/ˈɡʌn.ə/
97	tell	To determine the number, amount, or value of	/tɛl/
98	really	In a way or manner that is real, not unreal	/ˈɹɪl.i/
99	man	You; construed in the third person	/ˈmæn/
100	some	A certain number	/sʌm/
101	say	For example; let us assume	/seɪ/
102	hey	An exclamation to get attention	/heɪ/
103	could	To know how to	/kəd/
104	'd	Contraction of had, as an auxiliary verb	/d/
105	by	Near or next to	/baɪ/
106	need	A requirement for something; something needed	/nid/
107	something	An uncertain or unspecified thing; one thing	[ˈsʌm(p)θɪŋ]
108	has	To possess, own	/hæz/
109	too	Likewise	/tu/
110	more	Additional; further	/moɹ/
111	way	Far	/weɪ/
112	down	From a higher position to a lower one; downwards	/ˈdaʊ̯n/
113	make	To build, construct, produce, or originate	/meɪk/
114	very	To a great extent or degree	/ˈvɛɹi/
115	never	At no time; on no occasion; in no circumstance	/ˈnɛv.ɚ/
116	only	Without others or anything further; exclusively	/ˈoʊn.li/
117	people	An individual who has been granted personhood; usually a…	/ˈpi.pəl/
118	over	From one position or location to another, horizontally or…	/ˈoʊ̯.vɚ/
119	because	By or for the cause that; on this account that; for the…	/bɪkəz/
120	little	Not much	/ˈlɪ.tl̩/
121	please	Used to make a polite request	/pliz/
122	love	A deep caring for the existence of another	/ˈlʌv/
123	should	Used before a verb to indicate the simple future tense in…	/ʃəd/
124	mean	To intend, to plan; to have as one's intention	/min/
125	said	Mentioned earlier; aforesaid	/sɛd/
126	sorry	Regretful or apologetic for one's actions	/ˈsɑɹi/
127	give	To transfer one's possession or holding of to	/ˈɡɪv/
128	off	In a direction away from the speaker or other reference…	/ɔf/
129	am	To tend to do, often do; marks the habitual aspect	/əm/
130	thank	To express appreciation or gratitude toward	/ˈθaŋk/
131	any	To even the slightest extent, at all	/ɛni/
132	two	A numerical value equal to 2; this many dots	/tu/
133	even	In reality	/ˈiːvən/
134	much	A large amount of	/mʌt͡ʃ/
135	doing	A syntactic marker in a question whose main verb is not…	/ˈduːɪŋ/
136	sure	Without doubt, certainly	/ʃʊɹ/
137	thing	That which is considered to exist as a separate entity,…	/θɪŋ/
138	these	The here	/ðiz/
139	help	Action given to provide assistance; aid	/hɛlp/
140	first	Before anything else; firstly	/fɚst/
141	into	To or towards the inside of	/ˈɪn.tu/
142	anything	Any object, act, state, event, or fact whatsoever; a thing…	/ˈɛn.i.θɪŋ/
143	still	Without motion	/ˈstɪl/
144	find	To encounter or discover by accident; to happen upon	/ˈfaɪ̯nd/
145	life	The state of organisms preceding their death, characterized…	/ˈlaɪ̯f/
146	nothing	Not any thing; no thing	/ˈnʌθɪŋ/
147	sir	A man of a higher rank or position	/sɜɹ/
148	day	The time when the Sun is above the horizon and it lights…	/deɪ̯/
149	god	A deity or supreme being; a supernatural, typically…	/ɡɑd/
150	work	Labour, occupation, job	/wɝk/
151	their	Belonging to, from, of, or relating to, them	/ðɚ/
152	uh	Pronunciation spelling of a	/ʌː/
153	again	Another time: indicating a repeat of an action	/əˈɡɛn/
154	maybe	Perhaps, possibly	/ˈmeɪ.bi/
155	must	To do as a requirement; indicates that the sentence subject…	/məst/
156	before	Earlier than	/bɪˈfoɹ/
157	other	Not the one or ones previously referred to	/ˈʌðɚ/
158	wait	To delay movement or action until some event or time; to…	/weɪt/
159	stop	To cease moving	/stɒp/
160	call	To request, summon, or beckon	/kɑl/
161	after	Behind; later in time; following	/ˈæftəɹ/
162	won	To reach some destination or object, despite difficulty or…	/wɑn/
163	talk	To communicate, usually by means of speech	/tɔk/
164	away	From a place, hence	/əˈweɪ/
165	than	Introduces a comparison, and is associated with…	/ðæn/
166	thought	To ponder, to go over in one's mind	/θɔt/
167	home	To one's place of residence or one's customary or official…	/hoʊm/
168	night	The time when the Sun is below the horizon when the sky is…	/ˈnaɪ̯t/
169	put	To physically place	/pɵt/
170	great	Very well	/ˈɡɹeɪt/
171	those	The indicated or understood from context, especially if…	/ðoʊz/
172	last	The immediately before the present	/læst/
173	better	Accurately, competently, satisfactorily	[ˈbɛɾ.ɚ]
174	everything	All the things under discussion	/ˈɛv(ə)ɹiˌθɪŋ/
175	told	To determine the number, amount, or value of	/toʊld/
176	new	Synonym of newly, especially in composition	/nu/
177	things	That which is considered to exist as a separate entity,…	/ˈθɪŋz/
178	always	At all times; throughout all time; since the beginning	/ˈoː.wɛjz/
179	keep	To continue in; to not intermit or fall from; to uphold or…	[k̟çi(ː)p]
180	long	Over a great distance in space	/lɒŋ/
181	years	A period of time akin to the time taken for the Earth to…	/jɪɹz/
182	leave	To cause or allow to remain as available; to refrain from…	/ˈliːv/
183	does	A syntactic marker in a question whose main verb is not…	/doʊz/
184	money	A generally accepted means of exchange	/ˈmʌn.i/
185	around	Forming a circle or closed curve containing	/əˈɹaʊnd/
186	name	Any nounal word or phrase which indicates a particular…	/neɪm/
187	place	An open space, particularly a city square, market square,…	/ˈpleɪ̯s/
188	ever	Continuously, constantly, all the time	/ˈɛvə(ɹ)/
189	feel	To become aware of through the skin; to use the sense of…	/ˈfiːl/
190	guys	An effigy of a man burned on a bonfire on the anniversary…	/ɡaɪz/
191	father	A male parent, especially of a human; a male who parents a…	/ˈfɑ.ðəɹ/
192	guy	An effigy of a man burned on a bonfire on the anniversary…	[ɡaɪ]
193	made	To build, construct, produce, or originate	/meɪd/
194	old	Of an object, concept, relationship, etc., having existed…	/ˈoʊld/
195	which	What, of those mentioned or implied	/wɪt͡ʃ/
196	big	In a loud manner	/bɪɡ/
197	lot	A large quantity or number; a great deal	/lɑt/
198	done	A syntactic marker in a question whose main verb is not…	/dʌn/
199	hello	A greeting said when meeting someone or acknowledging…	/hɛˈloʊ/
200	nice	Nicely	/naɪ̯s/
201	believe	To accept as true, particularly without absolute certainty	/bɪˈliv/
202	girl	A female child	/ˈɡɜɹl/
203	someone	One or some person of unspecified or indefinite identity	/ˈsʌmwʌn/
204	fine	Well, nicely, in a positive, agreeable way	/ˈfaɪ̯n/
205	thanks	To express appreciation or gratitude toward	/ˈθæŋks/
206	wanted	To wish for or desire; to feel a need or desire for; to…	/ˈwɑn.tɪd/
207	kind	A type, race or category; a group of entities that have…	/kaɪnd/
208	coming	To move nearer to the point of perspective	/ˈkʌmɪŋ/
209	house	A structure built or serving as an abode of human beings	/haʊ̯s/
210	every	All of a countable group, without exception	/ˈɛv.(ə.)ɹi/
211	ok	Satisfactorily, sufficiently well	/ˌoʊˈkeɪ/
212	through	So as to enter, pass within or across, and then leave	/θɹu/
213	being	Given that; since	/ˈbi.ɪŋ/
214	course	Ellipsis of of course	/kɔɹs/
215	stay	Aspect marker indicating frequency or permanence	/steɪ/
216	left	On the left side	/ˈɫɛft/
217	dad	A father, a male parent	/dæd/
218	enough	Used before a noun in the manner of words like some, a bit…	/ɪˈnʌf/
219	happened	To occur or take place	/ˈhæpənd/
220	came	To move nearer to the point of perspective	/ˈkeɪ̯m/
221	may	To have permission to, be allowed. Used in granting…	/meɪ/
222	mother	A female parent, especially of a human; a female who…	/ˈmʌðɚ/
223	wrong	In a way that isn't right; incorrectly, wrongly	/ˈɹɔŋ/
224	world	The subjective human experience, regarded collectively;…	/wɝld/
225	bad	Badly; poorly	/bæd/
226	might	To have permission to, be allowed. Used in granting…	[mɐɪt]
227	three	A numerical value after two and before four. Represented in…	/θɹiː/
228	today	On the current day or date	/təˈdeɪ/
229	listen	To use one's sense of hearing and auditory cognition in an…	/ˈlɪsən/
230	another	One more further, in addition to the quantity by then; a…	/əˈnʌð.ə(ɹ)/
231	understand	To know the meaning of; to parse or have parsed correctly;…	/ˌʌndɚˈstænd/
232	hear	To perceive sounds through the ear	/ˈhɪɚ/
233	remember	To recall from one's memory; to have an image in one's…	/ɹɪˈmɛm.bɚ/
234	ask	To request	/æsk/
235	own	Belonging to; possessed; acquired and designated by; proper…	/oʊn/
236	same	The same way; in the same manner; to the same extent,…	/seɪm/
237	show	To display, convey or exhibit; to have something available…	/ʃoʊ/
238	else	Otherwise, if not	/ɛls/
239	kill	To put to death; to extinguish the life of	/ˈkɪl/
240	talking	To communicate, usually by means of speech	/ˈtɔkɪŋ/
241	found	To encounter or discover by accident; to happen upon	/ˈfaʊ̯nd/
242	next	Denotes the one immediately following the current or most…	/nɛkst/
243	getting	To obtain; to acquire	/ˈɡɛtɪŋ/
244	care	Close attention; concern; responsibility	/kɛɚ/
245	car	A wheeled vehicle that moves independently, with at least…	/kɑɹ/
246	looking	As an intransitive verb, often with “at”	/ˈlʊkɪŋ/
247	son	One's male offspring	/sʌn/
248	try	To attempt; to endeavour. Followed by infinitive	/tɹɑj/
249	woman	An adult female human	/ˈwɵmən/
250	went	To move through space	/wɛnt/
251	hi	A friendly, informal, casual greeting said upon someone's…	/haɪ/
252	dead	Exactly	/diːd/
253	many	before a countable noun: A large, indefinite number of	/ˈmɛni/
254	mind	The capability for rational thought	/maɪnd/
255	friend	A person, typically someone other than a family member,…	/fɹɛnd/
256	best	To the most advantage; with the most success, cause,…	/bɛst/
257	mom	Mother	/mɑm/
258	hell	Very; used to emphasize strongly	/hɛl/
259	morning	The early part of the day, especially from midnight to noon	/ˈmoɹnɪŋ/
260	trying	To attempt; to endeavour. Followed by infinitive	/ˈtɹɑjɪŋ/
261	boy	A male child	/bɔɪ/
262	together	At the same time, in the same place; in close association…	/tʊˈɡɛðɚ/
263	yourself	Your own self	/jəˈsɛlf/
264	job	A task	/dʒɒb/
265	saw	To perceive or detect someone or something with the eyes,…	/sɔː/
266	family	A group of people who are closely related to one another;…	/ˈfæm(ɪ)li/
267	real	Really; very	/ˈɹi.əl/
268	without	Lacking something; failing	/wɪθˈaʊt/
269	baby	A very young human, particularly from birth to a couple of…	/ˈbeɪ.bi/
270	room	Off from the wind	/ɹum/
271	already	Prior to some specified time, either past, present, or…	/ɔːlˈɹɛdi/
272	move	To change place or posture; to go, in any manner, from one…	/muːv/
273	most	With a superlative adjective ending in -est	/ˈmoʊst/
274	seen	To perceive or detect someone or something with the eyes,…	/siːn/
275	live	Of an event, as it happens; in real time; direct	/ˈlɪv/
276	miss	To fail to hit, catch, grasp, etc	/mɪs/
277	actually	In act or in fact; really; in truth; positively	/ˈæk.t͡ʃ(u.)(ə.)li/
278	huh	Used either to belittle the issuer of a statement/question,…	/hʌ/
279	shit	Usually solid excretory product evacuated from the bowels;…	/ʃɪt/
280	both	Each of the two; one and the other; referring to two…	[boʊθ]
281	heard	To perceive sounds through the ear	/ˈhɝd/
282	once	One and only one time	/wʌn(t)s/
283	ready	Prepared for immediate action or use	/ˈɹɛd.i/
284	head	The part of the body of an animal or human which contains…	/hɛd/
285	called	To request, summon, or beckon	/kɔld/
286	used	To employ; to apply; to utilize	/juzd/
287	idea	An abstract archetype of a given thing, compared to which…	/aɪ̯ˈdi.ə/
288	knew	To perceive the truth or factuality of; to be certain of;…	/ˈn(j)u/
289	hold	To grasp or grip	/hoʊld/
290	happy	Having a feeling arising from a consciousness of well-being…	/ˈhapɪj/
291	door	A portal of entry into a building, room, or vehicle,…	/doɹ/
292	such	Like this, that, these, those; used to make a comparison…	/sʌt͡ʃ/
293	fuck	Used as an intensifier for the words "yes" and "no"	/ˈfʌk/
294	brother	Son of the same parents as another person	/ˈbɹʌðɚ/
295	also	In addition; besides; as well; further; too	/ˈɑl.soʊ/
296	pretty	Somewhat, fairly, quite; sometimes also very	/ˈpɹɪt.i/
297	bit	To cut into something by clamping the teeth	/ˈbɪt/
298	took	To get into one's hands, possession, or control, with or…	/tɵk/
299	haven	A safe place	/ˈheɪvən/
300	yet	In negative or interrogative use, often with an expectation…	/jɛt/
301	men	An adult male human	/mɛn/
302	whole	In entirety; entirely; wholly	/hoʊl/
303	start	The beginning of an activity	/stɑɹt/
304	use	The act of using	/jus/
305	while	During the same time that	/wæl/
306	since	From a specified time in the past	/sɪn(t)s/
307	wife	A married woman, especially in relation to her spouse	/wæf/
308	days	During the day	/ˈdɛjz/
309	guess	To reach a partly unconfirmed conclusion; to engage in…	/ɡɛs/
310	tomorrow	On the day after the present day	/təˈmɑɹoʊ/
311	matter	Anything with mass and volume	/ˈmætɚ/
312	meet	To come face to face with by accident; to encounter	/mit/
313	bring	To transport toward somebody/somewhere	/ˈbɹɪŋ/
314	tonight	During the night following the current day; during the…	/təˈnaɪt/
315	everyone	Every person	/ˈɛv.ɹiː.wʌn/
316	run	To move forward quickly upon two feet by alternately making…	/ɹʌn/
317	wanna	Represents a contracted pronunciation of want to	/ˈwɑ.nə/
318	hard	With much force or effort	/hɑɹd/
319	ah	Pronunciation spelling of I, most often indicating that the…	/ɑː/
320	alone	By oneself; apart from, or exclusive of, others; solo	/əˈloʊn/
321	myself	Me, as direct or indirect object the speaker as the object…	/maɪˈsɛlf/
322	school	An institution dedicated to teaching and learning; an…	/skul/
323	gone	Past, after, later than	/ɡɔn/
324	um	Expression of hesitation, uncertainty or space filler in…	/ʌm/
325	end	The terminal point of something in space or time	/ɛnd/
326	saying	To pronounce	/ˈseɪ.ɪŋ/
327	phone	A device for transmitting conversations and other sounds in…	/ˈfoʊ̯n/
328	play	To act in a manner such that one has fun; to engage in…	/pleɪ̯/
329	looks	The action of looking; an attempt to see	/lʊks/
330	fucking	Really, very; having intensive force, often applying to the…	/ˈfʌkɪŋ/
331	problem	A difficulty that has to be resolved or dealt with	/-bəm/
332	few	An indefinite, but usually small, number of	/fjuː/
333	friends	A person, typically someone other than a family member,…	/fɹɛn(d)z/
334	gotta	Synonym of have got to, have to	/ˈɡɑtə/
335	ago	Before now, before the present time	/əˈɡoʊ/
336	open	Able to have something pass through or along it	/ˈoʊ.pən/
337	anyone	Any person; anybody	/ˈɛ.ni.wʌn/
338	killed	To put to death; to extinguish the life of	/kɪld/
339	hope	To want to happen, with a sense of expectation that it might	/ˈhoʊp/
340	face	Intensely	/ˈfeɪ̯s/
341	until	Up to the time of; pending	/ʌnˈtɪl/
342	lost	To cease to have in one's possession or capability	/lɑst/
343	police	A constituted body of officers representing the civil…	/pəˈliːs/
344	excuse	To forgive; to pardon; to overlook	/ɪksˈkjuz/
345	turn	To move about an axis through itself	/tɜɹn/
346	business	A specific commercial enterprise or establishment	/ˈbɪz.nɪs/
347	case	An actual event, situation, or fact	/keɪs/
348	wants	A desire, wish, longing	/wɑnts/
349	says	To pronounce	/sɛz/
350	true	Accurately; in alignment	/tɹuː/
351	die	per day	[däɪ̯]
352	heart	A muscular organ that pumps blood through the body,…	/hɑɹt/
353	soon	Within a short time; quickly	/sun/
354	each	All; every; qualifying a singular noun, indicating all…	/it͡ʃ/
355	worry	To be troubled; to give way to mental anxiety or doubt	/ˈwəʊ.ɹi/
356	later	Afterward in time	/ˈleɪ.tɚ/
357	year	A period of time akin to the time taken for the Earth to…	/ˈjɪɚ/
358	watch	A portable or wearable timepiece	/ˈwɒt͡ʃ/
359	music	A series of sounds organized in time, usually employing…	/ˈmju.zɪk/
360	hand	The part of the forelimb below the forearm or wrist in a…	/hænd/
361	having	To possess, own	/ˈhævɪŋ/
362	probably	In all likelihood	/ˈpɹɑ.(b)li/
363	beautiful	Possessing beauty, impressing the eye; attractive	/ˈbju.tɪ.fəl/
364	doctor	A physician; a member of the medical profession; one who is…	/ˈdɑktɚ/
365	sit	To be in a position in which the upper body is upright and…	/sɪt/
366	eat	To consume by putting it into the mouth and swallowing it	/it/
367	thinking	To ponder, to go over in one's mind	/ˈθɪŋkɪŋ/
368	young	In the early part of growth or life; born not long ago	/jʌŋ/
369	second	After the first; at the second rank	/ˈsɛk.ənd/
370	working	To do a specific task by employing physical or mental powers	/ˈwɝkɪŋ/
371	water	An inorganic compound found at room temperature and…	/ˈwɔɹ.təɹ/
372	person	An individual who has been granted personhood; usually a…	/ˈpɜɹ.sən/
373	part	Partly; partially; fractionally	/pɑɹt/
374	kids	A child, adolescent, or a young adult	/kɪdz/
375	late	After a deadline has passed, past a designated time	/leɪt/
376	stuff	Miscellaneous items or objects; personal effects	/stʌf/
377	exactly	Without approximation; precisely	/ɪɡˈzæk(t).li/
378	under	Beneath; below; at or to the bottom of, or the area covered…	/ˈʌndɚ/
379	death	The cessation of life and all associated processes; the end…	/diːθ/
380	minute	A unit of time which is one sixtieth of an hour	[maɪ̯ˈn(j)u̟(ː)t]
381	pay	To give money or other compensation to in exchange for…	/peɪ/
382	crazy	Very, extremely	/ˈkɹeɪ.zi/
383	forget	To lose remembrance of	/fɚˈɡɛt/
384	everybody	All people	/ˈɛv.ɹiˌbɑdi/
385	kid	A child, adolescent, or a young adult	/ˈkɪd/
386	change	To become something different	/ˈt͡ʃeɪnd͡ʒ/
387	gave	To transfer one's possession or holding of to	/ɡeɪv/
388	happen	To occur or take place	/ˈhæpən/
389	damn	Very; extremely	/ˈdæm/
390	five	A numerical value equal to 5; the number following four and…	/ˈfaɪ̯v/
391	drink	To consume through the mouth	/ˈdɹɪŋk/
392	far	To, from or over a great distance in space, time or other…	/fɑɹ/
393	knows	To perceive the truth or factuality of; to be certain of;…	/noʊz/
394	its	Belonging to it	/ɪʔ.s/
395	whatever	What ever; emphatic form of 'what'	/wʌtˈɛv.ɚ/
396	eyes	An organ through which animals see	/aɪz/
397	shut	To remove or block an opening, gap or passage through	/ʃʌt/
398	aren	To tend to do, often do; marks the habitual aspect	/ˈæɹən/
399	hit	To administer a blow to, directly or with a weapon or…	/hɪt/
400	taking	To get into one's hands, possession, or control, with or…	/ˈteɪkɪŋ/
401	easy	In a relaxed or casual manner	/ˈiːzi/
402	times	Multiplied by	/taɪmz/
403	check	An inspection or examination	/t͡ʃɛk/
404	hands	The part of the forelimb below the forearm or wrist in a…	/hæn(d)z/
405	minutes	A unit of time which is one sixtieth of an hour	/ˈmɪnɪts/
406	deal	An indefinite quantity or amount; a lot	/ˈdiːl/
407	different	Differently	/ˈdɪf.ə.ɹənt/
408	means	A method or course of action used to achieve some result	/minz/
409	point	Something tiny, as a pinprick; a very small mark	/pɔɪnt/
410	inside	Within or towards the interior of something; within the…	/ˈɪnsaɪd/
411	makes	To build, construct, produce, or originate	/meɪks/
412	asked	To request	/ˈæskt/
413	somebody	Some unspecified person	/ˈsʌmˌbədi/
414	mine	Used predicatively	/maɪ̯n/
415	making	To build, construct, produce, or originate	/ˈmeɪkɪŋ/
416	body	The physical structure of a human or animal seen as one…	/ˈbɑdi/
417	afraid	Impressed with fear or apprehension; in fear	/əˈfɹeɪd/
418	sleep	To rest in a state of reduced consciousness	/sliːp/
419	chance	An opportunity or possibility	/t͡ʃæns/
420	dear	Dearly; at a high price	/dɪɹ/
421	quite	With verbs, especially past participles	/kwaɪ̯t/
422	four	A numerical value equal to 4; the number after three and…	/foɹ/
423	anyway	Regardless; anyhow	/ˈɛniweɪ/
424	close	So as to leave or create little distance or space between…	/ˈkloʊ̯z/
425	ain	Own; belonging to one	/eːn/
426	party	A person or group of people constituting one side in a…	/ˈpɑɹti/
427	fun	Amusement, enjoyment or pleasure	/fʌn/
428	against	In a contrary direction to	/əˈɡɛnst/
429	word	The smallest unit of language that has a particular meaning…	/wɜɹd/
430	comes	To move nearer to the point of perspective	/kʌmz/
431	important	Having relevant and crucial value; having import	/ɪmˈpɔɹ.tənt/
432	set	To put down, to rest	/sɛt/
433	shall	Used before a verb to indicate the simple future tense in…	/ʃæl/
434	story	An account of real or fictional events	/ˈstɔ.ɹi/
435	number	Quantity of countable things	/ˈnʌmɚ/
436	daughter	One’s female offspring	/ˈdɑ.tɚ/
437	least	Smallest in amount or extent	/list/
438	waiting	To delay movement or action until some event or time; to…	[ˈweɪ̯ɾɪŋ]
439	hurt	To cause physical pain and/or injury	/hɝt/
440	wish	A desire, hope, or longing for something or for something…	/ˈwɪʃ/
441	moment	A particular point of space; a spot	/ˈmoʊmənt/
442	fight	To engage in combat with; to oppose physically, to contest…	/fəɪt/
443	week	Any period of seven consecutive days	/wiːk/
444	husband	A man in a marriage or marital relationship, especially in…	/ˈhʌzbənd/
445	girls	A female child	/ɡɝlz/
446	rest	Relief from work or activity by sleeping; sleep	/ɹɛst/
447	married	To enter into the conjugal or connubial state; to take a…	/ˈmæɹ.ɪd/
448	fire	A chemical reaction involving the bonding of oxygen with…	/ˈfaɪ.ɚ/
449	game	A playful activity that may be unstructured; an amusement…	[ɡeɪ̯m]
450	nobody	Not any person; the logical negation of somebody	/ˈnoʊ.bə.di/
451	mr	Clipping of MRI	/ˈmɪstɚ/
452	children	A person who has not yet reached adulthood, whether…	/ˈtʃɪl.ɹən/
453	side	A bounding straight edge of a two-dimensional shape	/ˈsaɪ̯d/
454	stand	To support oneself on the feet in an erect position	/ˈstænd/
455	read	To look at and interpret letters or other information that…	/ɹid/
456	though	Despite that; however	/ðoʊ/
457	cut	To perform an incision on, for example with a knife	/kʌt/
458	started	To set in motion	[ˈstɑɹɾɪd]
459	sister	A daughter of the same parents as another person; a female…	/ˈsɪs.tɚ/
460	supposed	To take for granted; to conclude, with less than absolute…	/səˈpoʊst/
461	between	In the position or interval that separates, or intermediate…	/bəˈtwin/
462	child	A person who has not yet reached adulthood, whether…	/tʃaɪld/
463	goes	To move through space	/ɡoʊz/
464	hours	A unit of time of one twenty-fourth of a day	/ˈaʊɚz/
465	speak	To communicate with one's voice, to say words out loud	/spik/
466	women	An adult female human	/ˈwɪmɪn/
467	behind	At or to the back or far side of	/ˈbiˌhaɪnd/
468	almost	Very close to, but not quite	/ˈɔl.moʊst/
469	truth	True facts, genuine depiction or statements of reality	/tɹuθ/
470	blood	A vital liquid flowing in the bodies of many types of…	/blʌd/
471	able	To know how to	/ˈeɪ.bl̩/
472	lady	A woman of breeding or higher class, a woman of authority	/ˈleɪ.di/
473	anymore	Alternative form of any more	/ˌɛn.iˈmɔɹ/
474	playing	To act in a manner such that one has fun; to engage in…	/ˈpleɪ.ɪŋ/
475	gets	To obtain; to acquire	/ɡɛts/
476	shot	To fire	/ʃɑt/
477	reason	That which causes something: an efficient cause, a…	/ˈɹiːzən/
478	trouble	A distressing or dangerous situation	/ˈt͡ʃɹʌbəl/
479	break	To separate into two or more pieces, to fracture or crack,…	/bɹeɪk/
480	war	Organized, large-scale, armed conflict between countries or…	/wɔɹ/
481	city	A large settlement, bigger than a town; sometimes with a…	/ˈsɪt.i/
482	walk	To move on the feet by alternately setting each foot…	/woːk/
483	town	A settlement; an area with residential districts, shops and…	/ˈtaʊ̯n/
484	trust	Confidence in or reliance on some person or quality	/tɹʌst/
485	met	To come face to face with by accident; to encounter	/mɛt/
486	office	A ceremonial duty or service, particularly	/ˈɑ-/
487	question	A worded or expressed sentence, phrase, or only a word on…	/ˈkwɛs.tʃən/
488	brought	To transport toward somebody/somewhere	/bɹɔːt/
489	yours	That or those belonging to you; the possessive…	/jɚz/
490	welcome	Whose arrival is a cause of joy; received with gladness;…	/ˈwɛl.kəm/
491	high	In or to an elevated position	/haɪ/
492	wow	An indication of excitement, surprise, astonishment, or…	/waʊ/
493	couple	Two or a few, a small number of	/ˈkʌp.əl/
494	half	In two equal parts or to an equal degree	/ˈhɛə̯f/
