rank	word	english	ipa
441	ঘৃণা	hatred	/ɡʱɾina/
442	বাস	residence	/baʃ/
443	ভালোবাসা	to love	/bʱalobaʃa/
444	দূর	distance	/d̪uɾ/
445	দুটো	the two	/d̪uʈo/
446	ভাগ	section, part	/bʱaɡ/
447	একেবারে	thoroughly	/ekebaɾe/
448	নয়	nine	/nɔe̯/
449	এরপর	afterward; after that	/eɾpɔɾ/
450	দেবতা	deity, god, devata	/d̪ebot̪a/
451	আদেশ	command, order; direction	/ad̪eʃ/
452	বই	book	/boi̯/
453	তোরা	you	/t̪oɾa/
454	এদের	objective of এরা	/ed̪eɾ/
455	যোগাযোগ	contact	/d͡ʒoɡad͡ʒoɡ/
456	ঘর	a house, building, residence	/ɡʱɔɾ/
457	গরম	warm, hot	/ɡɔɾom/
458	ম্যাডাম	madam, ma'am	/mæɖam/
459	পরিচিত	known	/poɾit͡ʃit̪o/
460	সমাধান	solution	/ʃɔmad̪ʱan/
461	কই	where	/koi̯/
462	রকম	type; class; kind	/rɔkom/
463	তাঁদের	they	/t̪ãd̪eɾ/
464	জোরে	loudly	/d͡ʒoɾe/
465	খোলা	to open	[ˈkʰola]
466	মাস্টার	master, teacher	/ˈmastaɾ/
467	জন্ম	birth	/d͡ʒɔnmo/
468	আগুন	fire	/aɡun/
469	সম্পর্ক	relation, kinship	/ʃɔmpɔɾko/
470	রাজি	accepting, approving	/rad͡ʒi/
471	নিরাপত্তা	security, safety	/niɾapot̪ːa/
472	মাই	breast	/mai/
473	হত	third-person familiar habitual/conditional past of হওয়া	/hɔt̪o/
474	দিক	direction, side	/d̪ik/
475	শান্তি	peace, tranquility, shanti	/ʃant̪i/
476	সমস্ত	all; whole	/ʃɔmost̪o/
477	থাকব	to live, to reside	/t̪ʰakbo/
478	ক্ষতি	harm, damage, detriment	/kʰot̪i/
479	গাছ	tree	/ɡat͡ʃʰ/
480	গ্রহণ	taking, receiving	/ɡɾohon/
481	শক্ত	hard, stiff, tough, firm, solid	/ʃɔkt̪o/
482	অর্থ	money	/ɔɾt̪ʰo/
483	ধুর	dang it, fie	/d̪ʱuɾ/
484	লক্ষ্য	goal, intent	/lokʰːo/
485	কবে	when	/kɔbe/
486	সম্পূর্ণ	completely, entirely, wholly, totally	/ʃɔmpuɾno/
487	বরং	rather, instead	/bɔɾoŋ/
488	কাহিনী	story, tale	/kahini/
489	সেগুলো	those	/ʃeɡulo/
490	দাম	price, cost, value, worth	/d̪am/
491	সতর্ক	cautious, careful	/ʃɔt̪oɾk/
492	আগামীকাল	tomorrow	/aɡamikal/
493	শরীর	body	/ʃoɾiɾ/
494	মনোযোগ	attention	/mɔnod͡ʒoɡ/
495	হ	yes	/ho/
496	স্কুল	school, academy	/skul/
497	আইন	law	/ai̯n/
498	শিকার	hunting	/ʃikaɾ/
499	বিশাল	huge, vast, giant	/biʃal/
500	কফি	coffee	/kɔfi/
501	লম্বা	tall	/lɔmba/
502	উপহার	gift, present	/u.po.har/
503	হয়ে	through	/hɔe/
504	রাগ	anger	/raɡ/
505	হামলা	attack	/hamla/
506	করোনা	ellipsis of করোনাভাইরাস	/kɔɾona/
507	লাল	red	/lal/
508	ডান	right	/ɖan/
509	কিংবা	or	/kiŋba/
510	ওগুলো	those	/oɡulo/
511	আলো	light	/alo/
512	মালিক	owner, proprietor, master	/malik/
513	নজর	eye	/nɔd͡ʒoɾ/
514	ভিন্ন	other, different, separate; separated; isolated;…	/bʱinːo/
515	পুরোপুরি	alternative form of পুরাপুরি	/puɾopuɾi/
516	ঘণ্টা	hour	/ɡʱɔnʈa/
517	দশ	ten	/d̪ɔʃ/
518	চা	tea	/t͡ʃa/
519	প্রার্থনা	worship; prayer	/pɾaɾt̪ʰɔna/
520	অসুস্থ	unwell, sick	/ɔʃust̪ʰo/
521	হাসি	smile	/haʃi/
522	জী	the honorific particle, usually appended to names and titles	/d͡ʒi/
523	শাস্তি	punishment, sentence	/ʃast̪i/
524	সৃষ্টি	creation	/sɾiʃʈi/
525	বুদ্ধি	intelligence	/bud̪ʱːi/
526	দেন	to give	/d̪en/
527	বানানো	to create	/ba.na.no/
528	চুল	hair	/t͡ʃul/
529	প্রত্যেক	each, every; all	/pɾot̪ːek/
530	প্রকাশ	revelation, exposition	/pɾokaʃ/
531	যেহেতু	because, since, as	/d͡ʒehet̪u/
532	তবুও	in spite of	/t̪obu̯o/
533	শ্বাস	breathing, respiration	/ʃaʃ/
534	ব্যথা	pain, ache, affliction	/bæt̪ʰɑ/
535	প্রতিদিন	every day, daily, day by day	/pɾot̪id̪in/
536	জরুরী	alternative form of জরুরি	/d͡ʒoɾuɾi/
537	চাবি	key	/t͡ʃabi/
538	মেয়ে	girl	/me/
539	অল্প	little	/olpo/
540	প্রভু	master, lord, owner, prabhu	/ˈpɾobʱuˑ/
541	মূল্য	price, cost, value, worth	/mulːo/
542	নিয়ে	with	/ni̯e/
543	অবশ্য	surely, definitely	/ɔboʃːo/
544	সন্তান	child, offspring	/ʃɔnt̪an/
545	আমারে	I; 1st person nominative singular pronoun	/amaɾe/
546	বাঁচাও	rescue, escape	/bãt͡ʃao/
547	কাম	work, task, labour	/kam/
548	বোমা	bomb	/boma/
549	স্বামী	husband	/ʃami/
550	বাল	pubes, pubic hair	/bal/
551	প্রেম	love, affection	/pɾem/
552	ট্রেন	train	/ʈɾen/
553	ফালতু	unnecessary, excess; irrelevant	/pʰalt̪u/
554	স্বীকার	admission, acknowledgement	/ʃi.kar/
555	আনা	to bring	/ana/
556	দিল	heart	/d̪il/
557	যোগ	addition	/d͡ʒoɡ/
558	অনুবাদ	translation	/onubad̪/
559	চিঠি	letter	/t͡ʃiʈʰi/
560	শত্রু	enemy, foe	/ʃot̪ɾu/
561	সাহেব	gentleman, mister	/ʃaheb/
562	গন্ধ	smell, scent, odor, aroma	/ɡɔnd̪ʱo/
563	বাংলা	Bengali, Bangla	/baŋla/
564	বাস্তব	real, actual, true	/bast̪ɔb/
565	ব্যবসা	business, trade	/bæbʃa/
566	ফেলা	to drop, to let fall	/fæla/
567	বাহ	wow	/baʱ/
568	ভবিষ্যৎ	the future	/bʱobiʃːɔt̪/
569	প্রবেশ	entry	/pɾobeʃ/
570	সুন্দরী	beautiful girl or woman	/ʃund̪ɔɾi/
571	ব্যক্তি	person	/bekt̪i/
572	পবিত্র	holy, sacred	/pobit̪ɾo/
573	নীল	blue	/nil/
574	ব্যাগ	bag	/bæɡ/
575	জাদু	magic; witchcraft	/d͡ʒad̪u/
576	স্বাভাবিক	natural, innate; instinctual; instinctive	/ʃabʱabik/
577	অপরাধ	crime, offence, fault	/ɔpoɾad̪ʱ/
578	লাশ	dead body, corpse	/laʃ/
579	সাদা	simple	/ʃad̪a/
580	চরম	extreme, ultimate	/t͡ʃɔɾom/
581	যত্ন	care, attention	/d͡ʒɔt̪no/
