rank	word	english	ipa
128	معلوم	known	/mɑː.luːm/
129	سال	year	/sɑːl/
130	واقعی	really, truly, verily, certainly, actually, indeed	/ʋɑːqɪiː/
131	آج	today	/ɑːd͡ʒ/
132	بغیر	without	/bə.ɣɛːɾ/
133	شاید	maybe, perhaps	/ʃɑː.jəd̪/
134	زندگی	life	/zɪn.d̪ə.ɡiː/
135	یاد	memory	/jɑːd̪/
136	کیونکہ	because	/kjũː.ke(ː)/
137	کم	less	/kəm/
138	سر	initially	/səɾ/
139	ضروری	necessary, required	/zə.ɾuː.ɾiː/
140	پسند	liked, favoured, preferred	/pə.sənd̪/
141	کیسے	how	/kɛː.seː/
142	سمجھ	understanding	/sə.məd͡ʒʱ/
143	فون	phone, telephone	/fuːn/
144	ختم	finished	/xət̪m/
145	خود	reflexive pronoun: oneself, one's own	/xʊd̪/
146	چیز	thing	/t͡ʃiːz/
147	شروع	beginning	/ʃʊɾuː/
148	منٹ	minute	/mɪ.nəʈ/
149	اندر	inside	/ən.d̪əɾ/
150	قسم	kind, type, category, brand	/qɪsm/
151	مت	don't	/mət̪/
152	معاف	forgiven	/mʊ.(ʔ)ɑːf/
153	اچھی	feminine of اَچّھا	/ət̪.t͡ʃʰiː/
154	خوش	happy	/xʊʃ/
155	بہتر	seventy-two	/bə.ɦət̪.t̪əɾ/
156	نظر	look, gaze, glance	/nə.zəɾ/
157	ہوئے	to be, to exist	/ɦʊ.eː/
158	و	and	/ʋə/
159	انہیں	this; he; she; it; they	/ɪn.ɦẽː/
160	تین	three	/t̪iːn/
161	دوست	friend	/d̪oːst̪/
162	صحیح	right, correct, accurate	/sə.ɦiː(ɦ)/
163	شہر	city	/ʃəɦɾ/
164	پوشیدہ	hidden, concealed, secret, not visible	/poː.ʃiː.d̪ᵊ/
165	مسئلہ	problem, issue	/məs.ʔə.lɑ(ː)/
166	آخر	after all	/ɑːxɪɾ/
167	موجود	existing	/mɔː.d͡ʒuːd̪/
168	بڑا	big, large, huge	/bə.ɽɑː/
169	آیا	to come, to arrive	/ɑː.jɑː/
170	ہوتا	to be, to exist	/ɦoː.t̪ɑː/
171	محبت	love	/mʊ.ɦəb.bət̪/
172	کافی	coffee	/kɑː.fiː/
173	جہاں	where	/d͡ʒə.ɦɑ̃ː/
174	آئی	to come, to arrive	/ɑː.iː/
175	بچے	direct plural	/bət̪.t͡ʃeː/
176	سچ	truth	/sət͡ʃ/
177	بھائی	brother	/bʱɑː.iː/
178	وعدہ	promise	/ʋə(ʔ).d̪ɑ(ː)/
179	قتل	killing	/qət̪l/
180	کہنا	to say	/kəɦ.nɑː/
181	تمہارا	second-person possessive pronoun, grammatically plural:…	/t̪ʊm.ɦɑː.ɾɑː/
182	ڈاکٹر	doctor	/ɖɑːk.ʈəɾ/
183	نظام	system, order	/nɪ.zɑːm/
184	جان	life	/d͡ʒɑːn/
185	شخص	person, individual	/ʃəxs/
186	ہاتھ	hand	/ɦɑːt̪ʰ/
187	نا	final emphatic particle	/nɑː/
188	اہم	ego	/ə.ɦəm/
189	اپنا	reflexive pronoun: oneself, yourself	/əp.nɑː/
190	سا	like, as	/sɑː/
191	تبدیل	change, replace	/t̪əb.d̪iːl/
192	تھوڑا	some, a little; small	/t̪ʰoː.ɽɑː/
193	حملہ	attack; invasion; assault	/ɦəm.lɑ(ː)/
194	زمین	land, plot, estate	/zə.miːn/
195	ملک	country, land	/mʊlk/
196	قابل	capable	/qɑː.bɪl/
197	کہانی	story, tale	/kə.ɦɑː.niː/
198	دوبارہ	again, anew, twice, second time, newly	/d̪oː.bɑː.ɾɑː/
199	کل	tomorrow	/kəl/
200	جلدی	quickness	/d͡ʒəld̪iː/
201	پانچ	five	/pɑ̃ːt͡ʃ/
202	انسان	human	/ɪn.sɑːn/
203	محسوس	felt, sensed, perceived	/məɦ.suːs/
204	پال	a male given name from English, equivalent to English Paul	/pɑːl/
205	گولی	bullet; pellet	/ɡoː.liː/
206	ہیک	hiccup	/ɦiːk/
207	درمیان	in the middle or midst	/d̪əɾmɪjɑːn/
208	جنگل	jungle, forest, wilderness	/d͡ʒəŋ.ɡəl/
209	کھانا	to eat	/kʰɑː.nɑː/
210	جناب	sir, mister	/d͡ʒə.nɑːb/
211	دروازے	oblique/vocative singular	/d̪əɾ.ʋɑː.zeː/
212	لڑکی	girl	/ləɽ.kiː/
213	اعتماد	in confidence, privately	/ɪʔ.t̪ɪ.mɑːd̪/
214	خوبصورت	beautiful	/xuːb.suː.ɾət̪/
215	راستہ	path, way	/ɾɑːs.t̪ə/
216	پہ	synonym of پَر	/peː/
217	مختلف	different	/mʊx.t̪ə.lɪf/
218	اے	vocative particle: O!	/eː/
219	بنا	without, prepared without	/bɪ.nɑː/
220	زندہ	alive, living	/zɪn.d̪ɑ(ː)/
221	آخری	final, last	/ɑː.xɪ.ɾiː/
222	اتنا	as much as	/ɪt̪nɑː/
223	گاڑی	car	/ɡɑː.ɽiː/
224	آگے	forward	/ɑː.ɡeː/
225	غیر	other	/ɣɛːɾ/
226	پتا	address	/pət̪.t̪ɑː/
227	غلطی	mistake	/ɣəl.t̪iː/
228	غلط	wrong	/ɣə.lət̪/
229	بڑے	direct masculine plural	/bə.ɽeː/
230	مکمل	complete	/mʊ.kəm.məl/
231	خاندان	family	/xɑːn.d̪ɑːn/
232	واضح	evident, manifest, elaborate, clear, apparent	/ʋɑː.ziːɦ/
233	بے	not, non, un-, in-, dis-, ir, -less, im-	/beː/
234	لڑکے	boy	/ləɽkeː/
235	سرور	exhilaration, delight, joy, cheerfulness	/sʊ.ɾuːɾ/
236	مقصد	purpose	/məq.səd̪/
237	مزید	greater, increased	/mə.ziːd̪/
238	آسان	easy	/ɑː.sɑːn/
239	امید	hope	/ʊm.miːd̪/
240	راستے	oblique/vocative singular	/ɾɑːs.t̪eː/
241	جواب	answer, reply, response	/d͡ʒə.ʋɑːb/
242	سپر	a shield, a handheld defensive armour	/sɪ.pəɾ/
243	بڑی	feminine of بَڑا	/bə.ɽiː/
244	دیکھنے	to look, see, watch	/d̪eːkʰ.neː/
245	اوپر	on top	/uː.pəɾ/
246	عورت	woman	/ɔː.ɾət̪/
247	خفیہ	concealed; secret	/xʊf.jɑ(ː)/
248	پیدا	born	/pɛː.d̪ɑː/
249	چیزیں	direct plural of چِیز	/t͡ʃiː.zẽː/
250	حق	a right	/ɦəq/
251	آرام	rest	/ɑː.ɾɑːm/
252	افسوس	sorrow	/əfsoːs/
253	قریب	nearly	/qə.ɾiːb/
254	جھوٹ	lie, fib, falsehood, fabrication	/d͡ʒʱuːʈ/
255	اتارنا	to lessen	/ʊ.t̪ɑːɾ.nɑː/
256	پیسے	direct plural	/pɛː.seː/
257	خلاف	against, opposed	/xɪ.lɑːf/
258	چار	four	/t͡ʃɑːɾ/
259	حفاظت	protection	/ɦɪ.fɑː.zət̪/
260	سانس	breath, breathing	/sɑ̃ːs/
261	دادی	paternal grandmother	/d̪ɑː.d̪iː/
262	معذرت	apology, sorry; excuse	/məʔ.zə.ɾət̪/
263	داستان	story, tale, narrative	/d̪ɑːs.t̪ɑːn/
264	جادو	magic	/d͡ʒɑː.d̪uː/
265	رہنا	to live	/ɾəɦ.nɑː/
266	یار	companion	/jɑːɾ/
267	ابو	diminutive of اَبّا	/əbː.uː/
268	دینے	to give, to grant	/d̪eː.neː/
269	کار	work, occupation, action	/kɑːɾ/
270	اصل	fundamental, basic	/əs.(ə)l/
271	ثابت	constant	/sɑː.bɪt̪/
272	گندگی	filth, dirt	/ɡən.d̪ə.ɡiː/
273	خون	blood	/xuːn/
274	امتحان	exam, test	/ɪm.t̪ɪ.ɦɑːn/
275	طریقہ	method	/t̪ə.ɾiːq.ɑ(ː)/
276	اجازت	permission, authorisation, clearance	/ɪ.d͡ʒɑː.zət̪/
277	فکر	concern	/fɪkɾ/
278	چیزوں	oblique plural of چِیز	/t͡ʃiː.zõː/
279	سن	age	/sɪn/
280	مگر	but	/məɡəɾ/
281	تباہ	destroyed, ruined	/t̪ə.bɑːɦ/
282	سوال	question	/sə.ʋɑːl/
283	بیٹا	son, boy	/beː.ʈɑː/
284	اسی	eighty	/əssiː/
285	عظیم	great, grand, vast, magnificent	/(ʔ)ə.ziːm/
286	تحفظ	security, protection, safeguarding, preservation,…	/t̪ə.ɦəf.fʊz/
287	خاص	special	/xɑːs/
288	گزشتہ	past, elapsed	/ɡʊ.zəʃ.t̪ᵊ/
289	موت	death, demise	/mɔːt̪/
290	منصوبہ	plan, design, scheme, project	/mən.suː.bɑː/
291	معافی	forgiveness	/mʊ.(ʔ)ɑː.fiː/
292	اچھے	direct masculine plural	/ət̪.t͡ʃʰeː/
293	ادا	beauty, charm	/ə.d̪ɑː/
294	صاف	clean	/sɑːf/
295	برا	bad	/bʊ.ɾɑː/
296	از	from, by	/əz/
297	ہوائی	aerial	/ɦə.ʋɑː.iː/
298	سنا	always	/sənɑː/
299	درست	in good condition; unbroken, in working order	/d̪ʊ.ɾʊst̪/
300	توجہ	attention, care	/t̪ə.ʋəd̪.d͡ʒʊ(ɦ)/
301	گائے	cow	/ɡɑː.eː/
302	حکومت	government	/ɦʊ.kuː.mət̪/
303	دل	heart	/d̪ɪl/
304	باقی	remaining, left over	/bɑː.qiː/
305	لہذا	therefore, thus, hence	/lɪ.ɦɑː.zɑː/
306	گھنٹے	direct plural	/ɡʱən.ʈeː/
307	بادشاہ	king, monarch	/bɑːd̪.ʃɑːɦ/
308	کمپیوٹر	computer	/kəm.pjuː.ʈəɾ/
309	تعلق	relation, connection	/t̪ə.ʔəl.lʊq/
310	بچوں	oblique plural of بَچَّہ	/bət̪.t͡ʃõː/
311	ہمارا	first-person plural possessive pronoun: ours; plural of میرا	/ɦə.mɑː.ɾɑː/
312	زبان	tongue	/zə.bɑːn/
313	فوری	immediate, urgent, prompt, rapid, instantaneous, instant	/fɔːɾiː/
314	سوالات	formal plural of سَوَال	/sə.ʋɑː.lɑːt̪/
315	چوری	theft	/t͡ʃoː.ɾiː/
316	مذاق	fun, joke	/mə.zɑːq/
317	شادی	wedding, marriage	/ʃɑː.d̪iː/
318	ہوشیار	clever, smart	/ɦoː.ʃɪ.jɑːɾ/
319	جلد	soon	/d͡ʒəld̪/
320	حل	solution, resolution	/ɦəl/
321	ناممکن	impossible	/nɑː.mʊm.kɪn/
322	بینک	bank	/bɛːŋk/
323	سو	so, hence	/soː/
324	کمرے	oblique/vocative singular	/kəm.ɾeː/
325	خوشی	happiness; pleasure; delight; joy	/xʊ.ʃiː/
326	پہلی	feminine of پَہْلا	/pəɦ.liː/
327	چال	play, trick	/t͡ʃɑːl/
328	فوج	army	/fɔːd͡ʒ/
329	ہلاک	killed	/ɦə.lɑːk/
330	والدین	parents	/ʋɑː.lɪ.d̪ɛːn/
331	حملے	direct plural	/ɦəm.leː/
332	معمولی	ordinary	/mɑː.muː.liː/
333	روسی	Russian	/ɾuː.siː/
334	دینا	to give, to grant	/d̪eː.nɑː/
335	تاریخ	date; appointment	/t̪ɑː.ɾiːx/
336	کھیل	game, sport; fun	/kʰeːl/
337	جہاز	plane, ship	/d͡ʒə.ɦɑːz/
338	پیغام	message	/pɛː.ɣɑːm/
339	مشکل	difficult	/mʊʃ.kɪl/
340	بندی	prisoner	/bənd̪iː/
341	گروپ	group	/ɡɾuːp/
342	ماہ	moon	/mɑːɦ/
343	وہی	he, she, it, they, that, those	/ʋə.ɦiː/
344	صبح	in the morning	/sʊ.bəɦ/
345	عجیب	strange	/ə.d͡ʒiːb/
346	حصہ	part, share, piece	/ɦɪs.sɑː/
347	ظاہر	clear, apparent, obviously	/zɑːɦɪɾ/
348	بیوی	wife	/biː.ʋiː/
349	پرواز	flight	/pəɾ.ʋɑːz/
350	الوداع	a farewell	/əl.ʋɪ.d̪ɑː/
351	داخل	admitted, enrolled	/d̪ɑː.xɪl/
352	عام	common	/(ʔ)ɑːm/
353	فیصلہ	decision; judgment	/fɛːs.lɑ(ː)/
354	پیش	presented	/peːʃ/
355	ذرا	a little	/zəɾɑː/
356	ہفتے	direct plural	/ɦəf.t̪eː/
357	عمل	action, deed	/ə.məl/
358	مٹی	soil, earth	/mɪʈ.ʈiː/
359	چند	a few, some, several	/t͡ʃənd̪/
360	دیکھنا	to look, see, watch	/d̪eːkʰ.nɑː/
361	اکیلے	alone, by oneself	/ə.keː.leː/
362	چھوٹا	little, small	/t͡ʃʰoː.ʈɑː/
363	باپ	father	/bɑːp/
364	طاقت	power, strength	/t̪ɑː.qət̪/
365	آہ	oh, ah	/ɑːɦ/
366	خنجر	dagger, khanjar	/xən.d͡ʒəɾ/
367	بچہ	baby; kid, child	/bət̪.t͡ʃɑ(ː)/
368	کھڑے	standing	/kʰə.ɽeː/
369	گواہ	witness	/ɡəʋɑːɦ/
370	خبر	news	/xə.bəɾ/
371	سودا	goods, wares; trade, traffic; marketing; purchase, bargain	/sɔː.d̪ɑː/
372	اگلے	direct masculine plural	/əɡ.leː/
373	حکم	order, command, decree	/ɦʊkm/
374	سفر	travel, trip, journey, voyage	/sə.fəɾ/
375	رابطہ	contact, in touch	/ɾɑːb.t̪ɑ(ː)/
376	مردہ	dead, deceased	/mʊɾ.d̪ɑ(ː)/
377	ذمہ	obligation	/zɪm.mɑ(ː)/
378	شامل	included, comprised, incorporated	/ʃɑː.mɪl/
379	قبول	acceptance, assent	/qʊ.buːl/
380	دیوار	wall	/d̪iːʋɑːɾ/
381	فوجی	martial	/fɔː.d͡ʒiː/
382	مرکزی	central	/məɾ.kə.ziː/
383	موقع	chance, opportunity	/mɔː.qɑː/
384	جاننا	to know, comprehend, understand	/d͡ʒɑːn.nɑː/
385	بیٹے	son, boy	/beː.ʈeː/
386	جہنم	hell	/d͡ʒə.ɦən.nəm/
387	احساس	consciousness, emotion, feeling, perception, realisation	/ɪɦ.sɑːs/
388	مردوں	oblique plural of مَرْد	/məɾ.d̪õː/
389	ہتھیار	weapon	/ɦə.t̪ʰɪ.jɑːɾ/
390	جاری	running, flowing	/d͡ʒɑː.ɾiː/
391	ڈر	fear, dread	/ɖəɾ/
392	کب	when	/kəb/
393	دار	wife	/d̪ɑːɾ/
394	انٹرنیٹ	the Internet	/ɪnʈəɾneːʈ/
395	اگرچہ	although	/ə.ɡəɾ.t͡ʃeː/
396	کارڈ	card	/kɑːɾɖ/
397	حقیقت	truth	/ɦə.qiː.qət̪/
398	چکی	millstone, mill, handmill, quern	/t͡ʃək.kiː/
399	ہدایات	formal plural of ہِدایَت	/ɦɪ.d̪ɑː.jɑːt̪/
400	قیادت	leadership	/qɪ.jɑː.d̪ət̪/
401	نوجوان	young; young man; teenager	/nɔː.d͡ʒə.ʋɑːn/
402	تقریبا	around, about, approximately, close to, almost, nearly	/t̪əq.ɾiː.bən/
403	حال	state, condition	/ɦɑːl/
404	ملاقات	meeting, interview	/mʊ.lɑː.qɑːt̪/
405	دستخط	handwriting	/d̪əst̪.xət̪/
406	مضبوط	firm	/məz.buːt̪/
407	نقصان	loss, harm, harmful	/nʊq.sɑːn/
408	تصویر	image, picture, photograph	/t̪əs.ʋiːɾ/
409	بیگ	hastily, speedily, quickly, soon	/beːɡ/
410	سامنا	front; facade	/sɑːm.nɑː/
411	میل	mile	/miːl/
412	لعنت	curse, anathema, imprecation	/lənət̪/
413	دس	ten	/d̪əs/
414	ممکن	possible	/mʊm.kɪn/
415	آگ	fire	/ɑːɡ/
416	پانی	water	/pɑː.niː/
417	سفید	white	/sə.feːd̪/
418	محترم	honored; honorable, respectable, esteemed	/mʊɦ.t̪ə.ɾəm/
419	قسمت	fate, destiny	/qɪs.mət̪/
420	مشین	machine	/mə.ʃiːn/
421	بکری	nanny goat	/bək.ɾiː/
422	نیا	new	/nə.jɑː/
423	خواہ	even if	/xɑːɦ/
424	امن	peace, tranquility	/ə.mən/
425	ضرور	surely, definitely	/zʊ.ɾuːɾ/
426	چھ	alternative form of چھہ	/t͡ʃʰᵊ/
427	دہشت	terror, fear	/d̪əɦ.ʃət̪/
428	پیار	love, romance	/pɪ.jɑːɾ/
429	دفعہ	occasion, time	/d̪əf.(ʔ)ɑ(ː)/
430	ریت	sand	/ɾeːt̪/
431	پناہ	refuge	/pə.nɑːɦ/
432	لڑکیوں	girl	/ləɽkɪjoː̃/
433	جیت	victory, win	/d͡ʒiːt̪/
434	شکار	hunt	/ʃɪ.kɑːɾ/
435	رنگ	colour	/ɾəŋɡ/
436	لطف	enjoyment, pleasure	/lʊt̪f/
437	خدمت	service	/xɪd̪.mət̪/
438	مشہور	famous, reputed	/məʃ.ɦuːɾ/
439	صورت	appearance	/suː.ɾət̪/
440	قدم	footstep, step	/qə.d̪əm/
441	فٹ	foot	/fʊʈ/
442	ذاتی	inherent	/zɑːt̪iː/
443	ثبوت	evidence	/sə.buːt̪/
444	ریاست	rule, control	/ɾɪ.jɑː.sət̪/
445	ناکام	failed	/nɑː.kɑːm/
446	فراہم	gathered, collected, obtained	/fə.ɾɑː.ɦəm/
447	آزاد	free, independent	/ɑː.zɑːd̪/
448	شناخت	identification	/ʃɪ.nɑːxt̪/
449	بم	bomb	/bəm/
450	شام	evening, night	/ʃɑːm/
451	جسم	body	/d͡ʒɪsm/
452	قائم	unwavering, fixed, firm	/qɑː.jɪm/
453	آنا	to come, to arrive	/ɑː.nɑː/
454	ہمت	courage, valour	/ɦɪm.mət̪/
455	قوانین	formal plural of قانُون	/qə.ʋɑː.niːn/
456	کئی	several	
457	لفظ	word, term	/ləfz/
458	پہلا	first	/pəɦ.lɑː/
459	چوٹ	hit; blow; attack	/t͡ʃoːʈ/
460	پوچھنا	to ask, enquire	/puːt͡ʃʰ.nɑː/
461	درخواست	appeal, petition	/d̪əɾ.xʷɑːst̪/
462	فہرست	list	/fəɦ.ɾɪst̪/
463	لڑکوں	boy	/ləɽkoː̃/
464	دروازہ	door	/d̪əɾ.ʋɑː.zɑ(ː)/
465	نجی	private, personal, unofficial, confidential	/nɪ.d͡ʒiː/
466	مستقبل	future	/mʊs.t̪əq.bɪl/
467	کتنا	how much	/kɪt̪.nɑː/
468	مزہ	fun, pleasure, enjoyment, delight	/mə.zɑ(ː)/
469	رب	Lord; An epithet for God	/ɾəb/
470	سڑک	road	/sə.ɽək/
471	دھکا	shove, push	/d̪ʱək.kɑː/
472	آدھی	half	/ɑː.d̪ʱiː/
473	بتانا	to tell, to inform	/bɪ.t̪ɑː.nɑː/
474	کاروبار	business, trade	/kɑː.ɾoː.bɑːɾ/
475	خطرہ	risk, danger	/xət̪.ɾɑ(ː)/
476	لڑائی	fight	/lə.ɽɑː.iː/
477	ہاتھوں	hand	/ɦɑː.t̪ʰõː/
478	موسیقی	music	/muː.siː.qiː/
479	جرمن	the German language, of Germany	/d͡ʒəɾ.mən/
480	بلکہ	rather, but	/bəl.kiː/
481	غور	deep thought, deliberation	/ɣɔːɾ/
482	حیرت	astonishment; amazement; surprise; wonder	/ɦɛː.ɾət̪/
483	عیسائی	Christian	/(ʔ)iː.sɑː.iː/
484	نو	nine	/nɔː/
485	حضرات	formal plural of حَضْرَت	/ɦəzɾɑːt̪/
486	علاقے	oblique/vocative singular	/(ʔ)ɪ.lɑː.qeː/
487	کارروائی	procedure, conduct, action, process, proceeding,…	/kɑːɾ.ɾə.ʋɑː.iː/
488	جیل	jail, the slammer	/d͡ʒeːl/
489	نفرت	hate, hatred	/nəf.ɾət̪/
490	پریشان	bothered, distressed, troubled, worried	/pə.ɾeː.ʃɑːn/
491	سات	seven	/sɑːt̪/
492	چپ	silent, quiet	/t͡ʃʊp/
493	بین	word, speech, utterance, saying	/bɛːn/
494	آسمان	sky	/ɑːs.mɑːn/
495	توقع	hope, expectation	/t̪ə.ʋəq.qoː(ʔ)/
496	پورا	whole, entire	/puː.ɾɑː/
497	عدالت	court; courtroom	/ə.d̪ɑː.lət̪/
498	خوف	fear	/xɔːf/
499	مرد	man	/məɾd̪/
500	اسکول	school	/ɪs.kuːl/
501	مبارک	blessed	/mʊ.bɑː.ɾɪk/
502	نئی	new	/nə.iː/
503	ساتھی	companion	/sɑː.t̪ʰiː/
504	انکار	denial; rejection; gainsay	/ɪn.kɑːɾ/
505	کمزور	weak, feeble	/kəm.zoːɾ/
506	افراد	kinds, types, species	/əf.ɾɑːd̪/
507	ہدف	target	/ɦə.d̪əf/
508	سیاسی	political	/sɪ.jɑː.siː/
509	کنٹرول	check, inspection	/kən.ʈɾoːl/
510	روز	daily, everyday; always	/ɾoːz/
511	آنکھیں	direct plural of آن٘کھ	/ɑ̃ː.kʰẽː/
512	لینا	to take, get	/leː.nɑː/
513	اصلی	original	/əsliː/
514	غائب	hidden	/ɣɑː.jəb/
515	منگل	auspicious, lucky	/mənɡəl/
516	خارج	outside	/xɑː.ɾɪd͡ʒ/
517	شہزادہ	prince	/ʃəɦ.zɑːd̪.ɑ(ː)/
518	آنکھوں	oblique plural of آن٘کھ	/ɑ̃ː.kʰõː/
519	گھوڑے	horse	/ɡʱoː.ɽeː/
520	انداز	style, manner	/ən.d̪ɑːz/
521	آواز	voice	/ɑː.ʋɑːz/
522	پینا	to drink	/piː.nɑː/
523	بول	speech, speaking, word, talk, conversation, delivery,…	/boːl/
524	جوتا	shoe	/d͡ʒuː.t̪ɑː/
525	پھاٹک	big door, gate, entrance	/pʰɑː.ʈək/
526	تجھے	dative of تُو	/t̪ʊ.d͡ʒʱeː/
527	معطل	suspended	/mʊ.ʔət̪.t̪əl/
528	واحد	single	/ʋɑː.ɦɪd̪/
529	شہزادی	princess	/ʃəɦ.zɑː.d̪iː/
530	ماضی	past	/mɑː.ziː/
