rank	word	english	ipa
53	chuyện	a story, a tale, or an anecdote	[t͡ɕwiən˧˨ʔ]
54	chỉ	only	[t͡ɕi˧˩]
55	cả	all	[kaː˧˩]
56	về	about; on	[ve˨˩]
57	thì	as for ..., it is/does/will	[tʰi˨˩]
58	họ	family name; surname	[hɔ˧˨ʔ]
59	giờ	unit for specifying a point in time in terms of hours	[zəː˨˩]
60	thôi	that's all; merely; only; just	[tʰoj˧˧]
61	thấy	to succeed in gathering information through the senses	[tʰəj˧˦]
62	còn	yet; still	[kɔn˨˩]
63	cũng	also; too	[kʊwŋ͡m˦ˀ˥]
64	vào	in, into, upon	[vaːw˨˩]
65	các	Plural marker	[kaːk̚˧˦]
66	bị	big sack made from sedge	[ʔɓi˧˨ʔ]
67	nghĩ	to think, to contemplate	[ŋi˦ˀ˥]
68	đấy	there, that place, that	[ʔɗəj˧˦]
69	ai	who	[ʔaːj˧˧]
70	thật	actually, for real	[tʰət̚˧˨ʔ]
71	hắn	he/him	[han˧˦]
72	nếu	if	[new˧˦]
73	mình	oneself	[mïŋ˨˩]
74	việc	job, work, business	[viək̚˧˨ʔ]
75	nữa	more, further	[nɨə˦ˀ˥]
76	rất	very	[zət̚˧˦]
77	vì	because	[vi˨˩]
78	cần	to need	[kən˨˩]
79	chứ	Compares a predicate or clause stated before it to its…	[t͡ɕɨ˧˦]
80	à	Question particle	[ʔaː˨˩]
81	điều	something to say or tell	[ʔɗiəw˨˩]
82	tới	to	[təːj˧˦]
83	xin	to ask for; to beg for; to request	[sin˧˧]
84	thứ	order, rank, sort, type, kind, category	[tʰɨ˧˦]
85	chưa	not yet	[t͡ɕɨə˧˧]
86	nhà	house; home; dwelling	[ɲaː˨˩]
87	lên	upwards	[len˧˧]
88	đúng	right, correct, accurate, precise, proper, etc.; not wrong…	[ʔɗʊwŋ͡m˧˦]
89	từ	from, since	[tɨ˨˩]
90	mẹ	I/me, your mother	[mɛ˧˨ʔ]
91	nghe	okay?	[ŋɛ˧˧]
92	hơn	more, -er, to a greater degree or extent	[həːn˧˧]
93	mọi	all	[mɔj˧˨ʔ]
94	bạn	you, a young person in your twenties	[ʔɓaːn˧˨ʔ]
95	tớ	I; me	[təː˧˦]
96	nên	therefore; so	[nen˧˧]
97	chết	extremely; terribly; awfully	[t͡ɕet̚˧˦]
98	mày	you	[maj˨˩]
99	ơn	favor	[ʔəːn˧˧]
100	đầu	head	[ʔɗəw˨˩]
101	đừng	do not; don't	[ʔɗɨŋ˨˩]
102	tìm	to search, to seek, to look for	[tim˨˩]
103	tốt	good, as in high-quality, well-made, well executed,…	[tot̚˧˦]
104	tin	to believe; to trust; to have faith	[tin˧˧]
105	hãy	do; let's	[haj˦ˀ˥]
106	quá	very, excessively	[kwaː˧˦]
107	nhiều	many, much; a lot	[ɲiəw˨˩]
108	trước	before	[t͡ɕɨək̚˧˦]
109	cảm	to feel	[kaːm˧˩]
110	bà	you, my grandmother	[ʔɓaː˨˩]
111	ý	Italian	[ʔi˧˦]
112	hay	well	[haj˧˧]
113	công	peafowl; peacock; peahen; peachick	[kəwŋ͡m˧˧]
114	nhất	first	[ɲət̚˧˦]
115	tao	I/me	[taːw˧˧]
116	bố	I/me, your father	[ʔɓo˧˦]
117	tất	then surely; of course	[tət̚˧˦]
118	bao	how; how much	[ʔɓaːw˧˧]
119	trên	on	[t͡ɕen˧˧]
120	tên	given name	[ten˧˧]
121	lỗi	mistake, fault, error	[loj˦ˀ˥]
122	tại	because	[taːj˧˨ʔ]
123	thành	into	[tʰajŋ̟˨˩]
124	sau	later	[saw˧˧]
125	cháu	I/me, your nephew, niece or grandchild	[t͡ɕaw˧˦]
126	ngày	day	[ŋaj˨˩]
127	khác	different, other	[xaːk̚˧˦]
128	xem	to see; to look at; to watch; to read	[sɛm˧˧]
129	theo	along	[tʰɛw˧˧]
130	chắc	firmly; securely	[t͡ɕak̚˧˦]
131	gặp	to meet, to see	[ɣap̚˧˨ʔ]
132	bắt	to seize; to catch	[ʔɓat̚˧˦]
133	yêu	lovingly, affectionately	[ʔiəw˧˧]
134	cứ	no matter what	[kɨ˧˦]
135	qua	through, across	[kwaː˧˧]
136	vẫn	still; yet	[vən˦ˀ˥]
137	cùng	with	[kʊwŋ͡m˨˩]
138	ngay	short for ngay cạnh	[ŋaj˧˧]
139	thích	to like	[tʰïk̟̚˧˦]
140	cách	Forming intensifiers preceding certain particles and…	[kajk̟̚˧˦]
141	nhìn	to look at	[ɲin˨˩]
142	sống	spine	[səwŋ͡m˧˦]
143	bọn	group; gang; cohorts; associates	[ʔɓɔn˧˨ʔ]
144	lúc	moment, time	[lʊwk͡p̚˧˦]
145	giết	to kill	[ziət̚˧˦]
146	mới	have just; just	[məːj˧˦]
147	quan	official	[kwaːn˧˧]
148	chào	to greet, salute, say hello or goodbye to	[t͡ɕaːw˨˩]
149	đưa	to bring, to take, to give, to hand	[ʔɗɨə˧˧]
150	lắm	many, much; a lot	[lam˧˦]
151	gọi	to call or hail	[ɣɔj˧˨ʔ]
152	hết	all	[het̚˧˦]
153	bảo	to inform; to command by telling	[ʔɓaːw˧˩]
154	hai	two	[haːj˧˧]
155	rằng	that	[zaŋ˨˩]
156	ăn	to eat	[ʔan˧˧]
157	giúp	to help; to aid	[zup̚˧˦]
158	hiểu	to understand, to know	[hiəw˧˩]
159	lấy	to take, to seize	[ləj˧˦]
160	ngài	you	[ŋaːj˨˩]
161	tự	since, from	[tɨ˧˨ʔ]
162	lần	times	[lən˨˩]
163	chính	exactly; precisely	[t͡ɕïŋ˧˦]
164	tay	hand	[taj˧˧]
165	nhân	because of; in the wake of; in the aftermath of	[ɲən˧˧]
166	cuộc	a continuous and long enough event that involves several…	[kuək̚˧˨ʔ]
167	bỏ	to put; to place	[ʔɓɔ˧˩]
168	năm	five	[nam˧˧]
169	mất	placed after an adjective or a verb to indicate something…	[mət̚˧˦]
170	hả	interrogative particle: isn't it; aren't you	[haː˧˩]
171	vụ	season	[vu˧˨ʔ]
172	xe	wheeled vehicle	[sɛ˧˧]
173	ngươi	pupil	[ŋɨəj˧˧]
174	nhận	to receive; to get; to obtain	[ɲən˧˨ʔ]
175	cha	you, father	[t͡ɕaː˧˧]
176	chúa	very; mighty	[t͡ɕuə˧˦]
177	khỏi	away from; out of	[xɔj˧˩]
178	nay	clipping of hôm nay	[naj˧˧]
179	định	to fix; to appoint; to set; to assign	[ʔɗïŋ˧˨ʔ]
180	tiền	money	[tiən˨˩]
181	thời	time, moment, season	[tʰəːj˨˩]
182	cơ	Final emphatic particle	[kəː˧˧]
183	nhé	alright?; okay?; will you?	[ɲɛ˧˦]
184	do	by	[zɔ˧˧]
185	trở	to turn, to change	[t͡ɕəː˧˩]
186	bé	you, little child	[ʔɓɛ˧˦]
187	mặt	face	[mat̚˧˨ʔ]
188	đường	road; street; path; route; trace	[ʔɗɨəŋ˨˩]
189	vâng	to obey; to listen to; to comply with	[vəŋ˧˧]
190	gái	girls and women	[ɣaːj˧˦]
191	luôn	always	[luən˧˧]
192	mấy	some, an indefinite quantity greater than one	[məj˧˦]
193	gia	to increase, to add	[zaː˧˧]
194	nhau	each other, mutually, reciprocally, one another	[ɲaw˧˧]
195	lời	word; utterances	[ləːj˨˩]
196	nơi	where	[nəːj˧˧]
197	chị	I/me, your big sister	[t͡ɕi˧˨ʔ]
198	xuống	downwards	[suəŋ˧˦]
199	bây	you	[ʔɓəj˧˧]
200	thưa	sparse	[tʰɨə˧˧]
201	số	number	[so˧˦]
202	động	cave, cavern	[ʔɗəwŋ͡m˧˨ʔ]
203	đồ	A contemptible person. Used with nouns or adjectives to…	[ʔɗo˨˩]
204	ngoài	outside	[ŋwaːj˨˩]
205	toàn	nothing but	[twaːn˨˩]
206	sát	to have a natural ability with catching	[saːt̚˧˦]
207	thực	true, real	[tʰɨk̚˧˨ʔ]
208	từng	once	[tɨŋ˨˩]
209	phòng	a room	[fawŋ͡m˨˩]
210	kẻ	individual, person, man; specifically, put before a…	[kɛ˧˩]
211	hàng	goods; product; merchandise; freight; cargo	[haːŋ˨˩]
212	bằng	by; by means of	[ʔɓaŋ˨˩]
213	chẳng	not at all	[t͡ɕaŋ˧˩]
214	chút	great-great-grandchild	[t͡ɕut̚˧˦]
215	nhớ	to remember	[ɲəː˧˦]
216	chú	I/me, your father's younger brother	[t͡ɕu˧˦]
217	lý	Alternative spelling of lí	
218	chỗ	a seat	[t͡ɕo˦ˀ˥]
219	học	to study; to learn	[hawk͡p̚˧˨ʔ]
220	nhanh	fast; quickly	[ɲajŋ̟˧˧]
221	quay	to turn; to revolve; to swivel	[kwaj˧˧]
222	sĩ	a learned person, especially a respected intellectual	[si˦ˀ˥]
223	cố	great-grandparent	[ko˧˦]
224	tuyệt	extremely; exceptionally; immensely	[twiət̚˧˨ʔ]
225	lẽ	reason; rationale; argument	[lɛ˦ˀ˥]
226	chiến	a war, fight	[t͡ɕiən˧˦]
227	hỏi	to ask	[hɔj˧˩]
228	đại	randomly, or in an irresponsible way	[ʔɗaːj˧˨ʔ]
229	tiếp	to be contiguous to; to be adjacent to	[tiəp̚˧˦]
230	tình	the ability to feel affection or compassion	[tïŋ˨˩]
231	ơi	vocative particle; oh, hey	[ʔəːj˧˧]
232	bên	by; beside	[ʔɓen˧˧]
233	đồng	field	[ʔɗəwŋ͡m˨˩]
234	vui	merry; joyful; gay	[vuj˧˧]
235	ổn	settled; steady	[ʔon˧˩]
236	gian	compartment, room	[zaːn˧˧]
237	tâm	the heart	[təm˧˧]
238	cứu	to save, to rescue, to relieve	[kiw˧˦]
239	đề	title	[ʔɗe˨˩]
240	i	The name of the Latin script letter I/i	
241	sinh	to produce; to yield	[sïŋ˧˧]
242	trả	to return; to give back	[t͡ɕaː˧˩]
243	bộ	on foot	[ʔɓo˧˨ʔ]
244	đều	in a constant rhythm	[ʔɗew˨˩]
245	máy	to move around	[maj˧˦]
246	vài	some, an indefinite quantity greater than one	[vaːj˨˩]
247	vị	taste	[vi˧˨ʔ]
248	nước	water	[nɨək̚˧˦]
249	giống	human race	[zəwŋ͡m˧˦]
250	đánh	to strike, usually with one's palms or a weapon; to strike,…	[ʔɗajŋ̟˧˦]
251	xảy	to occur; to happen	[saj˧˩]
252	chơi	to play	[t͡ɕəːj˧˧]
253	trai	boys and men	[t͡ɕaːj˧˧]
254	tối	dark	[toj˧˦]
255	cảnh	scenery; view; landscape	[kajŋ̟˧˩]
256	câu	sentence; expression; line	[kəw˧˧]
257	kia	over there	[kiə˧˧]
258	ko	abbreviation of không	
259	giữ	to keep; to hold and maintain as one's own	[zɨ˦ˀ˥]
260	hành	green onion	[hajŋ̟˨˩]
261	vô	emphasizing sentence-ending particle	[vo˧˧]
262	kết	to plait, to tie in knots	[ket̚˧˦]
263	bởi	because	[ʔɓəːj˧˩]
264	hiện	presently, currently	[hiən˧˨ʔ]
265	giới	a kingdom	[zəːj˧˦]
266	vừa	just, recently, at this moment	[vɨə˨˩]
267	tiếng	voice	[tiəŋ˧˦]
268	báo	leopard	[ʔɓaːw˧˦]
269	tưởng	to assume or presume	[tɨəŋ˧˩]
270	chờ	to wait for; to await	[t͡ɕəː˨˩]
271	lo	to bother; to worry	[lɔ˧˧]
272	đẹp	beautiful	[ʔɗɛp̚˧˨ʔ]
273	hôm	day	[hom˧˧]
274	viên	Viennese	[viən˧˧]
275	hình	image	[hïŋ˨˩]
276	đáng	worthy, worth	[ʔɗaːŋ˧˦]
277	vấn	to roll	[vən˧˦]
278	trọng	to hold in high regard; to value	[t͡ɕawŋ͡m˧˨ʔ]
279	bình	vase	[ʔɓïŋ˨˩]
280	đủ	sufficiently; enough	[ʔɗu˧˩]
281	cám	bran	[kaːm˧˦]
282	lớn	big; large	[ləːn˧˦]
283	sáng	morning	[saːŋ˧˦]
284	bác	you, someone who's presumably slightly older than one of my…	[ʔɓaːk̚˧˦]
285	lâu	long	[ləw˧˧]
286	thần	deity; god	[tʰən˨˩]
287	sợ	to fear; to be afraid	[səː˧˨ʔ]
288	biệt	to part with; to leave; to separate	[ʔɓiət̚˧˨ʔ]
289	thông	pine	[tʰəwŋ͡m˧˧]
290	cổ	she/her, that young adult woman	[ko˧˩]
291	giải	an accolade; a prize; an award	[zaːj˧˩]
292	phụ	to aid, to help, to assist	[fu˧˨ʔ]
293	thường	often	[tʰɨəŋ˨˩]
294	thương	long-handled spear	[tʰɨəŋ˧˧]
295	vẻ	look, appearance	[vɛ˧˩]
296	cuối	end, terminal part	[kuəj˧˦]
297	rõ	clear	[zɔ˦ˀ˥]
298	cửa	door or window	[kɨə˧˩]
299	hợp	suitable; harmonious; matching; fitting	[həːp̚˧˨ʔ]
300	trung	short for trung thành	[t͡ɕʊwŋ͡m˧˧]
301	bản	a version or copy	[ʔɓaːn˧˩]
302	dùng	to use; to employ	[zʊwŋ͡m˨˩]
303	ôi	tainted, putrid	[ʔoj˧˧]
304	tra	to haft; to sheathe	[t͡ɕaː˧˧]
305	bắn	to fire; to shoot	[ʔɓan˧˦]
306	cầu	jianzi shuttlecock	[kəw˨˩]
307	ba	three	[ʔɓaː˧˧]
308	hội	a festival	[hoj˧˨ʔ]
309	t	abbreviation of tao, tau, tôi, or tớ	[təː˨˩]
310	đội	team	[ʔɗoj˧˨ʔ]
311	tiên	first; prior; before	[tiən˧˧]
312	thân	close or even best	[tʰən˧˧]
313	chạy	smoothly	[t͡ɕaj˧˨ʔ]
314	thêm	plus	[tʰem˧˧]
315	thay	Used as a modifier to indicate surprise	[tʰaj˧˧]
316	mang	to carry	[maːŋ˧˧]
317	quân	troops, army	[kwən˧˧]
318	xác	corpse	[saːk̚˧˦]
319	đời	a lifetime; compare cuộc sống	[ʔɗəːj˨˩]
320	ngủ	to sleep	[ŋu˧˩]
321	trời	sky	[t͡ɕəːj˨˩]
322	đổi	to change become something different	[ʔɗoj˧˩]
323	nhỏ	she/her, that girl	[ɲɔ˧˩]
324	liên	to join, to associate, to unite	[liən˧˧]
325	tội	an offense or a violation of established rules; a crime, a…	[toj˧˨ʔ]
326	nghĩa	a meaning; a sense	[ŋiə˦ˀ˥]
327	an	calm; peaceful; comfortable; at ease; safe	[ʔaːn˧˧]
328	điện	electricity	[ʔɗiən˧˨ʔ]
329	dù	even if, although	[zu˨˩]
330	bay	with ease; as if it were nothing	[ʔɓaj˧˧]
331	nữ	females	[nɨ˦ˀ˥]
332	vệ	edge, side	[ve˧˨ʔ]
333	phát	to distribute, to dispense, to issue, to deliver	[faːt̚˧˦]
334	đối	to be contrary to; to be against; to oppose	[ʔɗoj˧˦]
335	c	abbreviation of cậu	[se˧˧]
336	đêm	night	[ʔɗem˧˧]
337	trẻ	young	[t͡ɕɛ˧˩]
338	bệnh	disease; illness; sickness	[ʔɓəjŋ̟˧˨ʔ]
339	gần	nearly; almost	[ɣən˨˩]
340	hoàn	to return, to give back, to restore	[hwaːn˨˩]
341	trường	school	[t͡ɕɨəŋ˨˩]
342	đợi	to wait for, to await	[ʔɗəːj˧˨ʔ]
343	tính	to calculate	[tïŋ˧˦]
344	nhỉ	Used to create a tag question	[ɲi˧˩]
345	đất	earth; soil; dirt	[ʔɗət̚˧˦]
346	đứng	to stand	[ʔɗɨŋ˧˦]
347	ngồi	to sit	[ŋoj˨˩]
348	trông	to look at	[t͡ɕəwŋ͡m˧˧]
349	xa	far	[saː˧˧]
350	coi	to look, watch, observe, read, etc	[kɔj˧˧]
351	chứng	a symptom; condition; indication	[t͡ɕɨŋ˧˦]
352	ảnh	he; him	[ʔajŋ̟˧˩]
353	kể	to tell	[ke˧˩]
354	khó	difficult; tough	[xɔ˧˦]
355	quyết	to decide, to determine	[kwiət̚˧˦]
356	chịu	to endure; to suffer; to tolerate; to put up with	[t͡ɕiw˧˨ʔ]
357	năng	frequently; diligently; regularly	[naŋ˧˧]
358	tập	pad	[təp̚˧˨ʔ]
359	súng	water lily	[sʊwŋ͡m˧˦]
360	vọng	to echo, to resound	[vawŋ͡m˧˨ʔ]
361	giá	if; in case; supposing; if only; I wish	[zaː˧˦]
362	hoặc	or	[hwak̚˧˨ʔ]
363	sắp	about to	[sap̚˧˦]
364	xong	to end, to complete	[sawŋ͡m˧˧]
365	tử	clipping of tử số	[tɨ˧˩]
366	đàn	large number of animals associated together in a group:…	[ʔɗaːn˨˩]
367	sẵn	ready; prepared	[san˦ˀ˥]
368	kiểm	to check; to verify	[kiəm˧˩]
369	mở	to open, be open	[məː˧˩]
370	cao	high or tall	[kaːw˧˧]
371	uống	to drink	[ʔuəŋ˧˦]
372	chuyển	to move	[t͡ɕwiən˧˩]
373	dừng	a material made from bamboo, used to build walls	[zɨŋ˨˩]
374	ít	few, little	[ʔit̚˧˦]
375	dưới	Lower in space: under, below, down	[zɨəj˧˦]
376	đình	communal house	[ʔɗïŋ˨˩]
377	chủ	boss; head; manager; master	[t͡ɕu˧˩]
378	chọn	to choose; to select; to pick	[t͡ɕɔn˧˨ʔ]
379	điên	extremely, stupendously	[ʔɗiən˧˧]
380	vật	object	[vət̚˧˨ʔ]
381	thử	for a test; for a tryout	[tʰɨ˧˩]
382	thống	large broad-mouthed bowl-shaped jar	[tʰəwŋ͡m˧˦]
383	kiếm	sword	[kiəm˧˦]
384	mắt	eye	[mat̚˧˦]
385	trưởng	head; leader	[t͡ɕɨəŋ˧˩]
386	kế	after, then	[ke˧˦]
387	phần	used in fractions, between the numerator and the…	[fən˨˩]
388	biến	to turn into; to change into	[ʔɓiən˧˦]
389	lòng	intestines; guts; bowels; entrails	[lawŋ͡m˨˩]
390	sư	title for monks and nuns	[sɨ˧˧]
391	loại	species, kind, type, category, sort	[lwaːj˧˨ʔ]
392	mạnh	strong; powerful; vigorous	[majŋ̟˧˨ʔ]
393	thuốc	medicine; medicament; drug	[tʰuək̚˧˦]
394	đấu	to battle, fight	[ʔɗəw˧˦]
395	thức	food; drink	[tʰɨk̚˧˦]
396	dễ	easy	[ze˦ˀ˥]
397	vợ	wife	[vəː˧˨ʔ]
398	dụng	to utilise	[zʊwŋ͡m˧˨ʔ]
399	y	he, him	[ʔi˧˧]
400	trái	inside out	[t͡ɕaːj˧˦]
401	quái	at all	[kwaːj˧˦]
402	phía	side, way, direction	[fiə˧˦]
403	tiến	to advance; to go forward	[tiən˧˦]
404	đau	to be hurt; to be wounded	[ʔɗaw˧˧]
405	điểm	metric for evaluation; point, mark, grade, score, etc	[ʔɗiəm˧˩]
406	lực	force	[lɨk̚˧˨ʔ]
407	sai	not right, correct or proper; wrong, incorrect, improper,…	[saːj˧˧]
408	tệ	bad	[te˧˨ʔ]
409	chắn	to shield	[t͡ɕan˧˦]
410	quả	really; truly	[kwaː˧˩]
411	sàng	winnowing basket	[saːŋ˨˩]
412	quên	to forget	[kwen˧˧]
413	phút	minute	[fut̚˧˦]
414	gã	he; him; that guy	[ɣaː˦ˀ˥]
415	mừng	glad, happy	[mɨŋ˨˩]
416	kỳ	Alternative spelling of kì	
417	hơi	slightly, somewhat, a little	[həːj˧˧]
418	a	Used to indicate a question that is asked out of perplexity…	[ʔaː˧˧]
419	chân	foot	[t͡ɕən˧˧]
420	kinh	remarkably, especially if also horrifyingly or upsettingly…	[kïŋ˧˧]
421	tuần	week	[twən˨˩]
422	mua	to buy; to purchase	[muə˧˧]
423	thủ	to guard; to keep	[tʰu˧˩]
424	đặc	purely	[ʔɗak̚˧˨ʔ]
425	may	to sew	[maj˧˧]
426	duy	only	[zwi˧˧]
427	trí	wisdom; knowledge; intelligence	[t͡ɕi˧˦]
428	tàu	one of several types of vehicle or craft, usually large,…	[taw˨˩]
429	sức	strength; power	[sɨk̚˧˦]
430	trò	trick; artifice; antic	[t͡ɕɔ˨˩]
431	quyền	right	[kwiən˨˩]
432	kìa	there; over there	[kiə˨˩]
433	mỗi	each; every	[moj˦ˀ˥]
434	quý	valuable; precious	[kwi˧˦]
435	phố	street, with houses and buildings on both sides	[fo˧˦]
436	buổi	half a day	[ʔɓuəj˧˩]
437	thư	letter	[tʰɨ˧˧]
438	hạ	summer	[haː˧˨ʔ]
439	bài	card, playing card, card game	[ʔɓaːj˨˩]
440	đặt	to place; to put; to lay	[ʔɗat̚˧˨ʔ]
441	tháng	month	[tʰaːŋ˧˦]
442	hôn	Southern Vietnam form of không	[hon˧˧]
443	mai	early morning	[maːj˧˧]
444	tài	talent; gift	[taːj˨˩]
445	diễn	to act; to perform	[ziən˦ˀ˥]
446	to	big, large	[tɔ˧˧]
447	the	a kind of silk gauze, often used to make ao dai	[tʰɛ˧˧]
448	phép	custom	[fɛp̚˧˦]
449	nổi	be able to; to be capable of; to be in a position to	[noj˧˩]
450	pháp	rule; law; standard; method	[faːp̚˧˦]
451	khách	someone who is not the owner, host or proprietor of a place…	[xajk̟̚˧˦]
452	đôi	double	[ʔɗoj˧˧]
453	hiệu	a shop; a store	[hiəw˧˨ʔ]
454	mặc	to wear or put on	[mak̚˧˨ʔ]
455	vũ	feather	[vu˦ˀ˥]
456	yên	tranquil; peaceful	[ʔiən˧˧]
457	máu	blood	[maw˧˦]
458	hệ	system	[he˧˨ʔ]
459	đơn	application, petition, request	[ʔɗəːn˧˧]
460	khí	clipping of không khí	[xi˧˦]
461	khiến	to cause; to make	[xiən˧˦]
462	phá	to destroy, to demolish	[faː˧˦]
463	tục	culturally customary practice	[tʊwk͡p̚˧˨ʔ]
464	thú	a hobby	[tʰu˧˦]
465	tuổi	age	[tuəj˧˩]
466	dân	the people	[zən˧˧]
467	chuẩn	standard	[t͡ɕwən˧˩]
468	tạo	to create, to make, to form, to cause	[taːw˧˨ʔ]
469	cá	abbreviation of không	[kaː˧˦]
470	luật	the law	[lwət̚˧˨ʔ]
471	dẫn	to lead to a place	[zən˦ˀ˥]
472	phục	to admire; to esteem	[fʊwk͡p̚˧˨ʔ]
473	m	abbreviation of mày / mi	[məː˨˩]
474	nhiêu	that many or that much	[ɲiəw˧˧]
475	mau	fast, quickly	[maw˧˧]
476	hiểm	dangerous; perilous	[hiəm˧˩]
477	bàn	table	[ʔɓaːn˨˩]
478	độ	about; approximately	[ʔɗo˧˨ʔ]
479	mạng	spiderweb	[maːŋ˧˨ʔ]
480	sách	book	[sajk̟̚˧˦]
481	chó	dog	[t͡ɕɔ˧˦]
482	tiêu	clipping of tiêu hoá	[tiəw˧˧]
483	ư	question particle: is it that? is it so?	[ʔɨ˧˧]
484	phạm	to commit a crime, or to violate	[faːm˧˨ʔ]
485	chúc	to tell someone that you wish/hope something good will…	[t͡ɕʊwk͡p̚˧˦]
486	nhiệm	miraculous; magical	[ɲiəm˧˨ʔ]
487	thoại	alternative form of thoạ	[tʰwaːj˧˨ʔ]
488	tinh	quick to notice; sharp, keen, etc	[tïŋ˧˧]
489	tránh	to stay out of the way	[t͡ɕajŋ̟˧˦]
490	gây	to cause; to stir up; to incite; to rouse	[ɣəj˧˧]
491	thúc	to push; to shove; to jab	[tʰʊwk͡p̚˧˦]
492	khu	district, area, zone	[xu˧˧]
493	danh	the state of being well-known; reputation, renown, fame,…	[zajŋ̟˧˧]
494	tranh	painting, picture	[t͡ɕajŋ̟˧˧]
495	ổng	he; him	[ʔəwŋ͡m˧˩]
496	thắng	brake	[tʰaŋ˧˦]
497	cây	plant with a hard trunk or stem, such as a woody tree or…	[kəj˧˧]
498	xấu	ugly; hideous	[səw˧˦]
499	xuất	to advance	[swət̚˧˦]
500	áo	top	[ʔaːw˧˦]
501	sếp	chief; boss	[sep̚˧˦]
502	tiệt	completely; totally; entirely	[tiət̚˧˨ʔ]
503	chí	to; until	[t͡ɕi˧˦]
504	cấp	rank; level; class	[kəp̚˧˦]
505	giả	fake; false	[zaː˧˩]
506	xử	to treat; to deal with	[sɨ˧˩]
507	tấn	a tonne	[tən˧˦]
508	mật	honey	[mət̚˧˨ʔ]
509	thiết	to give an interest or share in	[tʰiət̚˧˦]
510	khá	fairly competently	[xaː˧˦]
511	liệu	to think about; to consider; to weigh in one's mind	[liəw˧˨ʔ]
512	địa	clipping of địa lí	[ʔɗiə˧˨ʔ]
513	lạc	peanut, groundnut	[laːk̚˧˨ʔ]
514	bán	to sell	[ʔɓaːn˧˦]
515	trình	to report	[t͡ɕïŋ˨˩]
516	tượng	statue; sculpture	[tɨəŋ˧˨ʔ]
517	thoát	to escape, to exit	[tʰwaːt̚˧˦]
518	tạm	temporary	[taːm˧˨ʔ]
519	ngon	well	[ŋɔn˧˧]
520	đoán	to guess; to predict; to surmise; to divine	[ʔɗwaːn˧˦]
521	thiên	to focus on; to gravitate towards	[tʰiən˧˧]
522	giáo	lance, spear	[zaːw˧˦]
523	mời	to invite; to ask	[məːj˨˩]
524	rời	to break off; to break loose; to leave	[zəːj˨˩]
525	thanh	sound; tone; noise	[tʰajŋ̟˧˧]
526	dự	to take part; to participate; to be involved	[zɨ˧˨ʔ]
527	chàng	he/him, that admirable or lovable young man	[t͡ɕaːŋ˨˩]
528	lệnh	order; decree	[ləjŋ̟˧˨ʔ]
529	l	abbreviation of lồn	[ləː˨˩]
530	hứa	to promise; to make a promise	[hɨə˧˦]
531	nằm	to lie	[nam˨˩]
532	sớm	early	[səːm˧˦]
