rank	word	english	ipa
145	после	after	[ˈpos⁽ʲ⁾lʲe]
146	этим	masculine/neuter instrumental singular	[ˈɛtʲɪm]
147	всего	in total, in all	[fsʲɪˈvo]
148	во	clipping of вот	[və]
149	твой	your, yours, thy, thine	[tvoj]
150	ним	third-person masculine singular pronoun: he, it	[nʲim]
151	лет	year	[lʲet]
152	боже	God	[ˈboʐɨ]
153	них	genitive/accusative/prepositional of они́	[nʲix]
154	сэр	sir	[sɛr]
155	ведь	as, because	[vʲetʲ]
156	мистер	mister, Mr	[ˈmʲistɨr]
157	жизнь	life	[ˈʐɨzʲ(ɪ)nʲ]
158	потом	afterwards, afterward, after that	[pɐˈtom]
159	ней	dative/instrumental/prepositional of она́	[nʲej]
160	такой	such, such, that/this kind/sort/type of, those/these…	[tɐˈkoj]
161	который	what, which	[kɐˈtorɨj]
162	всех	all, the whole, all of, the whole of, the entire, the…	[fsʲex]
163	через	through	[ˈt͡ɕerʲɪs]
164	им	third-person masculine singular pronoun: he, it	[im]
165	возможно	perhaps, possibly, as ... as possible	[vɐzˈmoʐnə]
166	немного	a little, some	[nʲɪˈmnoɡə]
167	такое	something like that, something like this, such a thing,…	[tɐˈkojə]
168	слишком	too, too much	[ˈs⁽ʲ⁾lʲiʂkəm]
169	себе	keep on	[sʲɪˈbʲe]
170	зачем	why, what for	[zɐˈt͡ɕem]
171	должна	feminine singular of до́лжен	[dɐɫʐˈna]
172	моей	my, mine	[mɐˈjej]
173	люди	people, humans	[ˈlʲʉdʲi]
174	знаете	to know: to be familiar with or accustomed to a person,…	[ˈzna(j)ɪtʲe]
175	этой	feminine genitive/dative/instrumental/prepositional…	[ˈɛtəj]
176	думаешь	second-person singular present indicative imperfective of…	[ˈdumə(j)ɪʂ]
177	свою	one's own; my, his, her, its, our, your, their	[svɐˈju]
178	точно	exactly, precisely, accurately	[ˈtot͡ɕnə]
179	человек	person, human being, man	[t͡ɕɪɫɐˈɛk]
180	твоя	your, yours, thy, thine	[tvɐˈja]
181	под	under, below, beneath	[pət]
182	сказала	feminine singular past indicative perfective of сказа́ть	[skɐˈzaɫə]
183	назад	back, backward, backwards	[nɐˈzat]
184	из-за	from	[ˈiz‿zə]
185	эту	feminine accusative singular of э́тот	[ˈɛtʊ]
186	можем	can, be able to	[ˈmoʐɨm]
187	случилось	neuter singular past indicative perfective of случи́ться	[sɫʊˈt͡ɕiɫəsʲ]
188	мама	mama, mummy, mommy, mum, mom	[ˈmamə]
189	мог	can, be able to	[mok]
190	вместе	together, coupled with, along with	[ˈvmʲesʲtʲe]
191	отец	father	[ɐˈtʲet͡s]
192	сделал	masculine singular past indicative perfective of сде́лать	[ˈzʲdʲeɫəɫ]
193	мои	my, mine	[mɐˈi]
194	кажется	apparently, it seems	[ˈkaʐɨt͡sə]
195	друг	close friend	[drux]
196	куда	where?	[kʊˈda]
197	никто	nobody, no one; anybody, anyone	[nʲɪkˈto]
198	поэтому	so, therefore, that's why	[pɐˈɛtəmʊ]
199	эта	eta	[ˈɛtə]
200	которые	nominative plural	
201	два	two	[ˈdva]
202	тот	that, those	[tot]
203	сколько	how much, how many	[ˈskolʲkə]
204	понимаю	first-person singular present indicative imperfective of…	[pənʲɪˈmajʊ]
205	снова	anew	[ˈsnovə]
206	жизни	life	[ˈʐɨzʲnʲɪ]
207	нравится	third-person singular present indicative imperfective of…	[ˈnravʲɪt͡sə]
208	людей	genitive/accusative of лю́ди	[lʲʉˈdʲej]
209	помочь	to help	[pɐˈmot͡ɕ]
210	видел	masculine singular past indicative imperfective of ви́деть	[ˈvʲidʲɪɫ]
211	люблю	first-person singular present indicative imperfective of…	[lʲʊˈblʲu]
212	хочет	third-person singular present indicative imperfective of…	[ˈxot͡ɕɪt]
213	место	place, spot	[ˈmʲestə]
214	знать	it seems, then	[znatʲ]
215	кто-то	somebody, someone	[ˈkto‿tə]
216	прости	sorry	[prɐˈsʲtʲi]
217	отлично	very good, very well, excellently, perfectly	[ɐtˈlʲit͡ɕnə]
218	похоже	it seems, apparently, it looks	[pɐˈxoʐɨ]
219	парень	fellow, lad, chap, guy, bloke, boy	[ˈparʲɪnʲ]
220	домой	home, homewards, to the house	[dɐˈmoj]
221	всем	all, the whole, all of, the whole of, the entire, the…	[fsʲem]
222	деньги	money	[ˈdʲenʲɡʲɪ]
223	иди	second-person singular imperative imperfective of идти́	[ɪˈdʲi]
224	времени	genitive/dative/prepositional singular of вре́мя	[ˈvrʲemʲɪnʲɪ]
225	дома	at home	[ˈdomə]
226	именно	namely, specifically, which is/are, to wit; used to specify…	[ˈimʲɪn(ː)ə]
227	доктор	doctor	[ˈdoktər]
228	думал	masculine singular past indicative imperfective of ду́мать	[ˈduməɫ]
229	говорил	masculine singular past indicative imperfective of говори́ть	[ɡəvɐˈrʲiɫ]
230	делаешь	second-person singular present indicative imperfective of…	[ˈdʲeɫə(j)ɪʂ]
231	будем	to be	[ˈbu(j)ɪm]
232	прямо	straight	[ˈprʲamə]
233	стоит	third-person singular present indicative imperfective of…	[ˈstoɪt]
234	поговорить	to have a conversation, to talk	[pəɡəvɐˈrʲitʲ]
235	найти	to find	[nɐjˈtʲi]
236	разве	really	[ˈrazvʲe]
237	слушай	second-person singular imperative imperfective of слу́шать	[ˈsɫuʂəj]
238	своей	one's own; my, his, her, its, our, your, their	[svɐˈjej]
239	лишь	only, merely, just	[lʲiʂ]
240	ага	cane toad	[ˈaɡə]
241	можете	can, be able to	[ˈmoʐɨtʲe]
242	простите	second-person plural future indicative perfective	[prɐˈsʲtʲitʲe]
243	хотела	feminine singular past indicative imperfective of хоте́ть	[xɐˈtʲeɫə]
244	сам	self, -self	[sam]
245	что-нибудь	anything, something	[ˈʂto‿nʲɪbʊtʲ]
246	тем	the	[tʲem]
247	будешь	to be	[ˈbu(j)ɪʂ]
248	прошу	first-person singular present indicative imperfective of…	[prɐˈʂu]
249	три	three	[trʲi]
250	деле	prepositional singular of де́ло	[ˈdʲelʲe]
251	хотите	second-person plural present indicative imperfective	[xɐˈtʲitʲe]
252	говорить	to speak, to talk	[ɣəvaˈrʲitʲ]
253	давайте	to let	[dɐˈvajtʲe]
254	совсем	quite, entirely, totally	[sɐfˈsʲem]
255	знал	to know: to be familiar with or accustomed to a person,…	[znaɫ]
256	знает	to know: to be familiar with or accustomed to a person,…	[ˈzna(j)ɪt]
257	какой	what	[kɐˈkoj]
258	моего	my, mine	[mə(j)ɪˈvo]
259	скажи	second-person singular imperative perfective of сказа́ть	[skɐˈʐɨ]
260	дом	house, building	[dom]
261	дела	genitive singular of де́ло	[ˈdʲeɫə]
262	вами	you	[ˈvamʲɪ]
263	свои	one's own; my, his, her, its, our, your, their	[svɐˈi]
264	ж	apocopic form of же	
265	говорит	third-person singular present indicative imperfective of…	[ɡəvɐˈrʲit]
266	несколько	somewhat, slightly, rather; some	[ˈnʲeskəlʲkə]
267	должно	it must be, probably	[dɐɫʐˈno]
268	про	about, concerning	[prə]
269	ваш	your, yours	[vaʂ]
270	происходит	third-person singular present indicative imperfective of…	[prəɪˈsxodʲɪt]
271	жаль	it's a pity	[ʐalʲ]
272	туда	there, that way, thither	[tʊˈda]
273	действительно	really, actually, truly, indeed	/dʲɪ(j)stˈvʲitʲɪlʲnə/
274	папа	dad, daddy	[ˈpapə]
275	завтра	tomorrow	[ˈzaftrə]
276	оно	it	[ɐˈno]
277	черт	genitive plural of черта́	[t͡ɕert]
278	одна	nominative feminine singular of оди́н	[ɐdˈna]
279	перед	in front of, before	[ˈpʲerʲɪt]
280	наш	our, ours	[naʂ]
281	уверен	short masculine singular of уве́ренный	[ʊˈvʲerʲɪn]
282	отсюда	from here, hence	[ɐt͡sʲˈsʲudə]
283	нужна	short feminine singular of ну́жный	[nʊʐˈna]
284	самом	self, -self	[ˈsaməm]
285	тех	that, those	[tʲex]
286	нужен	short masculine singular of ну́жный	[ˈnuʐɨn]
287	свой	one's own; my, his, her, its, our, your, their	[svoj]
288	мою	my, mine	[mɐˈju]
289	кого	who	[kɐˈvo]
290	верно	right, correctly	[ˈvʲernə]
291	работу	accusative singular of рабо́та	[rɐˈbotʊ]
292	каждый	every, each	[ˈkaʐdɨj]
293	твоей	your, yours, thy, thine	[tvɐˈjej]
294	будут	to be	[ˈbuʊt]
295	хватит	third-person singular future indicative perfective of…	[ˈxvatʲɪt]
296	понял	masculine singular past indicative perfective of поня́ть	[ˈponʲɪɫ]
297	нее	alternative spelling of неё	
298	уж	already	[uʂ]
299	имя	personal name, first name, Christian name, given name	[ˈimʲə]
300	против	against	[ˈprotʲɪf]
301	кое-что	a certain something	[ˌko(j)ɪ ˈʂto]
302	пор	genitive plural of пора́	[por]
303	чём	what	[t͡ɕɵm]
304	раньше	earlier, before, in the past	[ˈranʲʂɨ]
305	говорю	first-person singular present indicative imperfective of…	[ɡəvɐˈrʲu]
306	более	more	[ˈbolʲɪje]
307	надеюсь	first-person singular present indicative imperfective of…	[nɐˈdʲejʉsʲ]
308	итак	so, now, right, okay	[ɪˈtak]
309	при	with, when, during	[prʲɪ]
310	ваша	your, yours	[ˈvaʂə]
311	вообще	generally, in general, usually	[vɐɐpˈɕːe]
312	пошли	plural past indicative perfective of пойти́	[pɐʂˈlʲi]
313	мать	mother	[matʲ]
314	нельзя	it is impossible, one cannot, you can't	[nʲɪlʲˈzʲa]
315	наверное	probably, most likely	[nɐˈɛrnəjə]
316	нами	we	[ˈnamʲɪ]
317	твои	your, yours, thy, thine	[tvɐˈi]
318	могли	can, be able to	[mɐˈɡlʲi]
319	дай	the more insistent form of давай: to let	[daj]
320	ради	for the sake of	[ˈradʲɪ]
321	всю	all, the whole, all of, the whole of, the entire, the…	[fsʲu]
322	ребята	child, kid, baby: children, kids, babies	[rʲɪˈbʲatə]
323	ко	alternative form of к: to, towards; by, for; etc	[kə]
324	хотя	although, though	[xɐˈtʲa]
325	понимаешь	second-person singular present indicative imperfective of…	[pənʲɪˈma(j)ɪʂ]
326	идти	to go	[ɪˈtʲːi]
327	этих	genitive/prepositional plural	[ˈɛtʲɪx]
328	откуда	whence, from where	[ɐtˈkudə]
329	такая	feminine nominative singular of тако́й	[tɐˈkajə]
330	ясно	clearly	[ˈjasnə]
331	другой	other, another, different, next, else, second	[drʊˈɡoj]
332	извините	second-person plural future indicative perfective of…	[izvʲiˈnʲitʲə]
333	вижу	first-person singular present indicative imperfective of…	[ˈvʲiʐʊ]
334	видеть	to see	[ˈvʲidʲətʲ]
335	над	above, over	[nət]
336	могут	can, be able to	[ˈmoɡʊt]
337	равно	equally, as well, as well as	[rɐvˈno]
338	мисс	Miss	[mʲis]
339	скоро	soon	[ˈskorə]
340	будто	as if, as though	[ˈbutːə]
341	зовут	to call	[zɐˈvut]
342	виду	look, looks, appearance, air	[ˈvʲidʊ]
343	наши	our, ours	[ˈnaʂɨ]
344	думала	feminine singular past indicative imperfective of ду́мать	[ˈduməɫə]
345	послушай	second-person singular imperative perfective of послу́шать	[pɐsˈɫuʂəj]
346	между	between, among	[ˈmʲeʐdʊ]
347	своего	one's own; my, his, her, its, our, your, their	[svə(j)ɪˈvo]
348	вопрос	question	[vɐˈpros]
349	этому	masculine/neuter dative singular of э́тот	[ˈɛtəmʊ]
350	почти	almost, nearly	[pɐt͡ɕˈtʲi]
351	года	year	[ˈɡodə]
352	человека	accusative/genitive singular of челове́к	[t͡ɕɪɫɐˈvʲekə]
353	которая	nominative feminine singular of кото́рый	
354	подожди	second-person singular imperative perfective of подожда́ть	[pədɐʐˈdʲi]
355	руки	genitive singular of рука́	[rʊˈkʲi]
356	нормально	normally	[nɐrˈmalʲnə]
357	такие	nominative plural	[tɐˈkʲije]
358	возьми	to take	[vɐzʲˈmʲi]
359	минут	genitive plural of мину́та	[mʲɪˈnut]
360	извини	second-person singular imperative perfective of извини́ть -…	[ɪzvʲɪˈnʲi]
361	вещи	thing, object	[ˈvʲeɕːɪ]
362	могла	can, be able to	[mɐˈɡɫa]
363	смотри	second-person singular imperative imperfective of…	[smɐˈtrʲi]
364	хоть	although	[xotʲ]
365	работа	work	[raˈbotə]
366	пару	accusative singular of па́ра	[ˈparʊ]
367	сын	son	[sɨn]
368	ваше	your, yours	[ˈvaʂɨ]
369	дня	day, daytime	[dʲnʲa]
370	пора	time	[pɐˈra]
371	неё	genitive/accusative of она́	[nʲɪˈjɵ]
372	жить	to live	[ʐɨtʲ]
373	видишь	second-person singular present indicative imperfective of…	[ˈvʲidʲɪʂ]
374	достаточно	enough, sufficiently	[dɐˈstatət͡ɕnə]
375	господи	oh my God, oh my Lord	[ˈɡospədʲɪ]
376	быстро	fast, quickly, rapidly	[ˈbɨstrə]
377	твою	your, yours, thy, thine	[tvɐˈju]
378	весь	all, the whole, all of, the whole of, the entire, the…	[vʲesʲ]
379	убить	to kill	[ʊˈbʲitʲ]
380	ночь	night, nighttime	[not͡ɕ]
381	говоришь	second-person singular present indicative imperfective of…	[ɡəvɐˈrʲiʂ]
382	собой	instrumental of себя́	[sɐˈboj]
383	скажу	first-person singular future indicative perfective of…	[skɐˈʐu]
384	готов	short masculine singular of гото́вый	[ɡɐˈtof]
385	слышал	masculine singular past indicative imperfective of слы́шать	[ˈsɫɨʂəɫ]
386	какая	feminine nominative singular of како́й	[kɐˈkajə]
387	посмотри	second-person singular imperative perfective of посмотре́ть	[pəsmɐˈtrʲi]
388	первый	first	[ˈpʲervɨj]
389	самое	nominative/accusative neuter singular of са́мый	[ˈsaməjə]
390	видела	feminine singular past indicative imperfective of ви́деть	[ˈvʲidʲɪɫə]
391	пусть	let + subject + conjugated verb	[pusʲtʲ]
392	месте	prepositional singular of ме́сто	[ˈmʲesʲtʲe]
393	нашли	plural past indicative perfective of найти́	[nɐʂˈlʲi]
394	сказали	plural past indicative perfective of сказа́ть	[skɐˈzalʲɪ]
395	плохо	bad, badly	[ˈpɫoxə]
396	смогу	smog	[smɐˈɡu]
397	ваши	your, yours	[ˈvaʂɨ]
398	отца	genitive/accusative singular of оте́ц	[ɐˈt͡sːa]
399	детей	child, kid, baby: children, kids, babies	[dʲɪˈtʲej]
400	знаем	to know: to be familiar with or accustomed to a person,…	[ˈzna(j)ɪm]
401	рад	glad	[rat]
402	прав	short masculine singular of пра́вый	[praf]
403	никаких	genitive/prepositional plural	[nʲɪkɐˈkʲix]
404	имею	first-person singular present indicative imperfective of…	[ɪˈmʲejʊ]
405	миссис	female equivalent of ми́стер: Mrs, mistress	[ˈmʲisʲɪs]
406	иногда	sometimes, at times	[ɪnɐɡˈda]
407	смерти	death	[ˈsmʲertʲɪ]
408	своих	one's own; my, his, her, its, our, your, their	[svɐˈix]
409	пойду	first-person singular future indicative perfective of пойти́	[pɐjˈdu]
410	брат	brother	[brat]
411	вроде	like, such as, kind of, not unlike, similar to	[ˈvrodʲe]
412	рядом	alongside, beside, side by side, nearby	[ˈrʲadəm]
413	мир	peace	[mʲir]
414	произошло	neuter singular past indicative perfective of произойти́	[prəɪzɐʂˈɫo]
415	которую	accusative feminine singular of кото́рый	[kɐˈtorʊjʊ]
416	сделала	feminine singular past indicative perfective of сде́лать	[ˈzʲdʲeɫəɫə]
417	говорила	feminine singular past indicative imperfective of говори́ть	[ɡəvɐˈrʲiɫə]
418	знала	to know: to be familiar with or accustomed to a person,…	[ˈznaɫə]
419	мое	alternative spelling of моё	
420	одного	genitive masculine/neuter singular	[ɐdnɐˈvo]
421	таким	masculine/neuter instrumental singular	[tɐˈkʲim]
422	помощь	help, assistance, aid	[ˈpoməɕː]
423	такого	masculine/neuter genitive singular	[tɐˈkovə]
424	кем	who	[kʲem]
425	насчет	alternative spelling of насчёт	
426	вчера	yesterday	[ft͡ɕɪˈra]
427	случае	prepositional singular of слу́чай	[ˈsɫut͡ɕɪje]
428	увидеть	to see, to catch sight of, to notice	[ʊˈvʲidʲɪtʲ]
429	нашей	our, ours	[ˈnaʂɨj]
430	говорят	third-person plural present indicative imperfective of…	[ɡəvɐˈrʲat]
431	правильно	correctly	[ˈpravʲɪlʲnə]
432	убил	masculine singular past indicative perfective of уби́ть	[ʊˈbʲiɫ]
433	одно	nominative/accusative neuter singular of оди́н	[ɐdˈno]
434	пойти	to go	[pɐjˈtʲi]
435	друга	close friend	[ˈdruɡə]
436	сама	self, -self	[sɐˈma]
437	долго	a long time; for a long time	[ˈdoɫɡə]
438	работать	to work	[raˈbotətʲ]
439	дверь	door	[dvʲerʲ]
440	делает	third-person singular present indicative imperfective of…	[ˈdʲeɫə(j)ɪt]
441	женщина	woman	[ˈʐɛnʲɕːɪnə]
442	важно	importantly	[ˈvaʐnə]
443	кроме	except, besides	[ˈkromʲe]
444	будь	to be	[butʲ]
445	собираюсь	first-person singular present indicative imperfective of…	[səbʲɪˈrajʉsʲ]
446	вашей	your, yours	[ˈvaʂɨj]
447	нужны	short plural of ну́жный	[nʊʐˈnɨ]
448	здорово	great, very well, awesomely	[ˈzdorəvə]
449	номер	nominal number	[ˈnomʲɪr]
450	проблема	problem	[prɐˈblʲemə]
451	проблемы	genitive singular	[prɐˈblʲemɨ]
452	денег	genitive of де́ньги	[ˈdʲenʲɪk]
453	чёрт	devil, demon	[t͡ɕɵrt]
454	хороший	good, nice, fine	[xɐˈroʂɨj]
455	твоего	your, yours, thy, thine	[tvə(j)ɪˈvo]
456	одну	accusative feminine singular of оди́н	[ɐdˈnu]
457	дальше	furthermore	[ˈdalʲʂɨ]
458	вернуться	to return, to come back	[vʲɪrˈnut͡sːə]
459	давно	long ago	[dɐvˈno]
460	последний	last, latest, recent	[pɐs⁽ʲ⁾ˈlʲedʲnʲɪj]
461	ночи	night, nighttime	[ˈnot͡ɕɪ]
462	узнать	to recognize	[ʊzˈnatʲ]
463	уверена	short feminine singular of уве́ренный	[ʊˈvʲerʲɪnə]
464	машину	accusative singular of маши́на	[mɐˈʂɨnʊ]
465	права	ellipsis of води́тельские права́: driver's license	[prɐˈva]
466	пять	five	[pʲætʲ]
467	моих	my, mine	[mɐˈix]
468	также	also, too, as well, likewise	[ˈtaɡʐɨ]
469	тому	that, those	[tɐˈmu]
470	вечером	in the evening	[ˈvʲet͡ɕɪrəm]
471	дети	child, kid, baby: children, kids, babies	[ˈdʲetʲɪ]
472	опять	again	[ɐˈpʲætʲ]
473	вообще-то	as a matter of fact, in fact, actually, generally	[vɐɐpˈɕːe‿tə]
474	серьезно	alternative spelling of серьёзно	
475	работает	third-person singular present indicative imperfective of…	[rɐˈbotə(j)ɪt]
476	своим	one's own; my, his, her, its, our, your, their	[svɐˈim]
477	сначала	at first	[snɐˈt͡ɕaɫə]
478	две	two	[ˈdvʲe]
479	одной	genitive/dative/instrumental/prepositional feminine…	[ɐdˈnoj]
480	моим	my, mine	[mɐˈim]
481	те	apocopic form of тебе́	[tʲe]
482	жена	wife	[ʐɨˈna]
483	думаете	second-person plural present indicative imperfective of…	[ˈdumə(j)ɪtʲe]
484	помнишь	second-person singular present indicative imperfective of…	[ˈpomnʲɪʂ]
485	глаза	eye	[ˈɡɫazə]
486	ними	instrumental of они́	[ˈnʲimʲɪ]
487	чувак	dude, guy, dawg	[t͡ɕʊˈvak]
488	ночью	at night, by night	[ˈnot͡ɕjʊ]
489	чувствую	first-person singular present indicative imperfective of…	[ˈt͡ɕustvʊjʊ]
490	взять	to take	[vzʲætʲ]
491	сразу	at once, simultaneously	[ˈsrazʊ]
492	утром	in the morning	[ˈutrəm]
493	часть	part	[t͡ɕæsʲtʲ]
494	стать	to stand	[statʲ]
495	идея	idea, thought, notion	[ɪˈdʲejə]
496	дорогая	nominative feminine singular of дорого́й	[dərɐˈɡajə]
497	прекрасно	beautifully, great, gorgeously, well, nicely	[prʲɪˈkrasnə]
498	слова	genitive singular of сло́во	[ˈsɫovə]
499	сделали	plural past indicative perfective of сде́лать	[ˈzʲdʲeɫəlʲɪ]
500	видели	plural past indicative imperfective of ви́деть	[ˈvʲidʲɪlʲɪ]
501	наша	our, ours	[ˈnaʂə]
502	сердце	heart	[ˈsʲert͡s(ː)ə]
503	помню	first-person singular present indicative imperfective of…	[ˈpomnʲʊ]
504	парня	genitive/accusative singular of па́рень	[ˈparnʲə]
505	момент	moment	[mɐˈmʲent]
506	утро	morning	[ˈutrə]
507	здравствуйте	hello	[ˈzdrastvʊjtʲe]
508	стал	to stand	[staɫ]
509	скорее	more exactly, more likely	[skɐˈrʲeje]
510	ох	oh, ah	[ox]
511	большой	big, large, great	[bɐlʲˈʂoj]
512	кто-нибудь	anybody, anyone, somebody or someone	[ˈkto‿nʲɪbʊtʲ]
513	часов	hour, o'clock, time, time of day	[t͡ɕɪˈsof]
514	год	year	[ɡot]
515	друзья	close friend	[drʊˈzʲja]
516	сильно	strongly	[ˈsʲilʲnə]
517	говори	second-person singular imperative imperfective of говори́ть	[ɡəvɐˈrʲi]
518	смысле	sense, meaning	[ˈsmɨs⁽ʲ⁾lʲe]
519	которой	genitive/dative/instrumental/prepositional feminine…	
520	уйти	to leave, to depart, to go	[ʊjˈtʲi]
521	которого	genitive masculine/neuter singular	
522	капитан	captain, commander, master, skipper, team leader	[kəpʲɪˈtan]
523	работы	genitive singular	[rɐˈbotɨ]
524	любовь	love	[lʲʊˈbow]
525	дочь	daughter	[dot͡ɕ]
526	новый	new	[ˈnovɨj]
527	боюсь	first-person singular present indicative of боя́ться impf	[bɐˈjʉsʲ]
528	имеет	third-person singular present indicative imperfective of…	[ɪˈmʲe(j)ɪt]
