rank	word	english	ipa
320	mi-ai	contraction of îmi + ai	/mjaj/
321	dumnezeu	alternative letter-case form of Dumnezeu	/ˌdumneˈzeʊ/
322	tipul	guy	/ˈtipul/
323	desigur	of course; certainly	/deˈsiɡur/
324	drumul	road	/druˈmul/
325	minute	minute	/miˈnute/
326	dracu	alternative form of dracul	/ˈdraku/
327	trebuit	to be necessary, to need to, to have to	/treˈbwit/
328	dai	to give	/ˈdaj/
329	murit	to die	[muˈrit]
330	ajuta	to help	/a.ʒuˈta/
331	mie	thousand	/ˈmi.e/
332	femeie	woman	[fe.ˈme.je]
333	idee	idea	/iˈde.e/
334	copil	child	/koˈpil/
335	gândit	to think	[ɡɨnˈdit]
336	ultima	ultimate, final, last	[ˈul.ti.ma]
337	ale	of	/ˈa.le/
338	moment	the time, the right moment	/moˈment/
339	tip	guy	/ˈtip/
340	i-a	îi as dative of el or ea	[ja]
341	primul	first	/ˈpri.mul/
342	aceea	that	/atˈʃeɪa/
343	pus	to put	[pus]
344	sper	to hope	[sper]
345	noastre	our	/ˈno̯astre/
346	data	an instance, occasion, time	/ˈdata/
347	merg	to walk	/merɡ/
348	pic	little	/pik/
349	s-au	contraction of se and au	/saw/
350	dus	to carry, lead, take	[dus]
351	seama	account	/ˈseama/
352	erau	to be	[(j)eˈraw]
353	bune	good	[ˈbu.ne]
354	imi	to dirty, besmirch, make dirty with mud or dung	[imʲ]
355	lua	to take	/ˈlwa/
356	urmă	footprint, track	/ˈur.mə/
357	tare	strongly	/ˈta.re/
358	griji	worry	/ˈɡriʒʲʲ/
359	cazul	case, circumstance, situation	/ˈkazul/
360	vreo	some, any	/vre̯o/
361	problema	problem	/proˈblema/
362	buna	good	[ˈbu.na]
363	nu-l	contraction of nu + îl	/nul/
364	cauza	cause	/kaˈuza/
365	între	between	/ɨn.tre/
366	ajunge	to overtake, to catch up	/aˈʒun.d͡ʒe/
367	duci	to carry, lead, take	[dut͡ʃʲ]
368	ce-i	contraction of ce + îi	/t͡ʃej/
369	camera	room	/ˈkameˌɾa/
370	ajutor	help!	[aʒuˈtor]
371	mort	dead	[mort]
372	noaptea	at night	/ˈno̯ap.te̯a/
373	vorbim	to speak	[vorˈbim]
374	corect	correct	/koˈrekt/
375	întotdeauna	always	/ˌɨntotdeaˈuna/
376	minunat	wonderful	/ˌminuˈnat/
377	încercat	tried	/ˌɨntʃerˈkat/
378	ele	they	/ˈje.le/
379	poftim	please!, please?, pardon!, I beg your pardon, pardon me,…	/pofˈtim/
380	ucis	to murder	/utˈʃis/
381	ore	hour	/ˈoɾe/
382	pune	to put	/ˈpu.ne/
383	vreodată	ever	/vreoˈdatə/
384	fiul	son	/ˈfiʊl/
385	ciudat	strange, unusual, weird	/t͡ʃuˈdat/
386	unei	of a	/ˈu.nej/
387	probleme	problem	/proˈbleme/
388	problemă	problem	/proˈble.mə/
389	vorbit	to speak	[vorˈbit]
390	adus	brought	/aˈdus/
391	familia	family	[faˈmi.li.a]
392	luni	moon	/ˈlunʲ/
393	vii	to come	/vij/
394	altă	other, another	/ˈal.tə/
395	cap	head	/ˈkap/
396	cer	to request, to ask for	/t͡ʃer/
397	ales	to choose, to select	[aˈles]
398	crede	to believe	[ˈkre.de]
399	cale	avenue	/ˈka.le/
400	te-a	contraction of te + a	/te̯a/
401	nicio	no, none of, not any	/ˈni.t͡ʃʲo/
402	casă	house, dwelling	[ˈka.sə]
403	duce	to carry, lead, take	/ˈdu.t͡ʃe/
404	dă-mi	contraction of dă + îmi	/dəmʲ/
405	bucur	to delight, to cheer, to indulge	/ˈbukur/
406	uitat	to forget	/uɪˈtat/
407	cunosc	to know	/kuˈnosk/
408	acel	that	/aˈt͡ʃel/
409	încredere	trust, faith	/ɨn.ˈkre.de.re/
410	caz	case, circumstance, situation	/ˈkaz/
411	singură	single, only, sole	/ˈsiŋɡuˌɾə/
412	joc	to play	/ʒok/
413	oricum	anyhow, no matter how, in any way, however	/orʲˈkum/
414	mergi	to walk	/merd͡ʒʲ/
415	altceva	something else	/al(t).t͡ʃeˈva/
416	primit	to receive, to get	[priˈmit]
417	asemenea	likewise	/aˈse.me.ne̯a/
418	lume	world	/ˈlu.me/
419	ochii	eye	/ˈokiɪ/
420	acord	accord	/aˈkord/
421	cinci	five	/t͡ʃint͡ʃʲ/
422	fată	girl	[ˈfa.tə]
423	veni	to come	/veˈni/
424	patru	four	/ˈpa.tru/
425	iei	to take	[jej]
426	lăsat	to leave	/ləˈsat/
427	telefon	telephone	/ˌteleˈfon/
428	prins	to catch	/prins/
429	fratele	brother	/fraˈtele/
430	simplu	simple	[ˈsimplu]
431	asta-i	contraction of asta + e	/ˈas.taj/
432	salut	hello! greetings!	/saˈlut/
433	prieten	friend	/priˈe.ten/
434	omul	human	/ˈo.mul/
435	dragă	dear, sweetie	/ˈdra.ɡə/
436	i-ai	îi as dative of el or ea	/jaj/
437	important	important	[im.porˈtant]
438	găsi	to find	/ɡəˈsi/
439	lângă	beside, next to, by, near, close to, alongside	/ˈlɨn.ɡə/
440	grozav	very, bloody, extremely	/ɡroˈzav/
441	doamnă	lady, polite term for a woman, madam, ma'am	/ˈdo̯am.nə/
442	câte	in groups of, in series of	/ˈkɨ.te/
443	vina	guilt, fault	/ˈvina/
444	zici	to say, tell	/ˈzitʃʲ/
445	vorbi	to speak	/vor.ˈbi/
446	dolari	dollar	/doˈlaɾʲʲ/
447	acea	that	/aˈt͡ʃe̯a/
448	pasă	pass	/ˈpasə/
449	mod	mode, fashion, style, way	/ˈmod/
450	ne-a	contraction of ne + a	/ne̯a/
451	uh	obsolete form of uf	/ˈuh/
452	pun	to put	[pun]
453	sunat	called	/suˈnat/
454	ești	to be	[jeʃtʲ]
455	mâna	hand	/mɨˈna/
456	rahat	Turkish delight	/raˈhat/
457	știu	to know	[ʃtiu]
458	pleci	to leave, depart	[plet͡ʃʲ]
459	prieteni	friend	[priˈeteniʲ]
460	odată	once, one time	/oˈda.tə/
461	stau	to stay	/staw/
462	drum	road	/ˈdrum/
463	alte	other, another	/ˈal.te/
464	as	ace	/ˈas/
465	astfel	thus, in this way, so, like that	/ˈastfel/
466	curând	synonym of în curând	/ku.ˈrɨnd/
467	întors	to return, come back	/ɨnˈtors/
468	ora	hour	/ˈo.ra/
469	mi-e	contraction of mi + e	/mje/
470	mic	little, small	/mik/
471	doua	second	/ˈdo.wa/
472	alt	other, another	/ˈalt/
473	începe	to begin, to commence	/ɨnˈtʃe.pe/
474	nouă	nine	/ˈno.wə/
475	de-a	contraction of de + a	/de̯a/
476	singura	single, only, sole	/ˈsiŋɡuˌɾa/
477	gând	thought, idea	/ˈɡɨnd/
478	treabă	work	/ˈtre̯a.bə/
479	trimis	to send	/triˈmis/
480	capul	head	[ˈka.pul]
481	apă	water	/ˈa.pə/
482	copilul	child	/koˈpilul/
483	posibil	possibly	/poˈsi.bil/
484	singurul	single, only, sole	/ˈsiŋɡurul/
485	alo	hello	/aˈlo/
486	noroc	luck; good fortune	[noˈrok]
487	legătură	connection, link, correlation, relationship of cause and…	/le.ɡəˈtu.rə/
488	spate	back	/ˈspate/
489	adevărul	truth	/ˌadeˈvərul/
490	frumoasă	beautiful	[fruˈmo̯asə]
491	aveam	to have	[aˈve̯am]
492	împotriva	against	/ˌɨmpoˈtriva/
493	către	to, toward	/ˈkə.tre/
494	inima	heart	/ˈiniˌma/
495	lăsa	to leave	/ləˈsa/
496	tăi	yours	/təj/
497	niciun	no, none of, not any	/ˈni.t͡ʃʲun/
498	rămâne	to remain, be left, stay behind	/rəˈmɨ.ne/
499	întoarce	to return, come back	/ɨn.ˈto̯ar.t͡ʃe/
500	auzi	to hear	/aˈuzʲʲ/
501	prietenul	friend	/priˈetenul/
502	așa	so, thus, like that, such	/aˈʃa/
503	nume	name	/ˈnu.me/
504	frate	brother	[ˈfra.te]
505	bărbat	man	/bərˈbat/
506	chestia	thing, thingy	/ˈkes.ti.a/
507	astăzi	today	/ˈa.stəzʲ/
508	familie	family	[faˈmi.li.e]
509	las	to leave	/ˈlas/
510	pleca	to leave, depart	/pleˈka/
511	taci	to be silent, say nothing	[tat͡ʃʲ]
512	întâmpla	to happen, occur	/ˌɨntɨmˈpla/
513	spatele	back	/spaˈtele/
514	domnul	mister, Mr., sir, polite term for a man	/ˈdomnul/
515	copiii	child	/koˈpi.iʲ/
516	mers	to walk	/ˈmers/
517	său	his / her	/səw/
518	vreme	weather	/ˈvreme/
519	pace	peace	/ˈpat͡ʃe/
520	mersi	thanks	[merˈsi]
521	ajut	to help	[aˈʒut]
522	fiica	daughter	/ˈfiɪka/
523	an	year	/an/
524	le-am	contraction of le + am	/le̯am/
525	deloc	at all	/deˈlok/
526	motiv	motive	[moˈtiv]
527	pui	to put	/puj/
528	minte	mind	/ˈmin.te/
529	întreb	to ask	/ɨnˈtreb/
530	oră	hour	/ˈorə/
531	perfect	perfectly, completely	[perˈfekt]
532	uita	to forget	/uɪˈta/
533	mari	big, large, great	[marʲ]
534	amândoi	both	/ˌamɨnˈdoj/
535	știi	to know	[ʃtiː]
536	sta	to stay	/ˈsta/
537	jack	alternative form of geac	/ˈʒakk/
538	erai	to be	/jeˈraj/
539	persoană	person; individual	/perˈso̯a.nə/
540	mâinile	hand	/myɪˈnʲile/
541	devreme	early	/deˈvre.me/
542	muncă	work, labour	/ˈmuŋkə/
543	parcă	it’s like, one could say, it’s as if…	/ˈpar.kə/
544	sora	sister	/ˈso.ra/
545	fă	to do, act	[fə]
546	gândesc	to think	/ɡɨnˈdesk/
547	rămas	to remain, be left, stay behind	/rəˈmas/
548	fericit	happy	/fe.riˈt͡ʃit/
549	amintesc	to remind	/a.minˈtesk/
550	plac	to please	/ˈplak/
551	sigură	sure, certain to be true	/ˈsiɡuˌɾə/
552	revedere	seeing again	/reveˈdeɾe/
553	mică	little, small	[ˈmi.kə]
554	fiindcă	because	/fiˈind.kə/
555	prost	poorly, badly	/prost/
556	vină	to come	/ˈvi.nə/
557	urma	footprint, track	/urˈma/
558	nebun	crazy, insane	[neˈbun]
559	arma	arm, weapon	/ˈarma/
560	buni	good	/bunʲ/
561	aduc	to bring	/aˈduk/
562	jumătate	half	/ʒu.məˈta.te/
563	sânge	blood	/ˈsɨn.d͡ʒe/
564	intrat	to enter, go in	[inˈtrat]
565	sun	to ring or produce a sound in general	/ˈsun/
566	aud	to hear	/aˈud/
567	acestea	this	/aˈtʃes.te̯a/
568	moarte	dead	/ˈmo̯ar.te/
569	dvs	abbreviation of dumneavoastră	/ˌdeˌveˈse/
570	cunoscut	known	/ku.nosˈkut/
571	numărul	number	/ˈnumərul/
572	restul	change	/ˈrestul/
573	găsesc	to find	[ɡəˈsesk]
574	undeva	somewhere	/un.deˈva/
575	mi-ar	contraction of îmi + ar	/mjar/
576	faptul	fact	/ˈfap.tul/
577	cerut	to request, to ask for	/tʃeˈɾut/
578	asupra	on	[aˈsupra]
579	pa	bye	[pa]
580	aduce	to bring	/aˈdu.t͡ʃe/
581	zic	to say, tell	/ˈzik/
582	doamna	lady, polite term for a woman, madam, ma'am	/ˈdɔamna/
583	drept	rightly, justly	[drept]
584	cumva	somehow	[kumˈva]
585	aflat	to find out, get wind of	/aˈflat/
586	ah	ah	/ˈah/
587	momentul	the time, the right moment	/moˈmentul/
588	vadă	to see	[ˈvadə]
589	jur	surroundings, vicinity	/ʒur/
590	fim	to be	[fim]
591	luăm	to take	/luˈəm/
592	ce-ai	contraction of ce + ai	/t͡ʃe̯aj/
593	vreun	some, any	/vreˈun/
594	vrem	to want	[vrem]
595	ultimul	ultimate, final, last	[ˈul.ti.mul]
596	moartea	death	/ˈmo̯ar.te̯a/
597	echipa	team	/eˈkipa/
598	întâi	at first	/ɨnˈtɨj/
599	care-i	contraction of care + îi	/ˈka.rej/
600	genul	type, sort, kind	/ˈdʒenul/
601	foc	fire, blaze	/fok/
602	dă	to give	[də]
603	uneori	sometimes, occasionally	/u.neˈorʲ/
604	altfel	otherwise	/ˈaltfel/
605	stat	to stay	/stat/
606	unele	one	/ˈunele/
607	acela	that	/aˈt͡ʃe.la/
608	înăuntru	inside, within, in	/ˌɨnəˈuntru/
609	deschide	to open	/desˈki.de/
610	pur	pure, clean, clear	/pur/
611	scris	writing	[skris]
612	abia	hardly, barely	/aˈbja/
613	clar	clearly, evidently	[klar]
614	trece	to pass through	/ˈtre.t͡ʃe/
615	dea	to give	[de̯a]
616	schimbat	changed	/skimˈbat/
617	altcineva	someone else	/alt.t͡ʃi.neˈva/
618	prietenii	friend	[priˈeteniː]
619	ii	traditional Romanian embroidered blouse	/ij/
620	devenit	to become	/ˌdeveˈnit/
621	ieri	yesterday	/ˈjerʲ/
622	dori	to want, to wish	/doˈri/
623	aibă	to have	/ˈaɪbə/
624	pământ	earth, ground	/pəˈmɨnt/
625	cameră	room	/ˈkamerə/
626	amice	female friend	[ aˈmit͡ʃe ]
627	tuturor	all, the whole	/ˌtutuˈɾor/
628	sex	gender, sex	/seks/
629	afla	to find out, get wind of	/aˈfla/
630	femei	woman	/fe.ˈmej/
631	frică	fear	/ˈfrikə/
632	sale	his/hers	/ˈsa.le/
633	folosit	to use, employ	[foloˈsit]
634	normal	normally	/norˈmal/
635	liber	free, at liberty	/ˈli.ber/
636	într-adevăr	indeed	/ˈɨnˌtradeˈvər/
637	uit	to forget	/ˈuɪt/
638	lasă	to leave	/ˈla.sə/
639	băiat	boy	[bəˈjat]
640	săptămâni	week	[səptəˈmɨnʲ]
641	l-au	contraction of îl + au	/law/
642	încât	that	/ɨnˈkɨt/
643	multă	much	/ˈmul.tə/
644	război	war	/rəzˈboj/
645	milioane	million	/ˌmiljɔˈane/
646	găsim	to find	[ɡəˈsim]
647	ci	but; so that; on the contrary, opposite	/t͡ʃi/
648	ideea	idea	/iˈdeea/
649	biroul	bureau	/biˈɾoʊl/
650	închisoare	prison, jail	/ɨn.kiˈso̯a.re/
651	v-am	contraction of vă + am	/vam/
652	exista	to exist	[eɡ.zisˈta]
653	regula	rule	/re.ɡuˈla/
654	pat	bed	/ˈpat/
655	plus	plus, and	/ˈplus/
656	întâlnit	to meet	[ɨntɨlˈnit]
657	muri	to die	/muˈri/
658	amuzant	funny	/ˌamuˈzant/
659	zice	to say, tell	/ˈzi.t͡ʃe/
660	spital	hospital	[spiˈtal]
661	jurul	surroundings, vicinity	/ˈʒurul/
662	lovit	to hit; to strike	[loˈvit]
663	spună	to say	/ˈspunə/
664	suficient	sufficiently	/ˌsu.fi.t͡ʃiˈent/
665	trage	to pull, draw, drag	/ˈtra.d͡ʒe/
666	doctor	doctor	/ˈdok.tor/
667	plăcere	pleasure	/pləˈt͡ʃe.re/
668	draga	to dredge	/ˈdraɡa/
669	alea	that	/ˈa.le̯a/
670	domnilor	mister, Mr., sir, polite term for a man	/domˈnʲilor/
671	direct	directly	/diˈrekt/
672	petrecere	party; feast; celebration	/peˈtre.t͡ʃe.re/
673	oricine	anyone, anybody	/orʲˈt͡ʃi.ne/
674	plăcut	to please	/pləˈkut/
675	felul	sort, type, kind	/ˈfe.lul/
676	gura	mouth	/ˈɡu.ra/
677	ochi	eye	/okʲ/
678	ucide	to murder	/uˈtʃi.de/
679	traducerea	translation	/traˈdutʃeˌɾea/
680	telefonul	telephone	/ˌteleˈfonul/
681	special	special	/spetˈʃjal/
682	munca	work, labour	/ˈmunka/
683	omorât	killed	/ˌomoˈɾɨt/
684	încerca	to try, to attempt	/ɨn.t͡ʃerˈka/
685	dispărut	missing	/ˌdispəˈɾut/
686	voastră	yours	[ˈvo̯as.trə]
687	întâlnire	meeting	/ˌɨntɨlˈniɾe/
688	unii	one	/ˈuniɪ/
689	complet	completely	/komˈplet/
690	dragoste	love	/ˈdra.ɡo.ste/
691	zece	ten	/ˈze.t͡ʃe/
